date,gross_btc_contracts_btc,gross_alt_contracts_btc,fee_credit_btc,funding_credit_btc,unrealised_change_btc,wallet_btc_fx_usd,prior_unrealised_fx_usd,gross_btc_contracts_usd,gross_alt_contracts_usd,fee_credit_usd,funding_credit_usd,unrealised_change_usd,flow_usd_eod,reference_gain_usd,decomposition_complete,residual_usd
2020-01-12,-0.43562539,0.0,-0.13921226,-0.01856064,1.5707627319150674,53103.69187082934,-208.1501051767872,-3556.6852749456457,0.0,-1136.6054564310512,-151.5392731850803,12824.570852116114,0.0,60875.282613207586,True,6.984919309616089e-10
2020-01-13,0.0,0.0,-0.0,-1.316e-05,-0.00022818894996134986,-17052.058794234526,-0.014745575627039964,0.0,0.0,-0.0,-0.1068845417858959,-1.853333689758633,0.0,-17054.033758042846,True,-1.1459633242338896e-09
2020-01-14,1.4245721,0.0,0.12485299,-8.06e-06,0.29033007647490194,283335.56447319716,0.08339819833527418,12579.210790855725,0.0,1102.472861204148,-0.07117115306013444,2563.663313989551,0.0,299580.92366629234,True,4.656612873077393e-10
2020-01-15,-0.36094023,0.0,0.11530841,-0.35157022,1.695954812040668,-7517.895372175057,-5.437087811324361,-3180.4061408481825,0.0,1016.0340820291492,-3097.8427830761525,14943.81798009927,0.0,2158.270678217057,True,-6.45741238258779e-10
2020-01-16,0.93675012,0.65628615,-0.01315471,-0.20229697,-1.9867727630989407,-37197.87675751384,-184.26110172208408,8167.231091630986,5721.953522980917,-114.69179903962974,-1763.7639620763973,-17322.049857636815,0.0,-42693.458863376174,True,6.83940015733242e-10
2020-01-17,4.59089143,0.0,-0.06636399,0.18544179,6.850854406454118,78004.19332639681,-0.0717497332021292,40916.512247276376,0.0,-591.4718418015664,1652.757724155514,61058.52697675041,-445734.0457103308,181040.44668304408,True,-2.3283064365386963e-10
2020-01-18,2.37065639,0.0,-0.09865232,0.10438454,-0.8684786268236167,5584.358736984737,107.13371278639265,21165.648761649798,0.0,-880.7857450154889,931.9640413119438,-7753.9341635033825,0.0,19154.38534421427,True,2.6921043172478676e-10
2020-01-19,23.78950872,0.0,0.33570837,0.07166259,10.775619427261518,-86566.99005063945,-1440.6220158131675,206667.90364010612,0.0,2916.4177318217894,622.5583478430248,93611.62954926875,0.0,215810.89720258722,True,1.7462298274040222e-10
2020-01-20,17.73549234,0.0,-0.00046735,0.03466847,-16.48610669320459,-19603.288657957597,-856.2484566256842,153168.30154903018,0.0,-4.036155543733795,299.4058786418503,-142378.2837795325,0.0,-9374.149621988181,True,-6.984919309616089e-10
2020-01-21,0.2375947,0.0,-0.22741918,0.14562535,-0.2714771425760887,37978.35999134917,25.68802226718024,2074.4078587051445,0.0,-1985.5667412289913,1271.4356442575831,-2370.230977453013,0.0,36994.093797897454,True,3.7834979593753815e-10
2020-01-22,4.03764325,0.0,-0.25936897,0.23761903,4.090910910974628,-33318.01776915065,-0.0034224180262561973,34917.13697548488,0.0,-2242.99703860177,2054.9057221664766,35377.790406075794,0.0,36788.81487355661,True,-1.0186340659856796e-10
2020-01-23,20.89884292,0.0,0.06969726,0.07008371,-4.089816189187786,-114182.00005652677,-1151.667915998552,174847.75785563124,0.0,583.1140836997579,586.347273033826,-34216.97523917973,0.0,26466.576000660192,True,4.220055416226387e-10
2020-01-24,-4.14421773,0.0,-0.32959866,5.75e-06,-0.0012159615158680026,24320.93960206896,0.0647576163370719,-34908.36615549989,0.0,-2776.3383724633877,0.048434498009380496,-10.242519238224707,0.0,-13373.894253018312,True,-1.127773430198431e-10
2020-01-25,0.0,0.0,-0.0,9.86e-06,0.0003053333010143433,-33188.840699918626,0.0062884792966359645,0.0,0.0,-0.0,0.08227947725000004,2.547937565362786,0.0,-33186.204194396734,True,-7.275957614183426e-12
2020-01-26,0.0,0.0,-0.0,9.69e-06,-0.0008741711018274145,96717.38484043042,0.05162633758684012,0.0,0.0,-0.0,0.08308084690487905,-7.495033589225269,0.0,96710.02451402554,True,-1.4551915228366852e-10
2020-01-27,-10.17762435,0.0,-0.16585965,0.06915035,-0.00025902673354494254,138504.75712347665,-0.21287013796505122,-90600.7975803267,0.0,-1476.4758513015695,615.573600234002,-2.305845435708045,0.0,47040.53857650934,True,6.330083124339581e-10
2020-01-28,6.13395887,0.0,-0.11793738,-0.2744002,9.462030062508404,162872.29195104152,-0.35899181069724007,57029.79753888666,0.0,-1096.5096190263077,-2551.205213840961,87972.16776442347,0.0,304226.18342967285,True,-8.149072527885437e-10
2020-01-29,13.33493225,0.0,-0.16112281,-4.562e-05,0.48065443377640804,6080.357312424443,137.74661541944667,124174.1896086837,0.0,-1500.3671547880506,-0.42481104693637645,4475.828873896693,0.0,133367.3304445888,True,-4.94765117764473e-10
2020-01-30,-0.82771946,0.0,-0.09000285,0.02544642,-6.673576710632631,84856.72629917097,1958.265759945147,-7870.718926276847,0.0,-855.8299872687011,241.96799662048505,-63458.513494821826,0.0,14871.897647370119,True,8.949427865445614e-10
2020-01-31,3.14425382,0.0,-0.06556451,0.15394598,4.5827572759890245,-65190.00982461563,-495.5773613707449,29421.678421914068,0.0,-613.505791689034,1440.5163759668787,42882.16492008141,0.0,7445.266740286723,True,-2.3283064365386963e-10
2020-02-01,0.20069958,0.0,0.04545552,0.20014032,-0.8327607040649241,10655.864619573498,193.14333140963873,1882.9405855555588,0.0,426.4585080124852,1877.6936719751827,-7812.866014665639,0.0,7223.234701859765,True,-9.613358997739851e-10
2020-02-02,0.74396451,0.0,-0.0051015,0.39859505,4.486993631551513,-18427.108648154157,-298.26609120069276,6948.1725201151385,0.0,-47.64488310251168,3722.63345339406,41905.770274818424,0.0,33803.55662587145,True,1.1932570487260818e-09
2020-02-03,1.43393385,0.0,-0.33847061,0.51379524,5.581957456235159,-25898.664505980596,-685.416439905658,13306.637294819304,0.0,-3140.9438045041197,4767.92350113266,51799.518691349294,0.0,40149.05473691085,True,-2.9103830456733704e-11
2020-02-04,3.83708739,0.0,-0.23114655,0.06710205,4.129198262566888,-51568.546161913604,-2019.4500537141619,35153.96419225487,0.0,-2117.678519139292,614.7639663028096,37830.17510711357,0.0,17893.228530904278,True,8.731149137020111e-11
2020-02-05,5.5605478,0.0,-0.56040874,5.434e-05,-21.703286843847252,205268.57174497188,9897.628554041454,53537.71476711893,0.0,-5395.691999108525,0.5231929524003449,-208962.21421832917,0.0,54346.53204164654,True,-4.0745362639427185e-10
2020-02-06,0.53033972,0.0,-0.18351673,-0.37194466,-0.5021040083705088,49459.988586358486,-54.12040411423951,5165.127259678924,0.0,-1787.3208982539288,-3622.4733505874487,-4890.131745796016,0.0,44271.06944728643,True,6.548361852765083e-10
2020-02-07,0.31479207,0.0,0.03374385,0.16544339,-2.60995784527222,27143.587845907045,-60.330719603928905,3085.0502388491623,0.0,330.69915802577333,1621.391446854157,-25578.31610543209,0.0,6542.08186460007,True,-4.729372449219227e-11
2020-02-08,-2.12810086,0.0,-0.29676407,0.32417594,-5.293181355045192,49456.56224925551,-399.53973259053447,-21092.232026162696,0.0,-2941.315770845743,3213.002857289103,-52462.27347381057,0.0,-24225.795896865427,True,-4.94765117764473e-10
2020-02-09,-9.09676392,0.0,-0.89801965,0.50982963,-8.219629228466204,106322.24383933767,-2132.2550196044144,-92342.0074271348,0.0,-9115.872184799206,5175.322993325894,-83438.14019341071,0.0,-75530.70799228549,True,8.731149137020111e-11
2020-02-10,9.53113805,0.0,0.17485285,0.31237536,11.278304321338055,-120940.73819496413,4769.427390791836,94094.84389165988,0.0,1726.2106097353005,3083.882594146358,111343.50157470832,0.0,94077.12786607724,True,-3.346940502524376e-10
2020-02-11,4.18773512,0.0,0.27378449,-0.41913907,-13.079761180360663,177510.5986556994,-2332.590934219768,43017.34715768887,0.0,2812.3752136264047,-4305.489808901967,-134358.21782234331,0.0,82344.02246155031,True,6.984919309616089e-10
2020-02-12,5.5425912,0.0,-0.18936486,-0.12347211,0.06317521303878948,39382.5447301041,-1662.716033234308,57421.99431731433,0.0,-1961.8455560675345,-1279.187755858092,654.5037498180438,0.0,92555.29345207661,True,5.820766091346741e-11
2020-02-13,-5.45069371,1.55,-0.4055624,0.49139569,2.6150689002295167,-56486.30142203582,2349.4362702081594,-55790.56087511795,15865.02085005852,-4151.132859354692,5029.679269341221,26766.53072676186,0.0,-66417.32804013789,True,8.294591680169106e-10
2020-02-14,3.41203062,0.0,-0.1064407,0.51996906,-8.758525854285608,56676.130031184795,-2047.5349982502455,35354.150007570686,0.0,-1102.89762719387,5387.719570504769,-90752.47891462345,0.0,3515.0880691912025,True,-1.469743438065052e-09
2020-02-15,8.72215722,0.0,0.25608667,0.17990835,18.45273007792332,-203897.04090015465,11244.383192152683,86451.61790140795,0.0,2538.2604768598694,1783.2019693257453,182898.37361294948,-495705.1570420115,81018.79625254066,True,-4.220055416226387e-10
2020-02-16,-3.41284382,0.0,-0.43974196,0.16006919,5.020623432899356,16627.301309384216,-263.74088395779484,-33964.78077465605,0.0,-4376.3324829841085,1593.0160399566034,49965.478423365916,0.0,29580.941631108988,True,2.0372681319713593e-10
2020-02-17,0.76155542,0.0,-0.43351469,0.41466379,-0.013325470025336017,-109918.08739285333,408.883209795899,7374.201772768878,0.0,-4197.757263049025,4015.2224972951562,-129.03158733189952,0.0,-102446.56876337482,True,-4.94765117764473e-10
2020-02-18,-12.7168686,0.0,-0.87938358,0.44451157,1.533300830637188,209709.84211303623,-785.5080399540324,-129652.33864053215,0.0,-8965.582746454069,4531.930494530282,15632.467770531335,0.0,90470.8109511584,True,8.003553375601768e-10
2020-02-19,0.0,0.0,0.03698153,0.17832467,7.738297460095794,-221627.99682376414,0.12481127693122714,0.0,0.0,356.35410808780694,1718.3369300270297,74566.2521131651,0.0,-144986.92886120733,True,-5.820766091346741e-11
2020-02-20,0.0,0.0,-0.33898181,0.2631464,-4.007906446630386,-8711.393379657125,-170.0223321649854,0.0,0.0,-3258.981332300257,2529.89741621244,-38532.133305838106,0.0,-48142.63293374842,True,-3.8562575355172157e-10
2020-02-21,0.03089052,0.0,0.03887974,0.29360845,-9.001819319230663,34790.815609463665,327.3870607580451,299.69356979274886,0.0,377.20336443717787,2848.5297269782386,-87333.82819096505,0.0,-48690.19885953376,True,1.418811734765768e-09
2020-02-22,0.0,0.0,-0.0,0.27912448,2.545533812805047,-10533.398176833942,139.95414951362548,0.0,0.0,-0.0,2700.598862064348,24628.673623351242,0.0,16935.828458094038,True,-1.2369127944111824e-09
2020-02-23,0.0,0.0,-0.0,0.27390433,-27.75851783953493,118156.6250666839,-811.2745258399608,0.0,0.0,-0.0,2731.604722090922,-276831.324312101,0.0,-156754.36904916493,True,1.2223608791828156e-09
2020-02-24,-4.79393202,0.0,0.38837445,0.17489643,27.00967195286222,-129061.4487697975,9902.462545140126,-46251.893920050046,0.0,3747.0397551982346,1687.4021353676721,260589.5279214106,0.0,100613.08966726856,True,-5.238689482212067e-10
2020-02-25,0.85565189,0.0,-0.00282376,0.06261942,-3.1011420749908893,-119387.69310642226,1055.41850688289,7995.456952123705,0.0,-26.386024254710446,585.1338410261143,-28977.962010940268,0.0,-138756.03184158495,True,-4.0745362639427185e-10
2020-02-26,10.0870019,0.0,-0.52565237,0.62648785,-29.175764963960944,-214886.45786722153,3586.5961071127495,88754.40954209534,0.0,-4625.156829181625,5512.397019777183,-256714.31590741602,0.0,-378372.5279348339,True,0.0
2020-02-27,-23.92757486,0.0,0.30572698,0.30237658,33.98398646239161,-8026.939248688987,710.0130826361692,-210060.88512587713,0.0,2683.9861708267304,2654.572910450633,298346.4190652127,0.0,86307.16685456038,True,2.3283064365386963e-10
2020-02-28,36.13491959,0.0,-0.3176994,0.20627578,1.768138862079752,-10830.364127271245,50.271616045128276,316201.9905358642,0.0,-2780.0582874370175,1805.0354885358138,15472.26433812677,0.0,319919.13956386317,True,-4.656612873077393e-10
2020-02-29,0.6721945,0.0,0.04267139,0.17452296,8.45824041260613,-70247.45771707813,-0.042926219722243183,5768.833897927631,0.0,366.2097221915534,1497.771802082088,72589.38299712901,0.0,9974.697776033077,True,6.475602276623249e-10
2020-03-01,8.82724358,0.0,-0.21121436,0.1221095,-7.332692427250265,-16843.406660661643,-341.0161228312343,75400.31876693184,0.0,-1804.1453062693777,1043.0317392998306,-62634.20074724359,0.0,-5179.4183307746425,True,-4.802132025361061e-10
2020-03-02,-3.27169915,0.0,-0.08513637,0.33064014,-21.87477201928749,155440.80718252843,410.28852001247714,-29138.455248421782,0.0,-758.242794805286,2944.752093945409,-194821.41735233742,0.0,-65922.2675990779,True,2.6193447411060333e-10
2020-03-03,0.0,0.0,-0.0,0.15302522,7.918862955033433,-58189.61087667559,2850.994327119277,0.0,0.0,-0.0,1341.8491733766298,69439.00953250992,0.0,15442.24215633003,True,-2.0372681319713593e-10
2020-03-04,-1.43811624,0.0,-0.08422175,0.17148746,4.880825503303981,-5270.590619416792,159.6198919840591,-12592.677285193926,0.0,-737.4767690157518,1501.6075767544366,42738.31192425117,0.0,25798.794719363097,True,-9.458744898438454e-11
2020-03-05,-30.23912058,0.0,0.20467451,0.13302496,7.033103805397388,129326.12369971072,-2434.4372884776217,-274045.53202947794,0.0,1854.8864487454846,1205.5541046557782,63738.31768915394,0.0,-80355.0873756893,True,3.4924596548080444e-10
2020-03-06,-1.44326917,0.0,0.11551298,0.16489082,-2.4047033252194296,33145.158385423776,-77.3887914442884,-13201.705860980994,0.0,1056.6070534752575,1508.2703559835356,-21996.025857373388,0.0,434.9152850843966,True,4.984030965715647e-10
2020-03-07,0.0,0.0,-0.0,0.099551,9.172121742421211,-97329.53026669884,826.1623099716368,0.0,0.0,-0.0,885.8353558514632,81616.35470874864,0.0,-14001.17789212754,True,-4.3655745685100555e-10
2020-03-08,22.95878724,0.0,0.81298797,0.12284451,-5.848485877498376,-308638.8813665254,-4614.82971189345,186186.91484857045,0.0,6593.019063288386,996.2216245958975,-47428.966115845105,0.0,-166906.52165780962,True,-3.4924596548080444e-10
2020-03-09,7.90978736,0.0,0.07360396,2.041e-05,-0.002991304617694368,-88537.98943252371,-0.5875573332485656,62458.72879280851,0.0,581.2052292284031,0.16116522437857567,-23.620493870425395,0.0,-25522.102296466008,True,8.003553375601768e-11
2020-03-10,2.72577279,0.0,0.49314153,-0.01651593,4.148537178916513,5731.316199928598,-0.003193129501337145,21560.66617377216,0.0,3900.713934690517,-130.63981509602965,32814.629873864666,0.0,63876.68317403039,True,-1.4551915228366852e-11
2020-03-11,19.75988951,0.0,0.17939192,0.03901995,-0.7658586922591439,12542.201296448982,122.01589430979858,156880.50755732972,0.0,1424.2536855806484,309.79270191585334,-6080.413572049741,0.0,165198.35756353475,True,-5.529727786779404e-10
2020-03-12,28.98675532,0.0,-0.41595614,-0.84177309,53.41932367950619,-1330250.4228064783,-10079.773690516193,143754.4044977561,0.0,-2062.8568648947103,-4174.616577099049,264923.16851075186,0.0,-937890.0969304796,True,6.984919309616089e-10
2020-03-13,185.31866403,0.0,-1.33062893,-4.80382171,-101.80062646549322,316890.23710475524,37965.10633486222,1042916.4349844134,0.0,-7488.370301105093,-27034.43087245058,-572902.6106910907,-281452.1517271294,790346.3665593846,True,1.1641532182693481e-10
2020-03-14,3.27005759,0.0,0.09533606,-6.13695062,50.00052667728505,-291099.3310237689,21712.84465527279,16825.010406507445,0.0,490.5204747832646,-31575.669603336348,257261.33516693633,0.0,-26385.28992360551,True,-1.1641532182693481e-10
2020-03-15,-75.51427726,0.0,0.38574973,-2.17407615,-0.7146192016401756,128173.51051008527,1067.5464991885829,-404651.61136096384,0.0,2067.0826165642197,-11650.027640335262,-3829.36607414711,0.0,-288822.8654496083,True,-1.7462298274040222e-10
2020-03-16,78.63070018,0.0,-0.38401567,-0.03164455,-6.209464449701613,-180866.90173673627,-1481.9605848031745,394169.99045302666,0.0,-1925.0426694815758,-158.6318313691293,-31127.594403386036,0.0,178609.85922725033,True,-1.7462298274040222e-10
2020-03-17,-0.23450759,0.0,0.41898755,-1.66527629,-11.27268994388453,242874.147797123,-776.3245341471737,-1270.270092826349,0.0,2269.552785185266,-9020.393188467026,-61061.396355746314,0.0,173015.31641112175,True,3.2014213502407074e-10
2020-03-18,-26.14970644,0.0,-0.67557232,-1.1053889,12.89180245958471,-14558.909067436816,320.20400895467674,-141011.97389120358,0.0,-3643.015517900393,-5960.796197237396,69518.88794670207,0.0,-95335.60271812184,True,-4.0745362639427185e-10
2020-03-19,-19.44537475,0.0,0.95705162,-0.46368032,-0.6223429649476202,463944.08961028757,-245.99933366061234,-120630.38626689611,0.0,5937.119139242029,-2876.4648059023903,-3860.736715918361,0.0,342267.6216271529,True,6.984919309616089e-10
2020-03-20,-52.59752628,0.0,0.17118241,-0.6408009,-9.845127583272586,-16261.368953584439,27.216032461632093,-324744.98932252586,0.0,1056.905787008321,-3956.400540979301,-60785.28930978388,0.0,-404663.92630740395,True,-4.656612873077393e-10
2020-03-21,24.69130678,0.0,0.77504541,-0.00091756,13.070198988950722,840.7732264584905,-18.111555621508465,152489.33839080934,0.0,4786.549486698879,-5.666695512738309,80719.3403824097,0.0,238812.22323524253,True,4.0745362639427185e-10
2020-03-22,43.52065662,0.0,0.05478085,-0.88728435,-2.3094541910681983,-181427.50186070235,-793.9221872986834,253749.84229525426,0.0,319.40308643946145,-5173.36550892203,-13465.413490621855,0.0,53209.042334148195,True,-6.111804395914078e-10
2020-03-23,34.32287097,0.0,0.05669116,0.24805356,-24.043126574612756,372622.26593687246,-6.578344291467766,222632.16740439637,0.0,367.7220310183574,1608.9767590667398,-155953.54436296676,0.0,441271.00942409644,True,8.149072527885437e-10
2020-03-24,-26.30559518,0.0,-0.02493265,-0.06107365,13.987810417220885,173992.19257107822,-6942.918753036982,-178221.92304491275,0.0,-168.9201403427719,-413.7774977487484,94768.22153942876,-338834.18163824175,83012.8746744655,True,-2.473825588822365e-10
2020-03-25,1.45357035,0.0,0.14939461,-0.45008361,9.786932514270234,-44788.74353332585,856.446299148793,9724.340599509127,0.0,999.4453115880029,-3011.045404095256,65474.2752514001,0.0,29254.718524225056,True,1.3096723705530167e-10
2020-03-26,0.30729534,0.0,0.04609495,-0.39067887,-9.82908113893177,34021.144288659416,-17.95528313076126,2075.6141854863113,0.0,311.3465114677049,-2638.8249315520457,-66390.13869283775,0.0,-32638.813921906985,True,1.382431946694851e-10
2020-03-27,-10.05806418,0.0,0.05093421,-0.54182216,24.385413381092235,-139081.47357490583,2664.9918908473987,-65284.836863525525,0.0,330.60353673568926,-3516.8567918844824,158280.72936737203,0.0,-46606.84243536182,True,-1.076841726899147e-09
2020-03-28,38.7121496,0.0,-0.15875,-1.60032765,11.057545133864096,-133875.92815493795,-3697.631386115637,241247.14387121212,0.0,-989.3014075755412,-9972.953680170445,68908.62970243671,0.0,161619.95894485014,True,8.731149137020111e-10
2020-03-29,13.70273822,0.0,0.08154981,-0.66058356,27.161139254630484,-181103.56916659395,-8283.74148528001,80912.7177381828,0.0,481.54001427989306,-3900.6518459756385,160382.65919360117,0.0,48488.9544482138,True,-4.511093720793724e-10
2020-03-30,48.31335866,0.0,-0.50301735,-9.55e-06,-52.49527663594881,301682.50788724,27930.718422759943,310988.53375316964,0.0,-3237.875247502094,-0.061472449436674494,-337907.14541022026,0.0,299456.67793299817,True,4.656612873077393e-10
2020-03-31,9.6281217,0.0,-0.89390774,0.05618665,-0.0010347059783271106,-2780.549361254407,-0.005997044851020943,61931.768676355816,0.0,-5749.957166794436,361.41406589193485,-6.655625395532449,0.0,53756.014591758605,True,8.003553375601768e-11
2020-04-01,0.0,0.0,-0.318984,-0.40209907,-23.146256954213868,131413.81284521663,0.06139581821244577,0.0,0.0,-2119.0458030178274,-2671.188356409323,-153763.13123667362,0.0,-27139.491155065596,True,3.346940502524376e-10
2020-04-02,-109.09290599,0.0,-1.17201572,-0.17354639,29.316514397479068,93206.0182253426,-3463.3820638598663,-741039.9886490233,0.0,-7961.200666199954,-1178.8558908447037,199139.52515233404,0.0,-461297.88389225164,True,-4.656612873077393e-10
2020-04-03,0.0,0.0,-0.0,-0.4293524,5.342885392217568,-20928.790716578478,-252.00317845862912,0.0,0.0,-0.0,-2898.9455651739754,36074.64151359567,0.0,11994.902053385042,True,4.511093720793724e-10
2020-04-04,0.0,0.0,-0.0,-0.89572603,-14.001909247632057,55343.90729165879,1244.448150197489,0.0,0.0,-0.0,-6144.670863898726,-96052.94577950228,0.0,-45609.26120154513,True,-4.0745362639427185e-10
2020-04-05,0.0,0.0,-0.0,0.04345962,8.910038456043083,-35358.78308331142,172.14448275317682,0.0,0.0,-0.0,295.1261295525242,60506.40027906695,0.0,25614.887808061205,True,-2.1827872842550278e-11
2020-04-06,-29.52908236,0.0,-0.38747364,0.04734503,-11.930540253553033,259353.27268240578,3258.0525765462535,-215508.3735989585,0.0,-2827.8499463966527,345.5322549106771,-87071.15564427312,0.0,-42450.521675765514,True,5.093170329928398e-11
2020-04-07,1.89730933,0.0,-0.32215633,0.05763502,4.622456656548081,-53223.617217153515,609.1849114384568,13637.087897862844,0.0,-2315.528690866085,414.25708570941515,33224.33866353642,0.0,-7654.277349472046,True,4.147295840084553e-10
2020-04-08,-2.62470387,0.0,-0.03859524,0.06973639,-12.266925466179543,89152.19641221646,-163.65289436756314,-19349.828127458393,0.0,-284.53162624323306,514.1102492180987,-90434.16369211838,0.0,-20565.869678753894,True,-8.87666828930378e-10
2020-04-09,-0.747536,0.0,-0.16748393,-0.38910001,6.2740075508767745,-34880.941306854686,955.145034722943,-5456.698227807367,0.0,-1222.5622097360035,-2840.2663350083862,45797.61494311891,0.0,2352.291898435913,True,5.093170329928398e-10
2020-04-10,35.0655311,0.0,-0.07205743,-1.42391543,49.70730137237382,-210663.84458954888,3025.2777181868114,240543.32534198777,0.0,-494.30119219832693,-9767.80735364269,340983.27305492177,0.0,363625.92297970597,True,-4.656612873077393e-10
2020-04-11,0.0,0.0,-0.0,-1.27192803,-4.065980181641805,11974.48398746976,1000.4397933599812,0.0,0.0,-0.0,-8754.912412611682,-27986.882529579085,0.0,-23766.87116136076,True,2.6557245291769505e-10
2020-04-12,23.93887577,0.0,-0.88887937,-0.61088819,-30.21678589204504,48825.21808104609,3701.1418784059756,167061.42527558788,0.0,-6203.192492287479,-4263.184816444877,-210872.864994709,0.0,-1751.4570684013888,True,2.9103830456733704e-11
2020-04-13,9.03061912,0.0,-0.64790495,-1.58705436,-13.397886549252462,-61433.521906307185,-983.461672830544,61982.33644165267,0.0,-4446.944562657201,-10892.86747514956,-91957.40631599785,0.0,-107731.86549129011,True,-4.3655745685100555e-10
2020-04-14,-0.92404775,0.0,-0.31730601,-0.26439356,2.914381865939731,6466.929988377652,-58.05377482438964,-6353.32588414975,0.0,-2181.649689130545,-1817.848101843763,20037.944733020064,0.0,16093.99727144977,True,5.020410753786564e-10
2020-04-15,0.54734841,0.0,-0.31109095,-0.09229693,8.594417772216616,-134802.11774335432,484.72346817439575,3626.4436309957505,0.0,-2061.1255530785543,-611.5110738313109,56942.10675092969,0.0,-76421.4805201646,True,-2.6193447411060333e-10
2020-04-16,-5.43047248,0.0,-0.66274028,0.08080979,-6.653448009521981,270857.68583100097,3343.4238312066705,-38707.27983182058,0.0,-4723.875052908678,575.995397490838,-47424.3953725067,0.0,183921.55480246292,True,3.7834979593753815e-10
2020-04-17,0.0,0.0,-0.0,-3.068e-05,-0.0007059566565885689,-24739.14630216916,-0.1188815025068925,0.0,0.0,-0.0,-0.21725720468758603,-4.9991580782603195,0.0,-24744.481598955113,True,-5.020410753786564e-10
2020-04-18,0.0,0.0,-0.0,1.206e-05,0.0027087517734116773,96721.81711816245,0.3367285592630457,0.0,0.0,-0.0,0.08758927566381877,19.673101640647875,0.0,96741.91453763796,True,-5.820766091346741e-11
2020-04-19,0.0,0.0,-0.0,5.94e-06,-0.0016644662520093334,-60011.19644195731,-0.513788676409703,0.0,0.0,-0.0,0.04247245063982527,-11.901340190256125,0.0,-60023.569098372944,True,4.001776687800884e-10
2020-04-20,11.89683747,0.0,-0.72010477,0.04119884,9.423435199723372,-158346.2430650216,-0.8613909051449623,81532.2799531889,0.0,-4935.0748761020695,282.34691489204965,64581.3779302291,0.0,-16886.17453371873,True,2.1827872842550278e-11
2020-04-21,6.20189441,0.0,-0.31814083,-0.46853051,-9.42679000942644,9337.003621848844,161.66433466050538,42609.64233102468,0.0,-2185.762297942013,-3219.0031194472695,-64766.04148301477,0.0,-18062.496612870134,True,-1.1641532182693481e-10
2020-04-22,-2.08351413,0.0,-0.60300235,3.638e-05,0.00024316940539392817,139237.22507221304,-0.11502320270652311,-14842.239849946165,0.0,-4295.581863311474,0.2591586387470487,1.7322554174496883,0.0,120101.27974980883,True,-5.820766091346741e-11
2020-04-23,0.0,0.0,-0.0,5.18e-06,-0.0029280003238909558,199681.95420442428,-0.07702198060349402,0.0,0.0,-0.0,0.03879097475616833,-21.926638349441458,0.0,199659.98933506943,True,4.3655745685100555e-10
2020-04-24,0.0,0.0,-0.0,1.708e-05,-0.00013581835537479492,9760.170023306298,-0.05599483735584654,0.0,0.0,-0.0,0.12821005184550555,-1.0195127859586508,0.0,9759.22272573458,True,-2.4920154828578234e-10
2020-04-25,-1.33444959,0.0,-0.87450424,1.538e-05,0.003323035419043663,17123.04594403384,-0.10248663399461427,-10058.731662684157,0.0,-6591.784023883243,0.11593041365622683,25.048171048376137,0.0,497.59187229396775,True,-5.126139512867667e-10
2020-04-26,-5.2444211,0.0,-0.6756159,0.05843456,7.77323471141608,79741.60832935137,0.00704839305167292,-40298.49108896129,0.0,-5191.478869938678,449.01516307440943,59730.06815764765,0.0,94430.7287395671,True,5.966285243630409e-10
2020-04-27,9.1241803,0.0,-0.71446851,-0.05902693,-7.77278071931778,50362.55428316711,726.2033823361539,70963.234897296,0.0,-5556.772776821505,-459.08144744314706,-60452.73612031987,0.0,55583.40221821517,True,4.220055416226387e-10
2020-04-28,0.00025386,0.0,-9.682e-05,2.374e-05,-0.0007116182008530814,-4156.002228048404,-0.0038123068019615966,1.9724667374414016,0.0,-0.7522816888012152,0.18445741884053757,-5.529202044199942,0.0,-4160.130599932745,True,-8.203642209991813e-10
2020-04-29,5.40635564,0.0,-1.34511627,0.04577563,-0.0006179438864819531,543018.0921849865,-0.20776964860685881,47369.60779835812,0.0,-11785.689731852412,401.0786163935667,-5.414323713273744,0.0,578997.4667745242,True,3.4924596548080444e-10
2020-04-30,18.02908456,0.0,0.34735224,0.1774103,-2.747504421638041,-60352.7821680855,0.09053947157485873,155995.0494088168,0.0,3005.4343392054725,1535.0268296779793,-23772.537456242804,0.0,76410.28149284329,True,-2.3283064365386963e-10
2020-05-01,20.0100149,0.0,-0.10181618,-0.16099868,4.087390585931757,115799.6493973049,-558.2528873112963,177199.39246545846,0.0,-901.6367718523669,-1425.7294872749324,36196.031448039634,0.0,326309.4541643644,True,0.0
2020-05-02,10.24671454,0.0,-0.00749495,-0.1356578,-1.3383967691115686,71810.9047396889,163.02564674021647,91987.64298016219,0.0,-67.28427751771513,-1217.838286131688,-12015.16482988093,-448971.81264931307,150661.28597306059,True,-3.7834979593753815e-10
2020-05-03,1.30496144,0.0,-0.0941276,-2.141e-05,-0.0003594152058212785,-44261.81554381026,-0.05328120348458653,11609.975247670356,0.0,-837.4340211329281,-0.19048039461811403,-3.197643635524886,0.0,-33492.715722505935,True,5.238689482212067e-10
2020-05-04,6.05631527,0.0,-0.29833357,-0.0100089,1.5661632362603086,-8179.68560932858,-0.004490656330591221,53791.915481787335,0.0,-2649.7851362384386,-88.89859243831295,13910.590297852354,0.0,56784.13195097726,True,-7.639755494892597e-10
2020-05-05,0.0,0.0,0.01540433,-0.04576039,2.847053815902086,57874.976767325,162.79542159652019,0.0,0.0,138.42145468876456,-411.19735495962465,25583.282802586342,0.0,83348.27909123804,True,1.0331859812140465e-09
