time,CapMrktCurUSD,PriceUSD,SplyCur
2020-07-10,10256848109.46316,1.0000590409851,10256242570.798355
2020-07-11,10257350658.026684,1.00010804027115,10256242570.798355
2020-07-12,10258351495.755066,1.00020562354509,10256242570.798355
2020-07-13,10250244703.417248,0.999415198369217,10256242570.798355
2020-07-14,10255783842.650732,0.999955273274354,10256242570.798355
2020-07-15,10245974582.181273,0.998998854741763,10256242570.798355
2020-07-16,10251285805.572983,0.999516707489009,10256242570.798355
2020-07-17,10255188130.061922,0.999897190347327,10256242570.798355
2020-07-18,10260176160.386911,1.00038353125537,10256242570.798355
2020-07-19,10261004211.725515,1.00046426758087,10256242570.798355
2020-07-20,10259549654.94296,1.00032244597588,10256242570.798355
2020-07-21,10261825108.476068,1.00054430632263,10256242570.798355
2020-07-22,10392575324.431904,1.00157405279629,10376242570.798355
2020-07-23,10506553791.79244,1.00098237258948,10496242570.798355
2020-07-24,10507562791.386923,1.00107850218897,10496242570.798355
2020-07-25,10658842685.748266,1.00118352694541,10646242570.798355
2020-07-26,10655876170.108236,1.00090488256733,10646242570.798355
2020-07-27,10784914674.400534,1.00176859606585,10765874191.659727
2020-07-28,10905615044.75215,1.00181343755631,10885874191.659727
2020-07-29,11193947297.126364,1.00072172324919,11185874191.659727
2020-07-30,11198277051.94502,1.00110879669061,11185874191.659727
2020-07-31,11202232325.193312,1.00146239205388,11185874191.659727
2020-08-01,11569132539.129757,1.00114732535593,11555874191.659727
2020-08-02,11559232034.666733,1.00029057455553,11555874191.659727
2020-08-03,11565744045.292696,1.00085409839786,11555874191.659727
2020-08-04,11679206514.606731,1.00028540243688,11675874191.659727
2020-08-05,11687567318.62072,1.00100147764262,11675874191.659727
2020-08-06,12006075755.385979,1.00085042270061,11995874191.659727
2020-08-07,12128354311.904034,1.0010300635387,12115874191.659727
2020-08-08,12125407032.70816,1.00078680587943,12115874191.659727
2020-08-09,12122704129.073992,1.00056371808639,12115874191.659727
2020-08-10,12627270288.506092,1.0009152393306,12615723881.825457
2020-08-11,12616184148.431313,1.00003648356687,12615723881.825457
2020-08-12,12617470015.076164,1.00013840927933,12615723881.825457
2020-08-13,12630877262.770678,1.00120115033328,12615723881.825457
2020-08-14,12752420005.58222,1.00131096778728,12735723881.825457
2020-08-15,12741491588.936632,1.00045287626873,12735723881.825457
2020-08-16,12741250249.487179,1.00043392646645,12735723881.825457
2020-08-17,12951139442.353441,1.00119170451293,12935723881.825457
2020-08-18,13145867666.683836,1.00077222884324,13135723881.825457
2020-08-19,13137879526.733736,1.00016410552838,13135723881.825457
2020-08-20,13147486020.488255,1.00089543132671,13135723881.825457
2020-08-21,13257038137.723156,1.00009914629404,13255723881.825457
2020-08-22,13260995124.884817,1.0003976578802,13255723881.825457
2020-08-23,13261241171.738417,1.00041621943563,13255723881.825457
2020-08-24,13258691956.601366,1.00022390891681,13255723881.825457
2020-08-25,13261774047.798784,1.00045641913088,13255723881.825457
2020-08-26,13459892557.650543,1.00030980687934,13455723881.825457
2020-08-27,13459196339.064814,1.00025806543519,13455723881.825457
2020-08-28,13711804025.872524,1.00044362078935,13705723881.825457
2020-08-29,13703147615.559183,0.999812029901632,13705723881.825457
2020-08-30,13707241059.8727,1.00011069667391,13705723881.825457
2020-08-31,13706966871.946503,1.00009069131494,13705723881.825457
2020-09-01,14081296378.299986,1.00039589413101,14075723881.825457
2020-09-02,14089359715.068157,1.00096874827591,14075723881.825457
2020-09-03,14344523944.419868,1.00131232897894,14325723881.825457
2020-09-04,14489092028.82838,1.00092348728893,14475723881.825457
2020-09-05,14479146438.413746,1.00023643422714,14475723881.825457
2020-09-06,14473212694.427128,0.999826524226434,14475723881.825457
2020-09-07,14483341927.48222,1.00052626353742,14475723881.825457
2020-09-08,14725864785.928492,1.00009503703886,14724465416.336529
2020-09-09,14725620648.732372,1.00007845666129,14724465416.336529
2020-09-10,14979781474.510468,1.00035500821072,14974465416.336529
2020-09-11,14984443878.930698,1.00074404953426,14973302999.807358
2020-09-12,14975862125.223394,1.00017091255123,14973302999.807358
2020-09-13,14975812076.746395,1.00016757003709,14973302999.807358
2020-09-14,15221037924.997211,0.999851210029113,15223302999.807358
2020-09-15,15225343003.782452,1.0001340053453,15223302999.807358
2020-09-16,15229058248.512028,1.00037805518978,15223302999.807358
2020-09-17,15626683003.744944,1.00021634374867,15623302999.807358
2020-09-18,15626495778.373672,1.00020436002338,15623302999.807358
2020-09-19,15774584687.618612,1.00008125677997,15773302999.807358
2020-09-20,15773832883.757675,1.00003359372164,15773302999.807358
2020-09-21,15767417371.365704,0.999628125528681,15773283052.661877
2020-09-22,15776004304.212233,1.00017252283759,15773283052.661877
2020-09-23,15769868343.793356,0.999783513117902,15773283052.661877
2020-09-24,15777391959.542751,1.00026049788539,15773283052.661877
2020-09-25,15781952779.78111,1.00054964632856,15773283052.661877
2020-09-26,15779739491.144493,1.00040932749771,15773283052.661877
2020-09-27,15777342354.531956,1.00025735300993,15773283052.661877
2020-09-28,15768174063.814713,0.999676098575667,15773283052.661877
2020-09-29,15772408426.990168,0.999944550182179,15773283052.661877
2020-09-30,15778222874.400122,1.00035334670009,15772649660.690842
2020-10-01,15922298536.876495,0.999977948154244,15922649660.690842
2020-10-02,15927881307.262648,1.00032856633056,15922649660.690842
2020-10-03,15927255495.873108,1.00028926311138,15922649660.690842
2020-10-04,15928223800.253847,1.0003500761294,15922649660.690842
2020-10-05,15929218761.371967,1.00041256328696,15922649660.690842
2020-10-06,15922583383.269794,0.999995837538195,15922649660.690842
2020-10-07,15922599695.389643,0.999997393070658,15922641204.5902
2020-10-08,15937662499.15734,1.00094339214042,15922641204.5902
2020-10-09,16089685184.213486,1.00106043427501,16072641204.5902
2020-10-10,16084576372.146109,1.00074257661849,16072641204.5902
2020-10-11,16077239078.046633,1.00028606831932,16072641204.5902
2020-10-12,16082758832.427996,1.00062949379066,16072641204.5902
2020-10-13,16086414556.286083,1.00085694389121,16072641204.5902
2020-10-14,16085024450.277508,1.00077045493206,16072641204.5902
2020-10-15,16083643267.95668,1.0006845211827,16072641204.5902
2020-10-16,16085525988.670843,1.00080165941096,16072641204.5902
2020-10-17,16077261440.929577,1.00028745968261,16072641204.5902
2020-10-18,16083036928.703892,1.00064679625342,16072641204.5902
2020-10-19,16080268631.60215,1.0004745596517,16072641204.5902
2020-10-20,16238299320.622417,1.00096520140184,16222641204.5902
2020-10-21,16559378745.028915,1.00222346657437,16522641204.5902
2020-10-22,16691640946.056286,1.00113957598157,16672641204.5902
2020-10-23,16684617979.889936,1.00071834900978,16672641204.5902
2020-10-24,16688920064.6886,1.00097638160017,16672641204.5902
2020-10-25,16687470082.920427,1.0008894138696,16672641204.5902
2020-10-26,16841524402.201588,1.00112248709235,16822641204.5902
2020-10-27,16831237950.910402,1.00051102239034,16822641204.5902
2020-10-28,16986056724.38599,1.00079042027897,16972641204.5902
2020-10-29,16984991884.519363,1.00072768167195,16972641204.5902
2020-10-30,17135930192.413265,1.00077610618971,17122641204.5902
2020-10-31,17132972645.869211,1.00092937311261,17117064506.3502
2020-11-01,17133841365.102688,1.00098012476066,17117064506.3502
2020-11-02,17129379962.078428,1.00071948409867,17117064506.3502
2020-11-03,17281656077.788334,1.00084505223414,17267064506.3502
2020-11-04,17293551784.64009,1.00153397691195,17267064506.3502
2020-11-05,17290308110.487595,1.00134612366386,17267064506.3502
2020-11-06,17738393400.46525,1.00129365143195,17715475749.893723
2020-11-07,17741426414.83909,1.00146485848372,17715475749.893723
2020-11-08,17725436844.650467,1.00056228209151,17715475749.893723
2020-11-09,17727544630.065125,1.00068126198482,17715475749.893723
2020-11-10,17740031293.391273,1.00138610691828,17715475749.893723
2020-11-11,18035252990.998993,1.00109779177524,18015475749.893723
2020-11-12,18031018655.590405,1.00086275299706,18015475749.893723
2020-11-13,18233733680.633263,1.00126986964291,18210608581.61655
2020-11-14,18229070370.855984,1.0010137930952,18210608581.61655
2020-11-15,18227412195.341335,1.00092273762568,18210608581.61655
2020-11-16,18373671354.52819,1.00071145642333,18360608581.61655
2020-11-17,18381186661.210617,1.00112077328497,18360608581.61655
2020-11-18,18380717376.836456,1.00109521398109,18360608581.61655
2020-11-19,18382936614.43855,1.00121608348235,18360608581.61655
2020-11-20,18698094841.36345,1.00093606477918,18680608581.61655
2020-11-21,18942446905.737053,1.00062535359439,18930608581.61655
2020-11-22,18950539620.80045,1.00105284724989,18930608581.61655
2020-11-23,19147102240.539818,1.00086216070194,19130608581.61655
2020-11-24,19345420166.161648,1.00076622443016,19330608581.61655
2020-11-25,19331795099.97852,1.00006138029007,19330608581.61655
2020-11-26,19351374212.794746,1.00107423576917,19330608581.61655
2020-11-27,19340797228.773167,1.00052707327416,19330608581.61655
2020-11-28,19346842139.31272,1.00083978513287,19330608581.61655
2020-11-29,19347822914.614952,1.00089052204051,19330608581.61655
2020-11-30,19538171448.68836,1.000387231511,19530608581.61655
2020-12-01,19943449027.420143,1.00064425758757,19930608581.61655
2020-12-02,19943009159.32742,1.00062218760958,19930608581.61655
2020-12-03,19947144776.90756,1.00082968842739,19930608581.61655
2020-12-04,19936743446.589497,1.00030781122151,19930608581.61655
2020-12-05,20082906909.666367,1.00011445509933,20080608581.61655
2020-12-06,20090835936.840157,1.00050931500318,20080608581.61655
2020-12-07,20086600872.083946,1.00029841179579,20080608581.61655
2020-12-08,20067205860.985214,0.999332554061952,20080608581.61655
2020-12-09,20086114764.295593,1.00027420397428,20080608581.61655
2020-12-10,20080880813.342537,1.00001355694599,20080608581.61655
2020-12-11,20230761952.921543,1.00001746931619,20230408541.51808
2020-12-12,20240850851.851025,1.00051616902899,20230408541.51808
2020-12-13,20218479892.349735,0.999410360441122,20230408541.51808
2020-12-14,20227866024.919167,0.999874322033898,20230408541.51808
2020-12-15,20436250060.75075,1.00028592278127,20430408541.51808
2020-12-16,20450784142.59308,1.00099731735827,20430408541.51808
2020-12-17,20434784006.254364,1.00021416432899,20430408541.51808
2020-12-18,20453741822.482754,1.0011420858725,20430408541.51808
2020-12-19,20653415659.467,1.00111520418525,20630408541.51808
2020-12-20,20642380930.68068,1.00058032729398,20630408541.51808
2020-12-21,20632937894.71587,1.00012260315605,20630408541.51808
2020-12-22,20780774500.179886,1.00001761075395,20780408541.51808
2020-12-23,20979901995.242886,0.99997585622443,20980408541.51808
2020-12-24,21174736376.119003,0.999732197545295,21180408541.51808
2020-12-25,21171356906.386547,0.999572641145529,21180408541.51808
2020-12-26,21164372335.46905,0.999242875508393,21180408541.51808
2020-12-27,21153889184.548344,0.998747929865576,21180408541.51808
2020-12-28,21345163993.93717,0.998351549386324,21380408541.51808
2020-12-29,21360883117.714832,0.999086760958504,21380408541.51808
2020-12-30,21390133272.271458,1.00045484307442,21380408541.51808
2020-12-31,21404140670.040512,1.00110999415546,21380408541.51808
2021-01-01,21731590208.02136,1.00236073348919,21680408541.51808
2021-01-02,21897792148.85588,1.00079448275862,21880408541.51808
2021-01-03,22711593268.157097,1.00137496317943,22680408541.51808
2021-01-04,22698291509.617672,1.00078847645389,22680408541.51808
2021-01-05,22947830325.614407,1.00294670368206,22880408541.51808
2021-01-06,23631366267.646557,1.00223313851549,23578711738.31808
2021-01-07,24005261399.59961,1.00110721800117,23978711738.31808
2021-01-08,24302887914.713913,1.00099577673875,24278711738.31808
2021-01-09,24769997788.2136,1.00369897954413,24678711738.31808
2021-01-10,24676100828.696373,0.999894203974284,24678711738.31808
2021-01-11,24692707135.40629,1.00058692460549,24678222879.17873
2021-01-12,25071202149.337048,0.999720046756283,25078222879.17873
2021-01-13,25085129446.903328,1.00027540100261,25078222879.17873
2021-01-14,25049940462.62227,0.998872232028054,25078222879.17873
2021-01-15,25074081176.226147,0.999834848626534,25078222879.17873
2021-01-16,25078882300.129776,1.00002629456458,25078222879.17873
2021-01-17,25071163894.420784,0.999718521332554,25078222879.17873
2021-01-18,25083815777.24953,1.00022301811806,25078222879.17873
2021-01-19,25490145321.531395,1.00046794638736,25478222879.17873
2021-01-20,25489683999.38487,1.00044983985973,25478222879.17873
2021-01-21,25456407921.439285,0.999143780245471,25478222879.17873
2021-01-22,25480734566.864407,1.00091508533022,25457438838.038746
2021-01-23,25476995715.696407,1.00076821858562,25457438838.038746
2021-01-24,25483627643.50325,1.00102872899474,25457438838.038746
2021-01-25,25458956258.752804,1.00006044698271,25457417434.68129
2021-01-26,25886537254.21336,1.00112616890707,25857417434.68129
2021-01-27,25906823962.330353,1.00191072939801,25857417434.68129
2021-01-28,26320921865.80953,1.00241853302162,26257417434.68129
2021-01-29,27166581723.10606,1.00041277147867,27155372759.73819
2021-01-30,27185297948.777237,1.00110199883109,27155372759.73819
2021-01-31,27180379223.578617,1.00092086616014,27155372759.73819
2021-02-01,27514319712.336113,1.0003284465225,27505285696.898598
2021-02-02,27929423605.932854,1.00086499415546,27905285696.898598
2021-02-03,28341825471.609695,1.0012909170076,28305285696.898598
2021-02-04,28337551406.5558,1.00113991817651,28305285696.898598
2021-02-05,29077239707.74923,1.00075559438925,29055285696.898598
2021-02-06,29599918375.807903,1.00151014202221,29555285696.898598
2021-02-07,30002080230.025192,1.00156214611338,29955285696.898598
2021-02-08,30980341567.30618,1.000809421391,30955285696.898598
2021-02-09,30996923957.442898,1.00134510987726,30955285696.898598
2021-02-10,32076083113.801228,1.00064879836353,32055285696.898598
2021-02-11,32074665917.9586,1.0006045873758,32055285696.898598
2021-02-12,32125767326.58022,1.0021987521917,32055285696.898598
2021-02-13,33096085385.895,1.00123428638223,33055285696.898598
2021-02-14,33089495889.070675,1.00103493863238,33055285696.898598
2021-02-15,33465148612.328426,1.00029480888369,33455285696.898598
2021-02-16,33459189074.270683,1.00011667445938,33455285696.898598
2021-02-17,34475903130.02036,1.00059838230056,34455285696.8986
2021-02-18,34864010416.96557,1.00025031268264,34855285696.8986
2021-02-19,34879477587.49976,1.0006940666277,34855285696.8986
2021-02-20,35684943309.254074,1.00083178725891,35655285696.8986
2021-02-21,35691507174.36188,1.00101587960257,35655285696.8986
2021-02-22,35680341193.380745,1.00070271478667,35655285696.8986
2021-02-23,35663843590.63172,1.00024001753361,35655285696.8986
2021-02-24,35686132520.35233,1.00086514026885,35655285696.8986
2021-02-25,35649883264.691505,0.999848481589714,35655285696.8986
2021-02-26,35660115104.14192,1.00013544716159,35655285696.8986
2021-02-27,35688328414.99307,1.0009267270602,35655285696.8986
2021-02-28,35723424927.55701,1.00191105552309,35655285696.8986
2021-03-01,36428712530.16034,1.00064350087668,36405285696.8986
2021-03-02,36834068247.73062,1.00078202220923,36805285696.8986
2021-03-03,37568071548.28586,1.00034045411052,37555285696.8986
2021-03-04,37546874037.23005,0.999776019286967,37555285696.8986
2021-03-05,37571058477.90493,1.00041998831093,37555285696.8986
2021-03-06,37572822193.52566,1.00046695149036,37555285696.8986
2021-03-07,37564278552.59864,1.00023945645821,37555285696.8986
2021-03-08,37568358053.124405,1.0003480829924,37555285696.8986
2021-03-09,37570098634.16225,1.0003944301578,37555285696.8986
2021-03-10,38960652897.42162,1.00013777849211,38955285696.8986
2021-03-11,38962462257.74265,1.00018422559906,38955285696.8986
2021-03-12,38954100304.17519,0.999969570426652,38955285696.8986
2021-03-13,38935256897.09156,0.999485851548802,38955285696.8986
2021-03-14,38955115213.45074,0.999995623611923,38955285696.8986
2021-03-15,40058442128.324905,1.00007880187025,40055285696.8986
2021-03-16,40560783533.55391,1.00013556399766,40555285696.8986
2021-03-17,40558087342.74928,1.00011422793688,40553455005.25066
2021-03-18,40568820517.78904,0.999885781998831,40573454736.68958
2021-03-19,40642311609.872734,0.999973,40643408981.91525
2021-03-20,41644068753.70399,1.00001584336645,41643408981.91525
2021-03-21,41656263433.378654,1.00030867913501,41643408981.91525
2021-03-22,41655021676.08661,1.0002788603156,41643408981.91525
2021-03-23,41641442322.64032,0.999952773816481,41643408981.91525
2021-03-24,41629995471.9456,0.999677895967271,41643408981.91525
2021-03-25,41649674416.19249,1.00015045440396,41643408981.91525
2021-03-26,41671420514.67085,1.00067265225015,41643408981.91525
2021-03-27,42452042779.98451,1.00020341905319,42443408981.91525
2021-03-28,42434781433.513016,0.999796728193866,42443408981.91525
2021-03-29,42438695555.76641,0.999888947983635,42443408981.91525
2021-03-30,42459985378.084045,1.00039055289305,42443408981.91525
2021-03-31,42458781582.78793,1.00036219053185,42443408981.91525
2021-04-01,43731572440.72796,0.999729409701929,43743408982.80325
2021-04-02,43748584076.07606,1.0001183056692,43743408982.80325
2021-04-03,43757401811.611725,1.0003198842782,43743408982.80325
2021-04-04,43752707154.42413,1.00021256165985,43743408982.80325
2021-04-05,43745038763.53726,1.00003725774401,43743408982.80325
2021-04-06,44956100255.50773,1.00028238340152,44943408982.80325
2021-04-07,45932493596.79007,0.999762416715371,45943408982.80325
2021-04-08,45938245706.224335,0.99988761659848,45943408982.80325
2021-04-09,45927935237.28752,0.99966319988311,45943408982.80325
2021-04-10,45922597558.346634,0.999547020455874,45943408982.80325
2021-04-11,45906648724.148735,0.999199879602572,45943408982.80325
2021-04-12,46924126408.26156,0.999589237872589,46943408982.80325
2021-04-13,46947783801.23453,1.00009319345412,46943408982.80325
2021-04-14,48944622069.93824,1.00002478550555,48943408982.80325
2021-04-15,48997321678.17305,1.00110153126826,48943408982.80325
2021-04-16,50002883439.00265,1.00119083693746,49943408982.80325
2021-04-17,49999844626.29937,1.00112999181765,49943408982.80325
2021-04-18,50043697449.69184,1.00200804208065,49943408982.80325
2021-04-19,51997091478.97711,1.00103348042081,51943408982.80325
2021-04-20,51997536704.16452,1.00104205177175,51943408982.80325
2021-04-21,51954721778.61527,1.00021779076563,51943408983.80325
2021-04-22,51951309391.122604,1.00015209643483,51943408983.80325
2021-04-23,51994543642.10585,1.0009844301578,51943408983.80325
2021-04-24,52000153894.57808,1.00109243717124,51943408983.80325
2021-04-25,51997150254.05137,1.00103461192285,51943408983.80325
2021-04-26,51984829526.38024,1.00079741671537,51943408983.80325
2021-04-27,52000514189.36377,1.00109937346581,51943408983.80325
2021-04-28,52492803870.602905,1.00094187025132,52443408983.80325
2021-04-29,52473699573.47512,1.0005775862069,52443408983.80325
2021-04-30,53504619959.67556,1.00114534190532,53443408983.80325
2021-05-01,53486957084.79972,1.00081484511981,53443408983.80325
2021-05-02,53483484031.2323,1.00074985949046,53443408983.80325
2021-05-03,54491479045.594635,1.00088293629456,54443408983.80325
2021-05-04,54468959393.37214,1.00046930216248,54443408983.80325
2021-05-05,56498228366.47272,1.00097122735243,56443408983.80325
2021-05-06,56477908607.28402,1.00061122501461,56443408983.80325
2021-05-07,56489932735.8136,1.00082425482174,56443408983.80325
2021-05-08,56521936313.6503,1.00139125774401,56443408983.80325
2021-05-09,56501603787.89324,1.00103102922268,56443408983.80325
2021-05-10,58498424350.39905,1.00094134424313,58443408983.80325
2021-05-11,58525944159.59418,1.0014122238457,58443408983.80325
2021-05-12,59428495671.27236,0.999749117475161,59443408983.80325
2021-05-13,59451337886.85886,1.00013338573933,59443408983.80325
2021-05-14,59497464617.29625,1.00090936294565,59443408983.80325
2021-05-15,59459713675.11053,1.0002742893045,59443408983.80325
2021-05-16,59463149024.71136,1.00033208123904,59443408983.80325
2021-05-17,60470154997.98386,1.00044249678551,60443408983.80325
2021-05-18,60484113433.57993,1.00067343074226,60443408983.80325
2021-05-19,60566403478.63216,1.00203487025131,60443408983.80325
2021-05-20,60560667819.50351,1.00193997720631,60443408983.80325
2021-05-21,60548344111.40664,1.00173608883694,60443408983.80325
2021-05-22,61511443283.74801,1.00110726766418,61443408983.80325
2021-05-23,61536948009.250984,1.00152236060783,61443408983.80325
2021-05-24,62518744091.863594,1.0012064541204,62443408983.80325
2021-05-25,62505500943.3257,1.00099437171245,62443408983.80325
2021-05-26,62526240877.477806,1.00132651139684,62443408983.80325
2021-05-27,62504525059.7745,1.0009787434249,62443408983.80325
2021-05-28,63463496553.86909,1.00031662185856,63443408983.80325
2021-05-29,63486217525.9845,1.00067475160725,63443408983.80325
2021-05-30,63477099992.47441,1.00053104032729,63443408983.80325
2021-05-31,64464446687.206154,1.00032645236704,64443408983.80325
2021-06-01,64437737135.200745,0.999911987142022,64443408983.80325
2021-06-02,64452598666.65452,1.00014260081824,64443408983.80325
2021-06-03,64452897343.58739,1.00014723553477,64443408983.80325
2021-06-04,64485159348.75044,1.00064786090006,64443408983.80325
2021-06-05,64465830469.11497,1.00034792518995,64443408983.80325
2021-06-06,64462252183.86058,1.00029239918177,64443408983.80325
2021-06-07,64460330638.989426,1.00033279661017,64438885596.29984
2021-06-08,64496153575.07363,1.00088871770894,64438885596.29984
2021-06-09,64475691460.77433,1.00057117475161,64438885596.29984
2021-06-10,64464860116.4253,1.00040308766803,64438885596.29984
2021-06-11,64444922363.671326,1.00009368205728,64438885596.29984
2021-06-12,64451743545.48377,1.0001995371128,64438885596.29984
2021-06-13,64446827660.70344,1.00012324956166,64438885596.29984
2021-06-14,64460344197.14167,1.00033300701344,64438885596.29984
2021-06-15,64442077938.61346,1.00004954061952,64438885596.29984
2021-06-16,64428884688.78761,0.999844800116891,64438885596.29984
2021-06-17,64441476559.23007,1.00004020806546,64438885596.29984
2021-06-18,64467654451.64178,1.00044645178258,64438885596.29984
2021-06-19,64454066772.564766,1.00023559029807,64438885596.29984
2021-06-20,64429597508.651794,0.999855862068965,64438885596.29984
2021-06-21,64426064630.742874,0.999801036820573,64438885596.29984
2021-06-22,64458219973.60892,1.00030004208065,64438885596.29984
2021-06-23,64451056486.10893,1.00018887492694,64438885596.29984
2021-06-24,64440550838.71132,1.00002584219755,64438885596.29984
2021-06-25,64440845803.84961,1.00003041963764,64438885596.29984
2021-06-26,64437091815.07131,0.999972163062537,64438885596.29984
2021-06-27,64450500601.85918,1.00018024839275,64438885596.29984
2021-06-28,64450942936.58236,1.00018711279953,64438885596.29984
2021-06-29,64444529553.86608,1.0000875862069,64438885596.29984
2021-06-30,64452218419.77248,1.00020690648743,64438885596.29984
2021-07-01,64448775289.300735,1.00015347399182,64438885596.29984
2021-07-02,64445996884.91301,1.00011035710111,64438885596.29984
2021-07-03,64455779421.458405,1.00029321443741,64436885596.29984
2021-07-04,64443230727.599075,1.0000984704838,64436885596.29984
2021-07-05,64447084735.49562,1.00015828106994,64436885596.29984
2021-07-06,64442157181.29986,1.0000818100526,64436885596.29984
2021-07-07,64453178713.26456,1.00025285388662,64436885596.29984
2021-07-08,64437517725.53692,1.0000098100526,64436885596.29984
2021-07-09,64428759769.84893,0.999873894798364,64436885596.29984
2021-07-10,64439430341.35175,1.00003949205534,64436885596.29984
2021-07-11,64437461799.89401,1.0000089421391,64436885596.29984
2021-07-12,64436665283.16091,0.999996580946815,64436885596.29984
2021-07-13,64436981178.30753,1.00000148334307,64436885596.29984
2021-07-14,64446788614.03712,1.00015368554277,64436885596.29984
2021-07-15,64430953712.109184,0.999907942723554,64436885596.29984
2021-07-16,64451715018.7362,1.000230138721,64436885596.29984
2021-07-17,64453036997.30841,1.00025065458796,64436885596.29984
2021-07-18,64449318594.606155,1.00019294846719,64436885596.29984
2021-07-19,64437143193.201035,1.00000399766219,64436885596.29984
2021-07-20,64443007348.224174,1.00009500384551,64436885596.29984
2021-07-21,64441373544.41152,1.00006964874342,64436885596.29984
2021-07-22,64440322584.490135,1.00005333883161,64436885596.29984
2021-07-23,64460143719.35062,1.00036140736411,64436855765.157
2021-07-24,64479273760.778046,1.0006582877938,64436855765.157
2021-07-25,64482254411.06048,1.0007045447107,64436855765.157
2021-07-26,64456705274.247734,1.00030804589788,64436855765.157
2021-07-27,64456034259.81625,1.00029763237873,64436855765.157
2021-07-28,64452843449.154686,1.00024811396844,64436855765.157
2021-07-29,64451393789.37148,1.00022561659848,64436855765.157
2021-07-30,64471951820.24522,1.00054465809468,64436855765.157
2021-07-31,64577192771.931854,1.00062502279369,64536855766.045
2021-08-01,64559240172.67167,1.00034684687317,64536855766.045
2021-08-02,64546922082.23063,1.00015597779077,64536855766.045
2021-08-03,64535428260.58428,0.999977880771479,64536855766.045
2021-08-04,64535545075.68786,0.999979690824079,64536855766.045
2021-08-05,63564116596.9041,1.00044308065459,63535965039.9242
2021-08-06,63554695338.443275,1.00029479836353,63535965039.9242
2021-08-07,63591129779.515495,1.00086824430158,63535965039.9242
2021-08-08,64577751643.52713,1.00064749327878,64535965039.9242
2021-08-09,64538345025.22961,1.00003687843366,64535965039.9242
2021-08-10,64552358570.620384,1.00025402162478,64535965039.9242
2021-08-11,64567883374.05368,1.00049458211572,64535965039.9242
2021-08-12,64564154319.2792,1.00043679953244,64535965039.9242
2021-08-13,64560767444.67653,1.00038431911163,64535965039.9242
2021-08-14,64582294394.60481,1.0007178842782,64535965039.9242
2021-08-15,65587687126.65211,1.00078921683226,65535965039.9242
2021-08-16,65552960725.72643,1.00025933372297,65535965039.9242
2021-08-17,65534144549.63641,0.99997222150789,65535965039.9242
2021-08-18,65555446572.67604,1.00029726475745,65535965039.9242
2021-08-19,65635357399.850075,0.999990742255991,65635965040.8122
2021-08-20,66665241986.29681,1.00043935651666,66635965040.8122
2021-08-21,66687535280.12778,1.00077390999416,66635965040.8122
2021-08-22,66685457063.665436,1.00074272238457,66635965040.8122
2021-08-23,67653733415.98814,1.00026270601987,67635965040.8122
2021-08-24,67654082071.284454,1.00026786090006,67635965040.8122
2021-08-25,67614351038.055435,1.00020066277031,67600786077.04608
2021-08-26,67617296292.63685,1.00026765219967,67599203217.19983
2021-08-27,67642518463.51598,1.00064076563413,67599203217.19983
2021-08-28,67642592779.17999,1.00064186499123,67599203217.19983
2021-08-29,67644115203.31644,1.00066438632379,67599203217.19983
2021-08-30,67626701237.67809,1.00040678024547,67599203217.19983
2021-08-31,67618405578.82476,1.00028406195208,67599203217.19983
2021-09-01,67624945041.19496,1.00038080070134,67599203217.19983
2021-09-02,67629577502.78236,1.00044932904734,67599203217.19983
2021-09-03,68629010593.37073,1.00043451490357,68599203217.19983
2021-09-04,68636783231.90435,1.00054781998831,68599203217.19983
2021-09-05,68790124905.56567,1.0005952314436,68749203218.08783
2021-09-06,69775328065.47093,1.00037455406195,69749203218.08783
2021-09-07,72042178663.90121,1.00059688778492,71999203218.97583
2021-09-08,72013338711.87312,1.00019632846289,71999203218.97583
2021-09-09,72359954751.22392,1.00014860607832,72349203219.86385
2021-09-10,72349870726.89026,1.00000922618352,72349203219.86385
2021-09-11,72359930966.05293,1.0001482773232,72349203219.86385
2021-09-12,72353927948.42648,1.00006530450029,72349203219.86385
2021-09-13,72372022888.93399,1.00031541009513,72349203219.86385
2021-09-14,72359211420.47801,1.00029605493863,72337795458.8828
2021-09-15,72364922977.74142,1.00037501168907,72337795458.8828
2021-09-16,72360782896.7241,1.00031777907656,72337795458.8828
2021-09-17,72346064205.83537,1.00011430742256,72337795458.8828
2021-09-18,72353830900.58388,1.00022167445938,72337795458.8828
2021-09-19,72348366247.30963,1.00014613091759,72337795458.8828
2021-09-20,72320885072.30905,0.999766230274693,72337795458.8828
2021-09-21,72330774972.25223,0.999902948568089,72337795458.8828
2021-09-22,72367659003.71062,1.00041283459965,72337795458.8828
2021-09-23,72379972705.99947,1.00058305961426,72337795458.8828
2021-09-24,72389687786.08081,1.00071736119229,72337795458.8828
2021-09-25,72378603107.58669,1.00056412624196,72337795458.8828
2021-09-26,72372415499.13899,1.00047858854471,72337795458.8828
2021-09-27,72360516333.42787,1.00031409409702,72337795458.8828
2021-09-28,72345877970.89119,1.00011173290473,72337795458.8828
2021-09-29,72328919175.32327,0.999877293971938,72337795458.8828
2021-09-30,72344671565.86931,1.00009505552309,72337795458.8828
2021-10-01,72374512280.53372,1.00050757451783,72337795458.8828
2021-10-02,72372971033.11447,1.00048626826417,72337795458.8828
2021-10-03,72379378698.97072,1.00057484804208,72337795458.8828
