date,scenario,base_equity_usd,shocked_equity_usd,change_usd,change_fraction_of_base,btc_move,alt_usd_move,usdt_usd_move,futures_basis_move
2019-01-19,joint_down,518485.07839384105,614938.0627150729,96452.98432123184,0.18602846704870105,-0.2,-0.3,0.0,0.0
2019-01-19,joint_up,518485.07839384105,422032.0940726094,-96452.98432123166,-0.1860284670487007,0.2,0.3,0.0,0.0
2019-01-19,usdt_down5,518485.07839384105,518485.07839384105,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-19,futures_basis_down5,518485.07839384105,518485.13102542004,0.052631578990258276,1.0151030605027238e-07,0.0,0.0,0.0,-0.05
2019-01-19,futures_basis_up5,518485.07839384105,518485.0307747934,-0.047619047632906586,-9.184265780689483e-08,0.0,0.0,0.0,0.05
2019-01-20,btc_down20,542122.6063644429,633848.0850915543,91725.47872711148,0.16919692639684697,-0.2,0.0,0.0,0.0
2019-01-20,btc_up20,542122.6063644429,450397.12763733155,-91725.4787271113,-0.16919692639684664,0.2,0.0,0.0,0.0
2019-01-20,alts_down30,542122.6063644429,542122.6063644429,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-20,joint_down,542122.6063644429,633848.0850915543,91725.47872711148,0.16919692639684697,-0.2,-0.3,0.0,0.0
2019-01-20,joint_up,542122.6063644429,450397.12763733155,-91725.4787271113,-0.16919692639684664,0.2,0.3,0.0,0.0
2019-01-20,usdt_down5,542122.6063644429,542122.6063644429,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-20,futures_basis_down5,542122.6063644429,542122.6589960218,0.052631578990258276,9.708427276850471e-08,0.0,0.0,0.0,-0.05
2019-01-20,futures_basis_up5,542122.6063644429,542122.5587453953,-0.047619047574698925,-8.783815139907104e-08,0.0,0.0,0.0,0.05
2019-01-21,btc_down20,544751.9412494503,435951.55299956026,-108800.38824989006,-0.19972464531350553,-0.2,0.0,0.0,0.0
2019-01-21,btc_up20,544751.9412494503,653552.3294993404,108800.38824989006,0.19972464531350553,0.2,0.0,0.0,0.0
2019-01-21,alts_down30,544751.9412494503,544751.9412494503,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-21,joint_down,544751.9412494503,435951.55299956026,-108800.38824989006,-0.19972464531350553,-0.2,-0.3,0.0,0.0
2019-01-21,joint_up,544751.9412494503,653552.3294993404,108800.38824989006,0.19972464531350553,0.2,0.3,0.0,0.0
2019-01-21,usdt_down5,544751.9412494503,544751.9412494503,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-21,futures_basis_down5,544751.9412494503,544751.9938810292,0.052631578873842955,9.661567933677568e-08,0.0,0.0,0.0,-0.05
2019-01-21,futures_basis_up5,544751.9412494503,544751.8936304026,-0.04761904769111425,-8.741418632101533e-08,0.0,0.0,0.0,0.05
2019-01-22,btc_down20,551165.1915050077,441082.1532040062,-110083.03830100148,-0.19972784928672568,-0.2,0.0,0.0,0.0
2019-01-22,btc_up20,551165.1915050077,661248.2298060092,110083.03830100154,0.1997278492867258,0.2,0.0,0.0,0.0
2019-01-22,alts_down30,551165.1915050077,551165.1915050077,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-22,joint_down,551165.1915050077,441082.1532040062,-110083.03830100148,-0.19972784928672568,-0.2,-0.3,0.0,0.0
2019-01-22,joint_up,551165.1915050077,661248.2298060092,110083.03830100154,0.1997278492867258,0.2,0.3,0.0,0.0
2019-01-22,usdt_down5,551165.1915050077,551165.1915050077,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-22,futures_basis_down5,551165.1915050077,551165.2441365867,0.052631578990258276,9.549147841964198e-08,0.0,0.0,0.0,-0.05
2019-01-22,futures_basis_up5,551165.1915050077,551165.14388596,-0.04761904769111425,-8.639705196383323e-08,0.0,0.0,0.0,0.05
2019-01-23,btc_down20,548101.2788681716,438643.42309453734,-109457.85577363428,-0.1997037043950428,-0.2,0.0,0.0,0.0
2019-01-23,btc_up20,548101.2788681716,657559.134641806,109457.8557736344,0.19970370439504304,0.2,0.0,0.0,0.0
2019-01-23,alts_down30,548101.2788681716,548101.2788681716,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-23,joint_down,548101.2788681716,438643.42309453734,-109457.85577363428,-0.1997037043950428,-0.2,-0.3,0.0,0.0
2019-01-23,joint_up,548101.2788681716,657559.134641806,109457.8557736344,0.19970370439504304,0.2,0.3,0.0,0.0
2019-01-23,usdt_down5,548101.2788681716,548101.2788681716,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-23,futures_basis_down5,548101.2788681716,548101.3314997506,0.052631578990258276,9.602528039880223e-08,0.0,0.0,0.0,-0.05
2019-01-23,futures_basis_up5,548101.2788681716,548101.231249124,-0.047619047574698925,-8.688001544720383e-08,0.0,0.0,0.0,0.05
2019-01-24,btc_down20,550519.1585264079,440577.72682112636,-109941.43170528155,-0.19970500572507824,-0.2,0.0,0.0,0.0
2019-01-24,btc_up20,550519.1585264079,660460.5902316894,109941.43170528149,0.19970500572507813,0.2,0.0,0.0,0.0
2019-01-24,alts_down30,550519.1585264079,550519.1585264079,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-24,joint_down,550519.1585264079,440577.72682112636,-109941.43170528155,-0.19970500572507824,-0.2,-0.3,0.0,0.0
2019-01-24,joint_up,550519.1585264079,660460.5902316894,109941.43170528149,0.19970500572507813,0.2,0.3,0.0,0.0
2019-01-24,usdt_down5,550519.1585264079,550519.1585264079,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-24,futures_basis_down5,550519.1585264079,550519.2111579869,0.052631578990258276,9.560353745206415e-08,0.0,0.0,0.0,-0.05
2019-01-24,futures_basis_up5,550519.1585264079,550519.1109073602,-0.04761904769111425,-8.649843870752412e-08,0.0,0.0,0.0,0.05
2019-01-25,btc_down20,549557.7161994326,439808.5729595461,-109749.1432398865,-0.19970448963737034,-0.2,0.0,0.0,0.0
2019-01-25,btc_up20,549557.7161994326,659306.8594393192,109749.14323988662,0.19970448963737056,0.2,0.0,0.0,0.0
2019-01-25,alts_down30,549557.7161994326,549557.7161994326,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-25,joint_down,549557.7161994326,439808.5729595461,-109749.1432398865,-0.19970448963737034,-0.2,-0.3,0.0,0.0
2019-01-25,joint_up,549557.7161994326,659306.8594393192,109749.14323988662,0.19970448963737056,0.2,0.3,0.0,0.0
2019-01-25,usdt_down5,549557.7161994326,549557.7161994326,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-25,futures_basis_down5,549557.7161994326,549557.7688310116,0.052631578990258276,9.57707942929846e-08,0.0,0.0,0.0,-0.05
2019-01-25,futures_basis_up5,549557.7161994326,549557.668580385,-0.047619047574698925,-8.664976611377091e-08,0.0,0.0,0.0,0.05
2019-01-26,btc_down20,547118.5316746676,637857.225339734,90738.69366506638,0.16584832794335364,-0.2,0.0,0.0,0.0
2019-01-26,btc_up20,547118.5316746676,456379.8380096011,-90738.6936650665,-0.16584832794335386,0.2,0.0,0.0,0.0
2019-01-26,alts_down30,547118.5316746676,547118.5316746676,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-26,joint_down,547118.5316746676,637857.225339734,90738.69366506638,0.16584832794335364,-0.2,-0.3,0.0,0.0
2019-01-26,joint_up,547118.5316746676,456379.8380096011,-90738.6936650665,-0.16584832794335386,0.2,0.3,0.0,0.0
2019-01-26,usdt_down5,547118.5316746676,547118.5316746676,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-26,futures_basis_down5,547118.5316746676,547118.5843062465,0.052631578873842955,9.619776305646909e-08,0.0,0.0,0.0,-0.05
2019-01-26,futures_basis_up5,547118.5316746676,547118.4840556199,-0.04761904769111425,-8.703607159011367e-08,0.0,0.0,0.0,0.05
2019-01-27,btc_down20,556290.505437134,566708.0043497072,10417.49891257321,0.018726724275811832,-0.2,0.0,0.0,0.0
2019-01-27,btc_up20,556290.505437134,545873.0065245606,-10417.498912573326,-0.01872672427581204,0.2,0.0,0.0,0.0
2019-01-27,alts_down30,556290.505437134,556290.505437134,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-27,joint_down,556290.505437134,566708.0043497072,10417.49891257321,0.018726724275811832,-0.2,-0.3,0.0,0.0
2019-01-27,joint_up,556290.505437134,545873.0065245606,-10417.498912573326,-0.01872672427581204,0.2,0.3,0.0,0.0
2019-01-27,usdt_down5,556290.505437134,556290.505437134,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-27,futures_basis_down5,556290.505437134,556290.5580687129,0.052631578990258276,9.461167946575019e-08,0.0,0.0,0.0,-0.05
2019-01-27,futures_basis_up5,556290.505437134,556290.4578180864,-0.047619047574698925,-8.560104317667584e-08,0.0,0.0,0.0,0.05
2019-01-28,btc_down20,552267.0395603242,741839.4316482593,189572.39208793512,0.34326218750780274,-0.2,0.0,0.0,0.0
2019-01-28,btc_up20,552267.0395603242,362694.6474723889,-189572.39208793524,-0.34326218750780296,0.2,0.0,0.0,0.0
2019-01-28,alts_down30,552267.0395603242,552267.0395603242,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-28,joint_down,552267.0395603242,741839.4316482593,189572.39208793512,0.34326218750780274,-0.2,-0.3,0.0,0.0
2019-01-28,joint_up,552267.0395603242,362694.6474723889,-189572.39208793524,-0.34326218750780296,0.2,0.3,0.0,0.0
2019-01-28,usdt_down5,552267.0395603242,552267.0395603242,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-28,futures_basis_down5,552267.0395603242,552267.092191903,0.052631578873842955,9.530095968744483e-08,0.0,0.0,0.0,-0.05
2019-01-28,futures_basis_up5,552267.0395603242,552266.9919412765,-0.04761904769111425,-8.622467806339692e-08,0.0,0.0,0.0,0.05
2019-01-29,btc_down20,569525.629662081,455716.10372966493,-113809.52593241609,-0.19983214100468694,-0.2,0.0,0.0,0.0
2019-01-29,btc_up20,569525.629662081,683335.1555944972,113809.5259324162,0.19983214100468713,0.2,0.0,0.0,0.0
2019-01-29,alts_down30,569525.629662081,569525.629662081,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-29,joint_down,569525.629662081,455716.10372966493,-113809.52593241609,-0.19983214100468694,-0.2,-0.3,0.0,0.0
2019-01-29,joint_up,569525.629662081,683335.1555944972,113809.5259324162,0.19983214100468713,0.2,0.3,0.0,0.0
2019-01-29,usdt_down5,569525.629662081,569525.629662081,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-29,futures_basis_down5,569525.629662081,569525.68229366,0.052631578990258276,9.241301224931069e-08,0.0,0.0,0.0,-0.05
2019-01-29,futures_basis_up5,569525.629662081,569525.5820430334,-0.047619047574698925,-8.361177284146621e-08,0.0,0.0,0.0,0.05
2019-01-30,btc_down20,575366.0679849864,560365.254387989,-15000.813596997294,-0.02607177314006763,-0.2,0.0,0.0,0.0
2019-01-30,btc_up20,575366.0679849864,590366.8815819838,15000.81359699741,0.026071773140067832,0.2,0.0,0.0,0.0
2019-01-30,alts_down30,575366.0679849864,575366.0679849864,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-30,joint_down,575366.0679849864,560365.254387989,-15000.813596997294,-0.02607177314006763,-0.2,-0.3,0.0,0.0
2019-01-30,joint_up,575366.0679849864,590366.8815819838,15000.81359699741,0.026071773140067832,0.2,0.3,0.0,0.0
2019-01-30,usdt_down5,575366.0679849864,575366.0679849864,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-30,futures_basis_down5,575366.0679849864,575366.1206165652,0.052631578873842955,9.147494404417385e-08,0.0,0.0,0.0,-0.05
2019-01-30,futures_basis_up5,575366.0679849864,575366.0203659387,-0.04761904769111425,-8.276304485226756e-08,0.0,0.0,0.0,0.05
2019-01-31,btc_down20,574085.7913649699,459341.03309197596,-114744.75827299396,-0.1998738864450418,-0.2,0.0,0.0,0.0
2019-01-31,btc_up20,574085.7913649699,688830.549637964,114744.75827299408,0.199873886445042,0.2,0.0,0.0,0.0
2019-01-31,alts_down30,574085.7913649699,574085.7913649699,0.0,0.0,0.0,-0.3,0.0,0.0
2019-01-31,joint_down,574085.7913649699,459341.03309197596,-114744.75827299396,-0.1998738864450418,-0.2,-0.3,0.0,0.0
2019-01-31,joint_up,574085.7913649699,688830.549637964,114744.75827299408,0.199873886445042,0.2,0.3,0.0,0.0
2019-01-31,usdt_down5,574085.7913649699,574085.7913649699,0.0,0.0,0.0,0.0,-0.05,0.0
2019-01-31,futures_basis_down5,574085.7913649699,574085.8439965489,0.052631578990258276,9.16789437779313e-08,0.0,0.0,0.0,-0.05
2019-01-31,futures_basis_up5,574085.7913649699,574085.7437459223,-0.047619047574698925,-8.29476156542351e-08,0.0,0.0,0.0,0.05
2019-02-01,btc_down20,590348.9126683619,372251.5301346896,-218097.38253367232,-0.3694381032191247,-0.2,0.0,0.0,0.0
2019-02-01,btc_up20,590348.9126683619,808446.2952020342,218097.38253367227,0.3694381032191246,0.2,0.0,0.0,0.0
2019-02-01,alts_down30,590348.9126683619,590348.9126683619,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-01,joint_down,590348.9126683619,372251.5301346896,-218097.38253367232,-0.3694381032191247,-0.2,-0.3,0.0,0.0
2019-02-01,joint_up,590348.9126683619,808446.2952020342,218097.38253367227,0.3694381032191246,0.2,0.3,0.0,0.0
2019-02-01,usdt_down5,590348.9126683619,590348.9126683619,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-01,futures_basis_down5,590348.9126683619,590348.9652999409,0.052631578990258276,8.91533428127527e-08,0.0,0.0,0.0,-0.05
2019-02-01,futures_basis_up5,590348.9126683619,590348.8650493143,-0.047619047574698925,-8.066254811830186e-08,0.0,0.0,0.0,0.05
2019-02-02,btc_down20,598215.70929599,478544.9674367919,-119670.74185919802,-0.20004613720363934,-0.2,0.0,0.0,0.0
2019-02-02,btc_up20,598215.70929599,717886.4511551878,119670.74185919785,0.20004613720363904,0.2,0.0,0.0,0.0
2019-02-02,alts_down30,598215.70929599,598215.70929599,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-02,joint_down,598215.70929599,478544.9674367919,-119670.74185919802,-0.20004613720363934,-0.2,-0.3,0.0,0.0
2019-02-02,joint_up,598215.70929599,717886.4511551878,119670.74185919785,0.20004613720363904,0.2,0.3,0.0,0.0
2019-02-02,usdt_down5,598215.70929599,598215.70929599,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-02,futures_basis_down5,598215.70929599,598215.7619275688,0.052631578873842955,8.798093740430591e-08,0.0,0.0,0.0,-0.05
2019-02-02,futures_basis_up5,598215.70929599,598215.6616769423,-0.04761904769111425,-7.960180074032946e-08,0.0,0.0,0.0,0.05
2019-02-03,btc_down20,581518.9284719318,465187.54277754546,-116331.38569438638,-0.2000474619116398,-0.2,0.0,0.0,0.0
2019-02-03,btc_up20,581518.9284719318,697850.314166318,116331.3856943862,0.2000474619116395,0.2,0.0,0.0,0.0
2019-02-03,alts_down30,581518.9284719318,581518.9284719318,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-03,joint_down,581518.9284719318,465187.54277754546,-116331.38569438638,-0.2000474619116398,-0.2,-0.3,0.0,0.0
2019-02-03,joint_up,581518.9284719318,697850.314166318,116331.3856943862,0.2000474619116395,0.2,0.3,0.0,0.0
2019-02-03,usdt_down5,581518.9284719318,581518.9284719318,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-03,futures_basis_down5,581518.9284719318,581518.9811035107,0.052631578873842955,9.050707775264331e-08,0.0,0.0,0.0,-0.05
2019-02-03,futures_basis_up5,581518.9284719318,581518.8808528841,-0.04761904769111425,-8.188735630023895e-08,0.0,0.0,0.0,0.05
2019-02-04,btc_down20,581240.5195803137,464964.81566425104,-116275.70391606266,-0.20004748464546113,-0.2,0.0,0.0,0.0
2019-02-04,btc_up20,581240.5195803137,697516.2234963764,116275.70391606272,0.20004748464546124,0.2,0.0,0.0,0.0
2019-02-04,alts_down30,581240.5195803137,581240.5195803137,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-04,joint_down,581240.5195803137,464964.81566425104,-116275.70391606266,-0.20004748464546113,-0.2,-0.3,0.0,0.0
2019-02-04,joint_up,581240.5195803137,697516.2234963764,116275.70391606272,0.20004748464546124,0.2,0.3,0.0,0.0
2019-02-04,usdt_down5,581240.5195803137,581240.5195803137,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-04,futures_basis_down5,581240.5195803137,581240.5722118927,0.052631578990258276,9.055043001520446e-08,0.0,0.0,0.0,-0.05
2019-02-04,futures_basis_up5,581240.5195803137,581240.4719612661,-0.047619047574698925,-8.19265793945033e-08,0.0,0.0,0.0,0.05
2019-02-05,btc_down20,583810.0269295844,467020.42154366756,-116789.60538591689,-0.20004727565257,-0.2,0.0,0.0,0.0
2019-02-05,btc_up20,583810.0269295844,700599.6323155013,116789.60538591689,0.20004727565257,0.2,0.0,0.0,0.0
2019-02-05,alts_down30,583810.0269295844,583810.0269295844,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-05,joint_down,583810.0269295844,467020.42154366756,-116789.60538591689,-0.20004727565257,-0.2,-0.3,0.0,0.0
2019-02-05,joint_up,583810.0269295844,700599.6323155013,116789.60538591689,0.20004727565257,0.2,0.3,0.0,0.0
2019-02-05,usdt_down5,583810.0269295844,583810.0269295844,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-05,futures_basis_down5,583810.0269295844,583810.0795611633,0.052631578873842955,9.015189264673429e-08,0.0,0.0,0.0,-0.05
2019-02-05,futures_basis_up5,583810.0269295844,583809.9793105369,-0.047619047574698925,-8.156599814693221e-08,0.0,0.0,0.0,0.05
2019-02-06,btc_down20,573762.1387638723,458982.11101109785,-114780.02775277448,-0.2000481035574419,-0.2,0.0,0.0,0.0
2019-02-06,btc_up20,573762.1387638723,688542.1665166467,114780.02775277442,0.2000481035574418,0.2,0.0,0.0,0.0
2019-02-06,alts_down30,573762.1387638723,573762.1387638723,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-06,joint_down,573762.1387638723,458982.11101109785,-114780.02775277448,-0.2000481035574419,-0.2,-0.3,0.0,0.0
2019-02-06,joint_up,573762.1387638723,688542.1665166467,114780.02775277442,0.2000481035574418,0.2,0.3,0.0,0.0
2019-02-06,usdt_down5,573762.1387638723,573762.1387638723,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-06,futures_basis_down5,573762.1387638723,573762.1913954512,0.052631578873842955,9.173065860921698e-08,0.0,0.0,0.0,-0.05
2019-02-06,futures_basis_up5,573762.1387638723,573762.0911448246,-0.04761904769111425,-8.299440564988469e-08,0.0,0.0,0.0,0.05
2019-02-07,btc_down20,572552.1962920057,358014.1570336047,-214538.03925840103,-0.3747047704083648,-0.2,0.0,0.0,0.0
2019-02-07,btc_up20,572552.1962920057,787090.2355504067,214538.03925840103,0.3747047704083648,0.2,0.0,0.0,0.0
2019-02-07,alts_down30,572552.1962920057,572552.1962920057,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-07,joint_down,572552.1962920057,358014.1570336047,-214538.03925840103,-0.3747047704083648,-0.2,-0.3,0.0,0.0
2019-02-07,joint_up,572552.1962920057,787090.2355504067,214538.03925840103,0.3747047704083648,0.2,0.3,0.0,0.0
2019-02-07,usdt_down5,572552.1962920057,572552.1962920057,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-07,futures_basis_down5,572552.1962920057,572552.2489235847,0.052631578990258276,9.192450807299985e-08,0.0,0.0,0.0,-0.05
2019-02-07,futures_basis_up5,572552.1962920057,572552.148672958,-0.04761904769111425,-8.316979307652187e-08,0.0,0.0,0.0,0.05
2019-02-08,btc_down20,621866.4769372047,397362.98154976394,-224503.49538744078,-0.361015593722237,-0.2,0.0,0.0,0.0
2019-02-08,btc_up20,621866.4769372047,846369.9723246455,224503.49538744078,0.361015593722237,0.2,0.0,0.0,0.0
2019-02-08,alts_down30,621866.4769372047,621866.4769372047,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-08,joint_down,621866.4769372047,397362.98154976394,-224503.49538744078,-0.361015593722237,-0.2,-0.3,0.0,0.0
2019-02-08,joint_up,621866.4769372047,846369.9723246455,224503.49538744078,0.361015593722237,0.2,0.3,0.0,0.0
2019-02-08,usdt_down5,621866.4769372047,621866.4769372047,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-08,futures_basis_down5,621866.4769372047,621866.5295687837,0.052631578990258276,8.463485481558278e-08,0.0,0.0,0.0,-0.05
2019-02-08,futures_basis_up5,621866.4769372047,621866.4293181571,-0.047619047574698925,-7.657439231847745e-08,0.0,0.0,0.0,0.05
2019-02-09,btc_down20,554545.4243801158,243506.1395040926,-311039.2848760232,-0.560890544221351,-0.2,0.0,0.0,0.0
2019-02-09,btc_up20,554545.4243801158,865584.709256139,311039.2848760232,0.560890544221351,0.2,0.0,0.0,0.0
2019-02-09,alts_down30,554545.4243801158,554545.4243801158,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-09,joint_down,554545.4243801158,243506.1395040926,-311039.2848760232,-0.560890544221351,-0.2,-0.3,0.0,0.0
2019-02-09,joint_up,554545.4243801158,865584.709256139,311039.2848760232,0.560890544221351,0.2,0.3,0.0,0.0
2019-02-09,usdt_down5,554545.4243801158,554545.4243801158,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-09,futures_basis_down5,554545.4243801158,554545.4770116948,0.052631578990258276,9.490940989927222e-08,0.0,0.0,0.0,-0.05
2019-02-09,futures_basis_up5,554545.4243801158,554545.3767610682,-0.047619047574698925,-8.587041833034442e-08,0.0,0.0,0.0,0.05
2019-02-10,btc_down20,555298.6519450423,444207.7215560339,-111090.93038900843,-0.20005618598188682,-0.2,0.0,0.0,0.0
2019-02-10,btc_up20,555298.6519450423,666389.5823340507,111090.93038900837,0.20005618598188674,0.2,0.0,0.0,0.0
2019-02-10,alts_down30,555298.6519450423,555298.6519450423,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-10,joint_down,555298.6519450423,444207.7215560339,-111090.93038900843,-0.20005618598188682,-0.2,-0.3,0.0,0.0
2019-02-10,joint_up,555298.6519450423,666389.5823340507,111090.93038900837,0.20005618598188674,0.2,0.3,0.0,0.0
2019-02-10,usdt_down5,555298.6519450423,555298.6519450423,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-10,futures_basis_down5,555298.6519450423,555298.7045766212,0.052631578873842955,9.47806710668044e-08,0.0,0.0,0.0,-0.05
2019-02-10,futures_basis_up5,555298.6519450423,555298.6043259946,-0.04761904769111425,-8.575394073859032e-08,0.0,0.0,0.0,0.05
2019-02-11,btc_down20,549588.6889674832,439679.7511739867,-109908.93779349653,-0.19998398802563305,-0.2,0.0,0.0,0.0
2019-02-11,btc_up20,549588.6889674832,659497.62676098,109908.93779349676,0.19998398802563347,0.2,0.0,0.0,0.0
2019-02-11,alts_down30,549588.6889674832,549588.6889674832,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-11,joint_down,549588.6889674832,439679.7511739867,-109908.93779349653,-0.19998398802563305,-0.2,-0.3,0.0,0.0
2019-02-11,joint_up,549588.6889674832,659497.62676098,109908.93779349676,0.19998398802563347,0.2,0.3,0.0,0.0
2019-02-11,usdt_down5,549588.6889674832,549588.6889674832,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-11,futures_basis_down5,549588.6889674832,549588.7415990622,0.052631578990258276,9.576539700832936e-08,0.0,0.0,0.0,-0.05
2019-02-11,futures_basis_up5,549588.6889674832,549588.6413484357,-0.047619047574698925,-8.664488285623421e-08,0.0,0.0,0.0,0.05
2019-02-12,btc_down20,555171.3451849166,444125.8761479334,-111045.46903698321,-0.20002017395187455,-0.2,0.0,0.0,0.0
2019-02-12,btc_up20,555171.3451849166,666216.8142219,111045.46903698333,0.20002017395187474,0.2,0.0,0.0,0.0
2019-02-12,alts_down30,555171.3451849166,555171.3451849166,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-12,joint_down,555171.3451849166,444125.8761479334,-111045.46903698321,-0.20002017395187455,-0.2,-0.3,0.0,0.0
2019-02-12,joint_up,555171.3451849166,666216.8142219,111045.46903698333,0.20002017395187474,0.2,0.3,0.0,0.0
2019-02-12,usdt_down5,555171.3451849166,555171.3451849166,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-12,futures_basis_down5,555171.3451849166,555171.3978164956,0.052631578990258276,9.480240550370578e-08,0.0,0.0,0.0,-0.05
2019-02-12,futures_basis_up5,555171.3451849166,555171.2975658689,-0.04761904769111425,-8.577360503945549e-08,0.0,0.0,0.0,0.05
2019-02-13,btc_down20,554458.2768042237,443575.4214433789,-110882.85536084475,-0.19998412865247372,-0.2,0.0,0.0,0.0
2019-02-13,btc_up20,554458.2768042237,665341.1321650683,110882.85536084464,0.19998412865247353,0.2,0.0,0.0,0.0
2019-02-13,alts_down30,554458.2768042237,554458.2768042237,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-13,joint_down,554458.2768042237,443575.4214433789,-110882.85536084475,-0.19998412865247372,-0.2,-0.3,0.0,0.0
2019-02-13,joint_up,554458.2768042237,665341.1321650683,110882.85536084464,0.19998412865247353,0.2,0.3,0.0,0.0
2019-02-13,usdt_down5,554458.2768042237,554458.2768042237,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-13,futures_basis_down5,554458.2768042237,554458.3294358025,0.052631578873842955,9.492432717787148e-08,0.0,0.0,0.0,-0.05
2019-02-13,futures_basis_up5,554458.2768042237,554458.2291851761,-0.047619047574698925,-8.588391510568606e-08,0.0,0.0,0.0,0.05
2019-02-14,btc_down20,552725.1153526747,542188.8922821399,-10536.223070534877,-0.01906232008981911,-0.2,0.0,0.0,0.0
2019-02-14,btc_up20,552725.1153526747,563261.3384232096,10536.223070534877,0.01906232008981911,0.2,0.0,0.0,0.0
2019-02-14,alts_down30,552725.1153526747,552725.1153526747,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-14,joint_down,552725.1153526747,542188.8922821399,-10536.223070534877,-0.01906232008981911,-0.2,-0.3,0.0,0.0
2019-02-14,joint_up,552725.1153526747,563261.3384232096,10536.223070534877,0.01906232008981911,0.2,0.3,0.0,0.0
2019-02-14,usdt_down5,552725.1153526747,552725.1153526747,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-14,futures_basis_down5,552725.1153526747,552725.1679842536,0.052631578873842955,9.522197818034842e-08,0.0,0.0,0.0,-0.05
2019-02-14,futures_basis_up5,552725.1153526747,552725.067733627,-0.04761904769111425,-8.615321860438743e-08,0.0,0.0,0.0,0.05
2019-02-15,btc_down20,554828.3573494575,643871.4858795659,89043.12853010849,0.1604877028194593,-0.2,0.0,0.0,0.0
2019-02-15,btc_up20,554828.3573494575,465785.2288193488,-89043.12853010866,-0.1604877028194596,0.2,0.0,0.0,0.0
2019-02-15,alts_down30,554828.3573494575,554828.3573494575,0.0,0.0,0.0,-0.3,0.0,0.0
2019-02-15,joint_down,554828.3573494575,643871.4858795659,89043.12853010849,0.1604877028194593,-0.2,-0.3,0.0,0.0
2019-02-15,joint_up,554828.3573494575,465785.2288193488,-89043.12853010866,-0.1604877028194596,0.2,0.3,0.0,0.0
2019-02-15,usdt_down5,554828.3573494575,554828.3573494575,0.0,0.0,0.0,0.0,-0.05,0.0
2019-02-15,futures_basis_down5,554828.3573494575,554828.4099810363,0.052631578873842955,9.4861010935483e-08,0.0,0.0,0.0,-0.05
2019-02-15,futures_basis_up5,554828.3573494575,554828.3097304098,-0.04761904769111425,-8.582662919141585e-08,0.0,0.0,0.0,0.05
2019-02-16,btc_down20,553915.0270666752,743142.8216533401,189227.79458666488,0.34161881396997623,-0.2,0.0,0.0,0.0
2019-02-16,btc_up20,553915.0270666752,364687.2324800102,-189227.79458666506,-0.34161881396997656,0.2,0.0,0.0,0.0
