posting_date,model_sat,wallet_sat,residual_sat,symbol
2019-10-14,280689838,280689838,0,XBTUSD
2019-10-15,303992543,303992543,0,XBTUSD
2019-10-16,-357949631,-357949631,0,XBTUSD
2019-10-17,-1866,-1866,0,XBTUSD
2019-10-18,471250273,471250273,0,XBTUSD
2019-10-19,-276,-276,0,XBTUSD
2019-10-20,1899,1899,0,XBTUSD
2019-10-21,85920821,85920821,0,XBTUSD
2019-10-22,-17162669,-17162669,0,XBTUSD
2019-10-23,7376255,7376255,0,XBTUSD
2019-10-24,2598044875,2598044875,0,XBTUSD
2019-10-25,159778904,159778904,0,XBTUSD
2019-10-26,-4520525995,-4520525995,0,XBTUSD
2019-10-27,240776591,240776591,0,XBTUSD
2019-10-28,834306302,834306302,0,XBTUSD
2019-10-29,272073238,272073238,0,XBTUSD
2019-10-30,-496996964,-496996964,0,XBTUSD
2019-10-31,-332824999,-332824999,0,XBTUSD
2019-11-01,-1629,-1629,0,XBTUSD
2019-11-02,-1619,-1619,0,XBTUSD
2019-11-03,-380998,-380998,0,XBTUSD
2019-11-04,1649,1649,0,XBTUSD
2019-11-05,2224,2224,0,XBTUSD
2019-11-06,3654,3654,0,XBTUSD
2019-11-07,9526216,9526216,0,XBTUSD
2019-11-08,428211496,428211496,0,XBTUSD
2019-11-09,934561060,934561060,0,XBTUSD
2019-11-10,1749,1749,0,XBTUSD
2019-11-11,27799982,27799982,0,XBTUSD
2019-11-12,60063789,60063789,0,XBTUSD
2019-11-13,111298420,111298420,0,XBTUSD
2019-11-14,-109076794,-109076794,0,XBTUSD
2019-11-15,3664424,3664424,0,XBTUSD
2019-11-16,253403666,253403666,0,XBTUSD
2019-11-17,1813,1813,0,XBTUSD
2019-11-18,-128182980,-128182980,0,XBTUSD
2019-11-19,219452782,219452782,0,XBTUSD
2019-11-20,449119157,449119157,0,XBTUSD
2019-11-21,149544680,149544680,0,XBTUSD
2019-11-22,3237405646,3237405646,0,XBTUSD
2019-11-23,-19722013,-19722013,0,XBTUSD
2019-11-24,191095599,191095599,0,XBTUSD
2019-11-25,2891215731,2891215731,0,XBTUSD
2019-11-26,-84138029,-84138029,0,XBTUSD
2019-11-27,-87670239,-87670239,0,XBTUSD
2019-11-28,361439459,361439459,0,XBTUSD
2019-11-29,1281316027,1281316027,0,XBTUSD
2019-11-30,-769147824,-769147824,0,XBTUSD
2019-12-01,1361591141,1361591141,0,XBTUSD
2019-12-02,186760934,186760934,0,XBTUSD
2019-12-03,455353867,455353867,0,XBTUSD
2019-12-04,151877019,151877019,0,XBTUSD
2019-12-05,99822173,99822173,0,XBTUSD
2019-12-06,-58332730,-58332730,0,XBTUSD
2019-12-07,-395089030,-395089030,0,XBTUSD
2019-12-08,2262,2262,0,XBTUSD
2019-12-09,-20326498,-20326498,0,XBTUSD
2019-12-10,256289411,256289411,0,XBTUSD
2019-12-11,3235627806,3235627806,0,XBTUSD
2019-12-12,124106603,124106603,0,XBTUSD
2019-12-13,17643786,17643786,0,XBTUSD
2019-12-14,3192,3192,0,XBTUSD
2019-12-15,-5730,-5730,0,XBTUSD
2019-12-16,91983867,91983867,0,XBTUSD
2019-12-17,-363757289,-363757289,0,XBTUSD
2019-12-18,1530753180,1530753180,0,XBTUSD
2019-12-19,-350496639,-350496639,0,XBTUSD
2019-12-20,562720513,562720513,0,XBTUSD
2019-12-21,90450023,90450023,0,XBTUSD
2019-12-22,32528874,32528874,0,XBTUSD
2019-12-23,-1941,-1941,0,XBTUSD
2019-12-24,-217122538,-217122538,0,XBTUSD
2019-12-25,526682392,526682392,0,XBTUSD
2019-12-26,-60834154,-60834154,0,XBTUSD
2019-12-27,3097,3097,0,XBTUSD
2019-12-28,111589911,111589911,0,XBTUSD
2019-12-29,-1043,-1043,0,XBTUSD
2019-12-30,-29044628,-29044628,0,XBTUSD
2019-12-31,-410161583,-410161583,0,XBTUSD
2020-01-01,98812112,98812112,0,XBTUSD
2020-01-02,-20468403,-20468403,0,XBTUSD
2020-01-03,1090188668,1090188668,0,XBTUSD
2020-01-04,845267698,845267698,0,XBTUSD
2020-01-05,858874066,858874066,0,XBTUSD
2020-01-06,313366631,313366631,0,XBTUSD
2020-01-07,-1289450200,-1289450200,0,XBTUSD
2020-01-08,355378242,355378242,0,XBTUSD
2020-01-09,3370871676,3370871676,0,XBTUSD
2020-01-10,328579189,328579189,0,XBTUSD
2020-01-11,1404426045,1404426045,0,XBTUSD
2020-01-12,-63046481,-63046481,0,XBTUSD
2020-01-13,-1313,-1313,0,XBTUSD
2020-01-14,225136,225136,0,XBTUSD
2020-01-15,126055415,126055415,0,XBTUSD
2020-01-16,109196046,109196046,0,XBTUSD
2020-01-17,341661367,341661367,0,XBTUSD
2020-01-18,354410309,354410309,0,XBTUSD
2020-01-19,2106350759,2106350759,0,XBTUSD
2020-01-20,415458624,415458624,0,XBTUSD
2020-01-21,7802326,7802326,0,XBTUSD
2020-01-22,47101605,47101605,0,XBTUSD
2020-01-23,2462033555,2462033555,0,XBTUSD
2020-01-24,-98866079,-98866079,0,XBTUSD
2020-01-25,-348514003,-348514003,0,XBTUSD
2020-01-26,983,983,0,XBTUSD
2020-01-27,12144981,12144981,0,XBTUSD
2020-01-28,-1052198548,-1052198548,0,XBTUSD
2020-01-29,1896119577,1896119577,0,XBTUSD
2020-01-30,-8316291,-8316291,0,XBTUSD
2020-01-31,-82449397,-82449397,0,XBTUSD
2020-02-01,344915637,344915637,0,XBTUSD
2020-02-02,168963158,168963158,0,XBTUSD
2020-02-03,132505398,132505398,0,XBTUSD
2020-02-04,360482062,360482062,0,XBTUSD
2020-02-05,286547425,286547425,0,XBTUSD
2020-02-06,-149158229,-149158229,0,XBTUSD
2020-02-07,30230654,30230654,0,XBTUSD
2020-02-08,27253678,27253678,0,XBTUSD
2020-02-09,-1170865819,-1170865819,0,XBTUSD
2020-02-10,866356325,866356325,0,XBTUSD
2020-02-11,168454627,168454627,0,XBTUSD
2020-02-12,901332568,901332568,0,XBTUSD
2020-02-13,3769356,3769356,0,XBTUSD
2020-02-14,-190737078,-190737078,0,XBTUSD
2020-02-15,-87367054,-87367054,0,XBTUSD
2020-02-16,1107480584,1107480584,0,XBTUSD
2020-02-17,1484066555,1484066555,0,XBTUSD
2020-02-18,-1677252775,-1677252775,0,XBTUSD
2020-02-19,-2049487,-2049487,0,XBTUSD
2020-02-20,1847271,1847271,0,XBTUSD
2020-02-21,26185131,26185131,0,XBTUSD
2020-02-22,27854846,27854846,0,XBTUSD
2020-02-23,27790045,27790045,0,XBTUSD
2020-02-24,-597622596,-597622596,0,XBTUSD
2020-02-25,276450858,276450858,0,XBTUSD
2020-02-26,8323424,8323424,0,XBTUSD
2020-02-27,1021021193,1021021193,0,XBTUSD
2020-02-28,512879102,512879102,0,XBTUSD
2020-02-29,3191112447,3191112447,0,XBTUSD
2020-03-01,368510868,368510868,0,XBTUSD
2020-03-02,194926170,194926170,0,XBTUSD
2020-03-03,31155982,31155982,0,XBTUSD
2020-03-04,2623335,2623335,0,XBTUSD
2020-03-05,-3140735619,-3140735619,0,XBTUSD
2020-03-06,29751824,29751824,0,XBTUSD
2020-03-07,-119624344,-119624344,0,XBTUSD
2020-03-08,10090439,10090439,0,XBTUSD
2020-03-09,2386035156,2386035156,0,XBTUSD
2020-03-10,293414470,293414470,0,XBTUSD
2020-03-11,1138727681,1138727681,0,XBTUSD
2020-03-12,-2248469416,-2248469416,0,XBTUSD
2020-03-13,14173651314,14173651314,0,XBTUSD
2020-03-14,-3130713645,-3130713645,0,XBTUSD
2020-03-15,-1258461716,-1258461716,0,XBTUSD
2020-03-16,-2080594660,-2080594660,0,XBTUSD
2020-03-17,2176336425,2176336425,0,XBTUSD
2020-03-18,851584151,851584151,0,XBTUSD
2020-03-19,-2594085463,-2594085463,0,XBTUSD
2020-03-20,-7885178130,-7885178130,0,XBTUSD
2020-03-21,197490297,197490297,0,XBTUSD
2020-03-22,2554875408,2554875408,0,XBTUSD
2020-03-23,4668148444,4668148444,0,XBTUSD
2020-03-24,550114405,550114405,0,XBTUSD
2020-03-25,135649637,135649637,0,XBTUSD
2020-03-26,-62950774,-62950774,0,XBTUSD
2020-03-27,-1026486335,-1026486335,0,XBTUSD
2020-03-28,3397613041,3397613041,0,XBTUSD
2020-03-29,264667794,264667794,0,XBTUSD
2020-03-30,6131053094,6131053094,0,XBTUSD
2020-03-31,208264039,208264039,0,XBTUSD
2020-04-01,635149575,635149575,0,XBTUSD
2020-04-02,-68599430,-68599430,0,XBTUSD
2020-04-03,-11002862944,-11002862944,0,XBTUSD
2020-04-04,-90532508,-90532508,0,XBTUSD
2020-04-05,-64134609,-64134609,0,XBTUSD
2020-04-06,-2979599752,-2979599752,0,XBTUSD
2020-04-07,14431570,14431570,0,XBTUSD
2020-04-08,148061607,148061607,0,XBTUSD
2020-04-09,-334641684,-334641684,0,XBTUSD
2020-04-10,1667370970,1667370970,0,XBTUSD
2020-04-11,1556050755,1556050755,0,XBTUSD
2020-04-12,-74054288,-74054288,0,XBTUSD
2020-04-13,2229862062,2229862062,0,XBTUSD
2020-04-14,583249943,583249943,0,XBTUSD
2020-04-15,18006055,18006055,0,XBTUSD
2020-04-16,-1281586454,-1281586454,0,XBTUSD
2020-04-17,672919376,672919376,0,XBTUSD
2020-04-18,-806,-806,0,XBTUSD
2020-04-19,-1034,-1034,0,XBTUSD
2020-04-20,199702,199702,0,XBTUSD
2020-04-21,1101849592,1101849592,0,XBTUSD
2020-04-22,561269745,561269745,0,XBTUSD
2020-04-23,-268649332,-268649332,0,XBTUSD
2020-04-24,485,485,0,XBTUSD
2020-04-25,1708,1708,0,XBTUSD
2020-04-26,-201004734,-201004734,0,XBTUSD
2020-04-27,292338190,292338190,0,XBTUSD
2020-04-28,-63302909,-63302909,0,XBTUSD
2020-04-29,1322838822,1322838822,0,XBTUSD
2020-04-30,546455094,546455094,0,XBTUSD
2020-05-01,2361413564,2361413564,0,XBTUSD
2020-05-02,3312766,3312766,0,XBTUSD
2020-05-03,1017142803,1017142803,0,XBTUSD
2020-05-04,-309356774,-309356774,0,XBTUSD
2020-05-05,1005654253,1005654253,0,XBTUSD
2020-05-06,598581571,598581571,0,XBTUSD
2020-05-07,-1325811286,-1325811286,0,XBTUSD
2020-05-08,-1694464,-1694464,0,XBTUSD
2020-05-09,-4502281,-4502281,0,XBTUSD
2020-05-10,4917873392,4917873392,0,XBTUSD
2020-05-11,-23719375,-23719375,0,XBTUSD
2020-05-12,-2558523436,-2558523436,0,XBTUSD
2020-05-13,102,102,0,XBTUSD
2020-05-14,-2641735993,-2641735993,0,XBTUSD
2020-05-15,802668034,802668034,0,XBTUSD
2020-05-16,1584,1584,0,XBTUSD
2020-05-17,1588,1588,0,XBTUSD
2020-05-18,2578,2578,0,XBTUSD
2020-05-19,-965698593,-965698593,0,XBTUSD
2020-05-20,-22271,-22271,0,XBTUSD
2020-05-21,915850703,915850703,0,XBTUSD
2020-05-22,3223537262,3223537262,0,XBTUSD
2020-05-23,-9665333,-9665333,0,XBTUSD
2020-05-24,-47816584,-47816584,0,XBTUSD
2020-05-25,1761248758,1761248758,0,XBTUSD
2020-05-26,464047428,464047428,0,XBTUSD
2020-05-27,-379091210,-379091210,0,XBTUSD
2020-05-28,-11346830,-11346830,0,XBTUSD
2020-05-29,-1607976059,-1607976059,0,XBTUSD
2020-05-30,153,153,0,XBTUSD
2020-05-31,150,150,0,XBTUSD
2020-06-01,150,150,0,XBTUSD
2020-06-02,-24605009,-24605009,0,XBTUSD
2020-06-03,-4537317781,-4537317781,0,XBTUSD
2020-06-04,27,27,0,XBTUSD
2020-06-05,-34315417,-34315417,0,XBTUSD
2020-06-06,778189546,778189546,0,XBTUSD
2020-06-07,-56596538,-56596538,0,XBTUSD
2020-06-08,-626243931,-626243931,0,XBTUSD
2020-06-09,15436659,15436659,0,XBTUSD
2020-06-10,13861377,13861377,0,XBTUSD
2020-06-11,-1158753864,-1158753864,0,XBTUSD
2020-06-12,-159947944,-159947944,0,XBTUSD
2020-06-13,44127168,44127168,0,XBTUSD
2020-06-14,10786436,10786436,0,XBTUSD
2020-06-15,3785657420,3785657420,0,XBTUSD
2020-06-16,649906006,649906006,0,XBTUSD
2020-06-17,-673,-673,0,XBTUSD
2020-06-18,-29873504,-29873504,0,XBTUSD
2020-06-19,-56284158,-56284158,0,XBTUSD
2020-06-20,-19287684,-19287684,0,XBTUSD
2020-06-21,-19299684,-19299684,0,XBTUSD
2020-06-22,-63341526,-63341526,0,XBTUSD
2020-06-23,-14500146,-14500146,0,XBTUSD
2020-06-24,1848414719,1848414719,0,XBTUSD
2020-06-25,1376992062,1376992062,0,XBTUSD
2020-06-26,1022956041,1022956041,0,XBTUSD
2020-06-27,850076539,850076539,0,XBTUSD
2020-06-28,1033867140,1033867140,0,XBTUSD
2020-06-29,265646,265646,0,XBTUSD
2020-06-30,72971104,72971104,0,XBTUSD
2020-07-01,-33527698,-33527698,0,XBTUSD
2020-07-02,-1081235826,-1081235826,0,XBTUSD
2020-07-03,1124803503,1124803503,0,XBTUSD
2020-07-04,7512900,7512900,0,XBTUSD
2020-07-05,20330508,20330508,0,XBTUSD
2020-07-06,-981070803,-981070803,0,XBTUSD
2020-07-07,-4381256,-4381256,0,XBTUSD
2020-07-08,-9710158,-9710158,0,XBTUSD
2020-07-09,389026976,389026976,0,XBTUSD
2020-07-10,-1221292229,-1221292229,0,XBTUSD
2020-07-11,-1868,-1868,0,XBTUSD
2020-07-12,-1866,-1866,0,XBTUSD
2020-07-13,-1862,-1862,0,XBTUSD
2020-07-14,-152662,-152662,0,XBTUSD
2020-07-15,1383,1383,0,XBTUSD
2020-07-16,1389,1389,0,XBTUSD
2020-07-17,1404,1404,0,XBTUSD
2020-07-18,1398,1398,0,XBTUSD
2020-07-19,1028,1028,0,XBTUSD
2020-07-20,1396,1396,0,XBTUSD
2020-07-21,-4700778,-4700778,0,XBTUSD
2020-07-22,77015548,77015548,0,XBTUSD
2020-07-23,-1437,-1437,0,XBTUSD
2020-07-24,1112209257,1112209257,0,XBTUSD
2020-07-25,424388823,424388823,0,XBTUSD
2020-07-26,-1402,-1402,0,XBTUSD
2020-07-27,-4580,-4580,0,XBTUSD
2020-07-28,390182423,390182423,0,XBTUSD
2020-07-29,821027500,821027500,0,XBTUSD
2020-07-30,508580840,508580840,0,XBTUSD
2020-07-31,-2952773,-2952773,0,XBTUSD
2020-08-01,2821533106,2821533106,0,XBTUSD
2020-08-02,3892759804,3892759804,0,XBTUSD
2020-08-03,463655862,463655862,0,XBTUSD
2020-08-04,610601997,610601997,0,XBTUSD
2020-08-05,773270928,773270928,0,XBTUSD
2020-08-06,2380392595,2380392595,0,XBTUSD
2020-08-07,930575429,930575429,0,XBTUSD
2020-08-08,1487850583,1487850583,0,XBTUSD
2020-08-09,-48452199,-48452199,0,XBTUSD
2020-08-10,-30558621,-30558621,0,XBTUSD
2020-08-11,-66669697,-66669697,0,XBTUSD
2020-08-12,-1103932383,-1103932383,0,XBTUSD
2020-08-13,1140503946,1140503946,0,XBTUSD
2020-08-14,-121554,-121554,0,XBTUSD
2020-08-15,4525,4525,0,XBTUSD
2020-08-16,5354,5354,0,XBTUSD
2020-08-17,5084,5084,0,XBTUSD
2020-08-18,-418958556,-418958556,0,XBTUSD
2020-08-19,1528619122,1528619122,0,XBTUSD
2020-08-20,1268005584,1268005584,0,XBTUSD
2020-08-21,842094438,842094438,0,XBTUSD
2020-08-22,-18502809,-18502809,0,XBTUSD
2020-08-23,-499616403,-499616403,0,XBTUSD
2020-08-24,399105949,399105949,0,XBTUSD
2020-08-25,683234020,683234020,0,XBTUSD
2020-08-26,2251667278,2251667278,0,XBTUSD
2020-08-27,-1451031325,-1451031325,0,XBTUSD
2020-08-28,-2523994094,-2523994094,0,XBTUSD
2020-08-29,20231,20231,0,XBTUSD
2020-08-30,76911773,76911773,0,XBTUSD
2020-08-31,24487433,24487433,0,XBTUSD
2020-09-01,-65158870,-65158870,0,XBTUSD
2020-09-02,5532824255,5532824255,0,XBTUSD
2020-09-03,3728411547,3728411547,0,XBTUSD
2020-09-04,5046487675,5046487675,0,XBTUSD
2020-09-05,6104240116,6104240116,0,XBTUSD
2020-09-06,2707894670,2707894670,0,XBTUSD
2020-09-07,135792687,135792687,0,XBTUSD
2020-09-08,338656206,338656206,0,XBTUSD
2020-09-09,-4010191334,-4010191334,0,XBTUSD
2020-09-10,-2235143847,-2235143847,0,XBTUSD
2020-09-11,1827,1827,0,XBTUSD
2020-09-12,799,799,0,XBTUSD
2020-09-13,-56088380,-56088380,0,XBTUSD
2020-09-14,-51760997,-51760997,0,XBTUSD
2020-09-15,-895433329,-895433329,0,XBTUSD
2020-09-16,-227233,-227233,0,XBTUSD
2020-09-17,-6237905103,-6237905103,0,XBTUSD
2020-09-18,-2028164064,-2028164064,0,XBTUSD
2020-09-19,19267699,19267699,0,XBTUSD
2020-09-20,-10174735,-10174735,0,XBTUSD
2020-09-21,-40755354,-40755354,0,XBTUSD
2020-09-22,2847681014,2847681014,0,XBTUSD
2020-09-23,-364313374,-364313374,0,XBTUSD
2020-09-24,2346981479,2346981479,0,XBTUSD
2020-09-25,-3236760491,-3236760491,0,XBTUSD
2020-09-26,487272711,487272711,0,XBTUSD
2020-09-27,18000149,18000149,0,XBTUSD
2020-09-28,17794832,17794832,0,XBTUSD
2020-09-29,24980967,24980967,0,XBTUSD
2020-09-30,21775647,21775647,0,XBTUSD
2020-10-01,6159937,6159937,0,XBTUSD
2020-10-02,1091011896,1091011896,0,XBTUSD
2020-10-03,-2800,-2800,0,XBTUSD
2020-10-04,-2631,-2631,0,XBTUSD
2020-10-05,-941,-941,0,XBTUSD
2020-10-06,10089239,10089239,0,XBTUSD
2020-10-07,268497829,268497829,0,XBTUSD
2020-10-08,699462508,699462508,0,XBTUSD
2020-10-09,-20525,-20525,0,XBTUSD
2020-10-10,-1534,-1534,0,XBTUSD
2020-10-11,-1511,-1511,0,XBTUSD
2020-10-12,-117590943,-117590943,0,XBTUSD
2020-10-13,-34370386,-34370386,0,XBTUSD
2020-10-14,205058869,205058869,0,XBTUSD
2020-10-15,-777675716,-777675716,0,XBTUSD
2020-10-16,-385201803,-385201803,0,XBTUSD
2020-10-17,-1026141,-1026141,0,XBTUSD
2020-10-18,-1559162,-1559162,0,XBTUSD
2020-10-19,-20609193,-20609193,0,XBTUSD
2020-10-20,25897881,25897881,0,XBTUSD
2020-10-21,-14612616310,-14612616310,0,XBTUSD
2020-10-22,1956956350,1956956350,0,XBTUSD
2020-10-23,-1471446158,-1471446158,0,XBTUSD
2020-10-24,-23143688,-23143688,0,XBTUSD
2020-10-25,-22816677,-22816677,0,XBTUSD
2020-10-26,-22999684,-22999684,0,XBTUSD
2020-10-27,-37230177,-37230177,0,XBTUSD
2020-10-28,3137485158,3137485158,0,XBTUSD
2020-10-29,5092742554,5092742554,0,XBTUSD
2020-10-30,-856313645,-856313645,0,XBTUSD
2020-10-31,2159877241,2159877241,0,XBTUSD
2020-11-01,20064798,20064798,0,XBTUSD
2020-11-02,706413281,706413281,0,XBTUSD
2020-11-03,3199829828,3199829828,0,XBTUSD
2020-11-04,-1335191279,-1335191279,0,XBTUSD
2020-11-05,2557034782,2557034782,0,XBTUSD
2020-11-06,-3309816025,-3309816025,0,XBTUSD
2020-11-07,933552022,933552022,0,XBTUSD
2020-11-08,-872423481,-872423481,0,XBTUSD
2020-11-09,-5731744620,-5731744620,0,XBTUSD
2020-11-10,-1023085092,-1023085092,0,XBTUSD
2020-11-11,-117359227,-117359227,0,XBTUSD
2020-11-16,359484,359484,0,XBTUSD
2020-11-17,18136000,18136000,0,XBTUSD
2020-11-18,-2479406156,-2479406156,0,XBTUSD
2020-11-19,18019219,18019219,0,XBTUSD
2020-11-20,-810593686,-810593686,0,XBTUSD
2020-11-21,-101211911,-101211911,0,XBTUSD
2020-11-22,-790078587,-790078587,0,XBTUSD
2020-11-23,-274547395,-274547395,0,XBTUSD
2020-11-24,-33431602,-33431602,0,XBTUSD
2020-11-25,1767902110,1767902110,0,XBTUSD
2020-11-26,1087671665,1087671665,0,XBTUSD
2020-11-27,6844212569,6844212569,0,XBTUSD
2020-11-28,69027184,69027184,0,XBTUSD
2020-11-29,1824888267,1824888267,0,XBTUSD
2020-11-30,974088785,974088785,0,XBTUSD
2020-12-01,-6159207710,-6159207710,0,XBTUSD
2020-12-02,4258981210,4258981210,0,XBTUSD
2020-12-03,-2887,-2887,0,XBTUSD
2020-12-04,-2855,-2855,0,XBTUSD
2020-12-05,131567555,131567555,0,XBTUSD
2020-12-06,-123977779,-123977779,0,XBTUSD
2020-12-07,-1297217591,-1297217591,0,XBTUSD
2020-12-08,-203696,-203696,0,XBTUSD
2020-12-09,-20836068,-20836068,0,XBTUSD
2020-12-10,26045872,26045872,0,XBTUSD
2020-12-11,-194967937,-194967937,0,XBTUSD
2020-12-12,-45281723,-45281723,0,XBTUSD
2020-12-13,5713764177,5713764177,0,XBTUSD
2020-12-14,281806134,281806134,0,XBTUSD
2020-12-15,-735,-735,0,XBTUSD
2020-12-16,-634,-634,0,XBTUSD
2020-12-17,-5798047425,-5798047425,0,XBTUSD
2020-12-18,1599265903,1599265903,0,XBTUSD
2020-12-19,168955930,168955930,0,XBTUSD
2020-12-20,70551933,70551933,0,XBTUSD
2020-12-21,-1684882843,-1684882843,0,XBTUSD
2020-12-22,3150299930,3150299930,0,XBTUSD
2020-12-23,495871279,495871279,0,XBTUSD
2020-12-24,14973158,14973158,0,XBTUSD
2020-12-25,-2313105,-2313105,0,XBTUSD
2020-12-26,108849449,108849449,0,XBTUSD
2020-12-27,148403286,148403286,0,XBTUSD
2020-12-28,-12917046398,-12917046398,0,XBTUSD
2020-12-29,42169200,42169200,0,XBTUSD
2020-12-30,89718077,89718077,0,XBTUSD
2020-12-31,-954274949,-954274949,0,XBTUSD
2021-01-01,42551020,42551020,0,XBTUSD
2021-01-02,-3028558026,-3028558026,0,XBTUSD
2021-01-03,82583437,82583437,0,XBTUSD
2021-01-04,1457774285,1457774285,0,XBTUSD
2021-01-05,3305936690,3305936690,0,XBTUSD
2021-01-06,24195699,24195699,0,XBTUSD
2021-01-07,186700219,186700219,0,XBTUSD
2021-01-08,-1825617168,-1825617168,0,XBTUSD
2021-01-09,147885671,147885671,0,XBTUSD
2021-01-10,24260065,24260065,0,XBTUSD
2021-01-11,4426504150,4426504150,0,XBTUSD
2021-01-12,2326229462,2326229462,0,XBTUSD
2021-01-13,1574837164,1574837164,0,XBTUSD
2021-01-14,2084162645,2084162645,0,XBTUSD
2021-01-15,1104179626,1104179626,0,XBTUSD
2021-01-16,66928038,66928038,0,XBTUSD
2021-01-17,-396459998,-396459998,0,XBTUSD
2021-01-18,89217657,89217657,0,XBTUSD
2021-01-19,436962688,436962688,0,XBTUSD
2021-01-20,498834888,498834888,0,XBTUSD
2021-01-21,1289761345,1289761345,0,XBTUSD
2021-01-22,9513513884,9513513884,0,XBTUSD
2021-01-23,-4742906365,-4742906365,0,XBTUSD
2021-01-24,8615400,8615400,0,XBTUSD
2021-01-25,14530517,14530517,0,XBTUSD
2021-01-26,2251931885,2251931885,0,XBTUSD
2021-01-27,1458928516,1458928516,0,XBTUSD
2021-01-28,3923739959,3923739959,0,XBTUSD
2021-01-29,4813527083,4813527083,0,XBTUSD
2021-01-30,-1841627329,-1841627329,0,XBTUSD
2021-01-31,14449002,14449002,0,XBTUSD
2021-02-01,1319579867,1319579867,0,XBTUSD
2021-02-02,37961876,37961876,0,XBTUSD
2021-02-03,101253137,101253137,0,XBTUSD
2021-02-04,-3834456015,-3834456015,0,XBTUSD
2021-02-05,-3589872237,-3589872237,0,XBTUSD
2021-02-06,144537435,144537435,0,XBTUSD
2021-02-07,-3120000165,-3120000165,0,XBTUSD
2021-02-08,1437681797,1437681797,0,XBTUSD
2021-02-09,-8087373157,-8087373157,0,XBTUSD
2021-02-10,-223638712,-223638712,0,XBTUSD
2021-02-11,656196918,656196918,0,XBTUSD
2021-02-12,641,641,0,XBTUSD
2021-02-13,-836294548,-836294548,0,XBTUSD
2021-02-14,-2096604837,-2096604837,0,XBTUSD
2021-02-15,222182,222182,0,XBTUSD
2021-02-16,-2611430381,-2611430381,0,XBTUSD
2021-02-17,-140979566,-140979566,0,XBTUSD
2021-02-18,485553632,485553632,0,XBTUSD
2021-02-19,-216768856,-216768856,0,XBTUSD
2021-02-20,1285673441,1285673441,0,XBTUSD
2021-02-21,33728759,33728759,0,XBTUSD
2021-02-22,647287916,647287916,0,XBTUSD
2021-02-23,7081573457,7081573457,0,XBTUSD
2021-02-24,5033974,5033974,0,XBTUSD
2021-02-25,1184050943,1184050943,0,XBTUSD
2021-02-26,2857154542,2857154542,0,XBTUSD
2021-02-27,69816755,69816755,0,XBTUSD
2021-02-28,-76395875,-76395875,0,XBTUSD
2021-03-01,-6610249,-6610249,0,XBTUSD
2021-03-02,638615486,638615486,0,XBTUSD
2021-03-03,-1184986,-1184986,0,XBTUSD
2021-03-04,308545691,308545691,0,XBTUSD
2021-03-05,21784492,21784492,0,XBTUSD
2021-03-06,606900300,606900300,0,XBTUSD
2021-03-07,18480486,18480486,0,XBTUSD
2021-03-08,106683243,106683243,0,XBTUSD
2021-03-09,56661145,56661145,0,XBTUSD
2021-03-10,-930919216,-930919216,0,XBTUSD
2021-03-11,-885547895,-885547895,0,XBTUSD
2021-03-12,132740046,132740046,0,XBTUSD
2021-03-13,-7364953181,-7364953181,0,XBTUSD
2021-03-14,24447519,24447519,0,XBTUSD
2021-03-15,61958971,61958971,0,XBTUSD
2021-03-16,2480013170,2480013170,0,XBTUSD
2021-03-17,452706,452706,0,XBTUSD
2021-03-18,3346137,3346137,0,XBTUSD
2021-03-19,161180754,161180754,0,XBTUSD
2021-03-20,-483507526,-483507526,0,XBTUSD
2021-03-21,-996633072,-996633072,0,XBTUSD
2021-03-22,11434136,11434136,0,XBTUSD
2021-03-23,1174963748,1174963748,0,XBTUSD
2021-03-24,12661353,12661353,0,XBTUSD
2021-03-25,3932622325,3932622325,0,XBTUSD
2021-03-26,2064297227,2064297227,0,XBTUSD
2021-03-27,-4935336,-4935336,0,XBTUSD
2021-03-28,17083786,17083786,0,XBTUSD
2021-03-29,104438219,104438219,0,XBTUSD
2021-03-30,-439910782,-439910782,0,XBTUSD
2021-03-31,252951654,252951654,0,XBTUSD
2021-04-01,203206221,203206221,0,XBTUSD
2021-04-02,245152571,245152571,0,XBTUSD
2021-04-03,297117022,297117022,0,XBTUSD
2021-04-04,-1394545307,-1394545307,0,XBTUSD
2021-04-05,12403050,12403050,0,XBTUSD
2021-04-06,117551544,117551544,0,XBTUSD
2021-04-07,306680724,306680724,0,XBTUSD
2021-04-08,-68463997,-68463997,0,XBTUSD
2021-04-09,20528130,20528130,0,XBTUSD
2021-04-10,-3044454849,-3044454849,0,XBTUSD
2021-04-11,5892103,5892103,0,XBTUSD
2021-04-12,3090509,3090509,0,XBTUSD
2021-04-13,3690927,3690927,0,XBTUSD
2021-04-14,4403139,4403139,0,XBTUSD
2021-04-15,2595754,2595754,0,XBTUSD
2021-04-16,1091879,1091879,0,XBTUSD
2021-04-17,21069597,21069597,0,XBTUSD
2021-04-18,9111990835,9111990836,-1,XBTUSD
2021-04-19,-2035527,-2035527,0,XBTUSD
2021-04-20,2901955248,2901955247,1,XBTUSD
2021-04-21,509430764,509430764,0,XBTUSD
2021-04-22,314191606,314191606,0,XBTUSD
2021-04-23,3611457479,3611457479,0,XBTUSD
2021-04-24,2555546926,2555546926,0,XBTUSD
2021-04-25,419720168,419720168,0,XBTUSD
2021-04-26,1258608042,1258608042,0,XBTUSD
2021-04-27,-4510272252,-4510272252,0,XBTUSD
