time,symbol,execcomm,lastqty
2021-06-21 20:00:00,ETHUSD,46206,4399
2021-06-21 20:00:00,XBTUSD,32509791,18730000
2021-06-22 04:00:00,ETHUSD,-5020451,254065
2021-06-22 04:00:00,XBTUSD,61277705,49343600
2021-06-22 12:00:00,XBTUSD,-150951,6743300
2021-06-22 20:00:00,ETHUSD,-21643773,302704
2021-06-22 20:00:00,XRPUSD,-1793721,1459962
2021-06-22 20:00:00,XBTUSD,-16538069,53657400
2021-06-23 04:00:00,ETHUSD,-27277579,215661
2021-06-23 04:00:00,XRPUSD,-1106091,915866
2021-06-23 04:00:00,XBTUSD,32655607,17052700
2021-06-23 12:00:00,ETHUSD,-4297283,215661
2021-06-23 12:00:00,XRPUSD,-1168645,915866
2021-06-23 12:00:00,XBTUSD,2763424,17052700
2021-06-23 20:00:00,ETHUSD,-2217198,115661
2021-06-23 20:00:00,XBTUSD,-1181279,2023900
2021-06-24 04:00:00,ETHUSD,16803537,135099
2021-06-24 04:00:00,XBTUSD,-291711,2023900
2021-06-24 12:00:00,ETHUSD,25028738,135099
2021-06-24 12:00:00,XBTUSD,-698909,2023900
2021-06-24 20:00:00,ETHUSD,35330105,135099
2021-06-24 20:00:00,XBTUSD,-4554531,12023900
2021-06-25 04:00:00,ETHUSD,24882913,135099
2021-06-25 04:00:00,XBTUSD,-6341247,12023900
2021-06-25 12:00:00,ETHUSD,19246413,135099
2021-06-25 12:00:00,XBTUSD,-721241,30021800
2021-06-25 20:00:00,ETHUSD,6607437,135099
2021-06-25 20:00:00,XBTUSD,9309700,30021800
2021-06-26 04:00:00,ETHUSD,2457762,135099
2021-06-26 04:00:00,XBTUSD,-20929074,30021800
2021-06-26 12:00:00,XBTUSD,18860665,9978200
2021-06-26 20:00:00,ETHUSD,-36990587,400000
2021-06-26 20:00:00,XBTUSD,17699331,9978200
2021-06-27 04:00:00,ETHUSD,-11294820,600000
2021-06-27 04:00:00,XBTUSD,4458829,19978200
2021-06-27 12:00:00,ETHUSD,-5298134,600000
2021-06-27 12:00:00,XBTUSD,16340195,19978200
2021-06-27 20:00:00,ETHUSD,-10945380,600000
2021-06-27 20:00:00,XBTUSD,29093558,19978200
2021-06-28 04:00:00,ETHUSD,28466534,600000
2021-06-28 04:00:00,XBTUSD,15678640,19978200
2021-06-28 12:00:00,XBTUSD,6392,21800
2021-06-28 12:00:00,ETHUSD,-11989740,600000
2021-06-28 20:00:00,XBTUSD,6326,21800
2021-06-28 20:00:00,ETHUSD,-37621196,604807
2021-06-29 04:00:00,XBTUSD,6303,21800
2021-06-29 04:00:00,ETHUSD,-26977239,674807
2021-06-29 12:00:00,XBTUSD,3552,21800
2021-06-29 12:00:00,ETHUSD,-16456211,674807
2021-06-29 20:00:00,XBTUSD,5985,21800
2021-06-29 20:00:00,ETHUSD,-15002984,674807
2021-06-30 04:00:00,XBTUSD,2795,21800
2021-06-30 04:00:00,ETHUSD,-14336410,674807
2021-06-30 12:00:00,XBTUSD,6253,21800
2021-06-30 12:00:00,ETHUSD,-11863812,549938
2021-06-30 20:00:00,XBTUSD,-10976,21800
2021-06-30 20:00:00,ETHUSD,-40977223,352503
2021-07-01 04:00:00,ETHUSD,-170016313,571818
2021-07-01 04:00:00,XBTUSD,2651150,19690300
2021-07-01 12:00:00,ETHUSD,-96370038,571818
2021-07-01 12:00:00,XBTUSD,3084810,6666000
2021-07-01 20:00:00,ETHUSD,7601572,301542
2021-07-01 20:00:00,XBTUSD,-208853,334000
2021-07-02 04:00:00,ETHUSD,-2073366,101542
2021-07-02 04:00:00,XBTUSD,-349055,334000
2021-07-02 12:00:00,XBTUSD,-235666,334000
2021-07-02 20:00:00,XBTUSD,10015,334000
2021-07-03 04:00:00,XBTUSD,-189339,334000
2021-07-03 12:00:00,XBTUSD,-179512,334000
2021-07-03 20:00:00,XBTUSD,2023785,17155300
2021-07-04 04:00:00,XBTUSD,3486791,12084800
2021-07-04 12:00:00,XBTUSD,-872988,5084800
2021-07-04 20:00:00,ETHUSD,-69279509,200000
2021-07-04 20:00:00,XBTUSD,313701,2596000
2021-07-05 04:00:00,ETHUSD,-6797190,300000
2021-07-05 04:00:00,XBTUSD,-1042459,2596000
2021-07-05 12:00:00,ETHUSD,-9687648,441212
2021-07-05 12:00:00,XBTUSD,155767,2477200
2021-07-05 20:00:00,ETHUSD,-13482300,600000
2021-07-05 20:00:00,XBTUSD,6767888,10004000
2021-07-06 04:00:00,ETHUSD,-6981062,600000
2021-07-06 04:00:00,XBTUSD,13240332,10004000
2021-07-06 12:00:00,ETHUSD,137671,600000
2021-07-06 12:00:00,XBTUSD,-763200,10004000
2021-07-06 20:00:00,ETHUSD,-32409936,600000
2021-07-06 20:00:00,XBTUSD,1323088,10004000
2021-07-07 04:00:00,ETHUSD,-14041980,600000
2021-07-07 04:00:00,XBTUSD,11089463,10004000
2021-07-07 12:00:00,ETHUSD,-14309340,600000
2021-07-07 12:00:00,XBTUSD,2842337,10004000
2021-07-07 20:00:00,ETHUSD,-85049494,600000
2021-07-07 20:00:00,XBTUSD,-5775175,20004000
2021-07-08 04:00:00,ETHUSD,-12704969,563166
2021-07-08 04:00:00,XBTUSD,-6001580,20004000
2021-07-08 12:00:00,ETHUSD,-3797706,175175
2021-07-08 12:00:00,XBTUSD,528459,248000
2021-07-08 20:00:00,ETHUSD,-3777719,175175
2021-07-08 20:00:00,XBTUSD,192457,248000
2021-07-09 04:00:00,XBTUSD,-4892,52000
2021-07-09 12:00:00,XBTUSD,3066624,10052000
2021-07-09 20:00:00,XBTUSD,5982831,20016700
2021-07-10 04:00:00,XBTUSD,9630438,32555500
2021-07-10 12:00:00,XBTUSD,9631805,32555500
2021-07-10 20:00:00,XBTUSD,9742461,32555500
2021-07-11 04:00:00,XBTUSD,-5547116,32555500
2021-07-11 12:00:00,XBTUSD,4043581,32555500
2021-07-11 20:00:00,XBTUSD,9602408,32555500
2021-07-12 04:00:00,XBTUSD,9449332,32555500
2021-07-12 12:00:00,XBTUSD,9705022,32555500
2021-07-12 20:00:00,XBTUSD,9920833,32555500
2021-07-13 04:00:00,XBTUSD,-6805001,22514700
2021-07-13 12:00:00,XBTUSD,59308391,42514700
2021-07-13 20:00:00,XBTUSD,-1579807,42514700
2021-07-14 04:00:00,XBTUSD,11700443,38021200
2021-07-14 12:00:00,XBTUSD,21772565,33021200
2021-07-14 20:00:00,XBTUSD,25023341,33021200
2021-07-15 04:00:00,XBTUSD,2528029,33021200
2021-07-15 12:00:00,XBTUSD,-3004105,33021200
2021-07-15 20:00:00,XBTUSD,-2772416,23021200
2021-07-16 04:00:00,XBTUSD,23437095,23021200
2021-07-16 12:00:00,XBTUSD,3479938,23021200
2021-07-16 20:00:00,XBTUSD,-7213233,23021200
2021-07-17 04:00:00,XBTUSD,-3749921,23021200
2021-07-17 12:00:00,XBTUSD,9090794,23021200
2021-07-17 20:00:00,XBTUSD,13227052,23021200
2021-07-18 04:00:00,XBTUSD,-2672139,13021200
2021-07-18 12:00:00,XBTUSD,-4094321,13021200
2021-07-18 20:00:00,XBTUSD,-4113540,13021200
2021-07-19 04:00:00,XBTUSD,17005135,13021200
2021-07-19 12:00:00,XBTUSD,2873068,13021200
2021-07-19 20:00:00,XBTUSD,-4237346,13021200
2021-07-20 04:00:00,XBTUSD,2902586,13021200
2021-07-20 12:00:00,XBTUSD,9602023,13021200
2021-07-20 20:00:00,XBTUSD,-4370683,13021200
2021-07-21 04:00:00,XBTUSD,4843581,13021200
2021-07-21 12:00:00,XBTUSD,948657,13021200
2021-07-21 20:00:00,XBTUSD,-4115259,13021200
2021-07-22 04:00:00,XBTUSD,-6636,21200
2021-07-22 12:00:00,XBTUSD,6267557,20008800
2021-07-22 20:00:00,XBTUSD,-516,8800
2021-07-23 04:00:00,XBTUSD,2699,8800
2021-07-23 12:00:00,XBTUSD,2723,8800
2021-07-23 20:00:00,XBTUSD,2305247,11108600
2021-07-24 04:00:00,XBTUSD,3297255,11108600
2021-07-24 12:00:00,XBTUSD,-1048780,11108600
2021-07-24 20:00:00,XBTUSD,-7440740,11108600
2021-07-25 04:00:00,XBTUSD,-8154792,11108600
2021-07-25 12:00:00,XBTUSD,-11787048,10534800
2021-07-25 20:00:00,XBTUSD,-704709,10534800
2021-07-26 04:00:00,XBTUSD,-42802,108600
2021-07-26 12:00:00,ETHUSD,-47438939,403184
2021-07-26 12:00:00,XBTUSD,-3376583,20001400
2021-07-26 20:00:00,ETHUSD,-11845822,500379
2021-07-26 20:00:00,XBTUSD,-5064923,42461500
2021-07-27 04:00:00,ETHUSD,-4349494,500379
2021-07-27 04:00:00,XBTUSD,-667972,2461500
2021-07-27 12:00:00,ETHUSD,10607105,500379
2021-07-27 12:00:00,XBTUSD,21081345,71043900
2021-07-27 20:00:00,ETHUSD,10981865,300379
2021-07-27 20:00:00,XBTUSD,31843750,29653600
2021-07-28 04:00:00,ETHUSD,-6877808,300379
2021-07-28 04:00:00,XBTUSD,-20753721,82688100
2021-07-28 12:00:00,ETHUSD,-20876387,300379
2021-07-28 12:00:00,XBTUSD,-9259507,72629600
2021-07-28 20:00:00,ETHUSD,-14368197,300379
2021-07-28 20:00:00,XBTUSD,-15681041,63345200
2021-07-29 04:00:00,ETHUSD,-6843955,300379
2021-07-29 04:00:00,XBTUSD,-15981614,63345200
2021-07-29 12:00:00,ETHUSD,-23499521,300379
2021-07-29 12:00:00,XBTUSD,18306373,63345200
2021-07-29 20:00:00,ETHUSD,-41803673,300379
2021-07-29 20:00:00,XBTUSD,-11490160,63345200
2021-07-30 04:00:00,ETHUSD,-22201940,300379
2021-07-30 04:00:00,XBTUSD,7128017,63345200
2021-07-30 12:00:00,ETHUSD,-39583694,300379
2021-07-30 12:00:00,XBTUSD,-4259166,43345200
2021-07-30 20:00:00,ETHUSD,-17085440,300379
2021-07-30 20:00:00,XBTUSD,6632565,43345200
2021-07-31 04:00:00,ETHUSD,-7404102,300379
2021-07-31 04:00:00,XBTUSD,18411114,39915800
2021-07-31 12:00:00,ETHUSD,-9531336,300379
2021-07-31 12:00:00,XBTUSD,-9593124,39915800
2021-07-31 20:00:00,ETHUSD,-18755911,300379
2021-07-31 20:00:00,XBTUSD,-9656949,39915800
2021-08-01 04:00:00,ETHUSD,-7861399,300379
2021-08-01 04:00:00,XBTUSD,-9398455,39915800
2021-08-01 12:00:00,ETHUSD,-7775010,300379
2021-08-01 12:00:00,XBTUSD,-7386982,39915800
2021-08-01 20:00:00,ETHUSD,-10632104,400379
2021-08-01 20:00:00,XBTUSD,8649637,42496800
2021-08-02 04:00:00,ETHUSD,-15380199,600538
2021-08-02 04:00:00,XBTUSD,-10357826,42496800
2021-08-02 12:00:00,ETHUSD,-15555916,600538
2021-08-02 12:00:00,XRPUSD,-1505919,1002743
2021-08-02 12:00:00,XBTUSD,25425379,36292900
2021-08-02 20:00:00,XBTUSD,139,6800
2021-08-02 20:00:00,ETHUSD,-15625038,600538
2021-08-02 20:00:00,XRPUSD,-1484561,1002743
2021-08-03 04:00:00,XBTUSD,-1390,6800
2021-08-03 04:00:00,ETHUSD,-7609292,300538
2021-08-03 04:00:00,XRPUSD,-1451470,1002743
2021-08-03 12:00:00,XBTUSD,5785750,34261300
2021-08-03 20:00:00,XBTUSD,6249935,40261300
2021-08-04 04:00:00,XBTUSD,10605712,40261300
2021-08-04 12:00:00,XBTUSD,10552124,40261300
2021-08-04 20:00:00,XBTUSD,7611897,30261300
2021-08-05 04:00:00,XBTUSD,7544531,29750900
2021-08-05 12:00:00,XBTUSD,7827700,29750900
2021-08-05 20:00:00,XBTUSD,-4227374,20249100
2021-08-06 04:00:00,XBTUSD,6156527,9174100
2021-08-06 12:00:00,XBTUSD,2667690,10813500
2021-08-06 20:00:00,XBTUSD,3145,13500
2021-08-07 04:00:00,XBTUSD,3087,13500
2021-08-07 12:00:00,ETHUSD,-22251705,100000
2021-08-07 12:00:00,XBTUSD,-8581691,37631900
2021-08-07 20:00:00,ETHUSD,-45613163,341949
2021-08-07 20:00:00,XBTUSD,12383486,36349000
2021-08-08 04:00:00,ETHUSD,-77694416,500712
2021-08-08 04:00:00,XBTUSD,-11388039,70174900
2021-08-08 12:00:00,ETHUSD,-15541149,500712
2021-08-08 12:00:00,XBTUSD,-14033350,70174900
2021-08-08 20:00:00,ETHUSD,-3000821,100527
2021-08-08 20:00:00,XBTUSD,-63414,277300
2021-08-09 04:00:00,ETHUSD,-45455856,108716
2021-08-09 04:00:00,XBTUSD,-3509685,15277300
2021-08-09 12:00:00,ETHUSD,-177130976,500199
2021-08-09 12:00:00,XBTUSD,-11777560,54162400
2021-08-09 20:00:00,ETHUSD,-90251031,500199
2021-08-09 20:00:00,XBTUSD,-17192078,79092400
2021-08-10 04:00:00,ETHUSD,-35565273,500589
2021-08-10 04:00:00,XBTUSD,-13435309,61420800
2021-08-10 12:00:00,ETHUSD,-95403708,500589
2021-08-10 12:00:00,XBTUSD,-13021783,59100200
2021-08-10 20:00:00,ETHUSD,-85837266,500913
2021-08-10 20:00:00,XBTUSD,-13472007,85169400
2021-08-11 04:00:00,ETHUSD,-30073579,500913
2021-08-11 04:00:00,XBTUSD,25032844,85169400
2021-08-11 12:00:00,ETHUSD,-57691780,500913
2021-08-11 12:00:00,XBTUSD,-18535076,85169400
2021-08-11 20:00:00,ETHUSD,-29316394,500913
2021-08-11 20:00:00,XBTUSD,-18328710,85169400
2021-08-12 04:00:00,ETHUSD,-29447499,500913
2021-08-12 04:00:00,XBTUSD,-18541549,85169400
2021-08-12 12:00:00,ETHUSD,-12402765,400913
2021-08-12 12:00:00,XBTUSD,6728662,52823700
2021-08-12 20:00:00,ETHUSD,-12297534,402997
2021-08-12 20:00:00,XBTUSD,-1342098,5569900
2021-08-13 04:00:00,ETHUSD,-12884181,413287
2021-08-13 04:00:00,XBTUSD,-3907746,17656700
2021-08-13 12:00:00,ETHUSD,-16081475,500287
2021-08-13 12:00:00,XBTUSD,-2406045,44430100
2021-08-13 20:00:00,ETHUSD,-84086319,500287
2021-08-13 20:00:00,XBTUSD,-11709602,54430100
2021-08-14 04:00:00,ETHUSD,-141062301,500287
2021-08-14 04:00:00,XBTUSD,-11440935,54430100
2021-08-14 12:00:00,ETHUSD,-136760315,500287
2021-08-14 12:00:00,XBTUSD,-11918943,55539500
2021-08-14 20:00:00,ETHUSD,-84302648,500287
2021-08-14 20:00:00,XBTUSD,-13918820,65539500
2021-08-15 04:00:00,ETHUSD,-16253974,500287
2021-08-15 04:00:00,XBTUSD,27522591,65539500
2021-08-15 12:00:00,ETHUSD,-15820326,500287
2021-08-15 12:00:00,XBTUSD,-14151229,65039500
2021-08-15 20:00:00,ETHUSD,-16061364,500287
2021-08-15 20:00:00,XBTUSD,-280527,65039500
2021-08-16 04:00:00,ETHUSD,-16328667,500287
2021-08-16 04:00:00,XBTUSD,14135236,65039500
2021-08-16 12:00:00,ETHUSD,-157250740,500287
2021-08-16 12:00:00,XBTUSD,-13677807,65039500
2021-08-16 20:00:00,ETHUSD,-72010100,500287
2021-08-16 20:00:00,XBTUSD,-14107913,65039500
2021-08-17 04:00:00,ETHUSD,-36123206,500287
2021-08-17 04:00:00,XBTUSD,-1960636,70039500
2021-08-17 12:00:00,ETHUSD,-978877,500287
2021-08-17 12:00:00,XBTUSD,25095881,70039500
2021-08-17 20:00:00,ETHUSD,-15616259,500287
2021-08-17 20:00:00,XBTUSD,-13191939,60039500
2021-08-18 04:00:00,ETHUSD,-26561666,190714
2021-08-18 04:00:00,XBTUSD,-1937669,15051400
2021-08-18 12:00:00,ETHUSD,-44572756,315331
2021-08-18 12:00:00,XBTUSD,-5492520,34627600
2021-08-18 20:00:00,XBTUSD,45,1200
2021-08-18 20:00:00,ETHUSD,-8524649,281388
2021-08-19 04:00:00,XBTUSD,7837553,34543100
2021-08-19 12:00:00,XBTUSD,-339216,50003100
2021-08-19 20:00:00,XBTUSD,10706914,50003100
2021-08-20 04:00:00,XBTUSD,6376649,30003100
2021-08-20 12:00:00,XBTUSD,9588631,45003100
2021-08-20 20:00:00,XBTUSD,8216957,40003100
2021-08-21 04:00:00,XBTUSD,8187154,40003100
2021-08-21 12:00:00,XBTUSD,8237838,40003100
2021-08-21 20:00:00,XBTUSD,8166433,40003100
2021-08-22 04:00:00,XBTUSD,8191355,40003100
2021-08-22 12:00:00,XBTUSD,8136831,40003100
2021-08-22 20:00:00,XBTUSD,10269037,50003100
2021-08-23 04:00:00,XBTUSD,9941416,50003100
2021-08-23 12:00:00,XBTUSD,9915215,50003100
2021-08-23 20:00:00,XBTUSD,8119629,40003100
2021-08-24 04:00:00,XBTUSD,8104628,40003100
2021-08-24 12:00:00,XBTUSD,12133827,60003100
2021-08-24 20:00:00,ETHUSD,-142410,598
2021-08-24 20:00:00,XBTUSD,14518191,70052600
2021-08-25 04:00:00,ETHUSD,-57367,1806
2021-08-25 04:00:00,XBTUSD,14593218,70052600
2021-08-25 12:00:00,ETHUSD,-92970,2961
2021-08-25 12:00:00,XBTUSD,-12747710,60052600
2021-08-25 20:00:00,ETHUSD,-8060359,250598
2021-08-25 20:00:00,XBTUSD,6418500,40052600
2021-08-26 04:00:00,ETHUSD,-9462675,300598
2021-08-26 04:00:00,XBTUSD,1845053,26781900
2021-08-26 12:00:00,XBTUSD,14937650,70000000
2021-08-26 20:00:00,XBTUSD,14909020,70000000
2021-08-27 04:00:00,XBTUSD,14949270,70000000
2021-08-27 12:00:00,XBTUSD,14729890,70000000
2021-08-27 20:00:00,XBTUSD,10343400,50000000
2021-08-28 04:00:00,ETHUSD,-114949537,170889
2021-08-28 04:00:00,XBTUSD,6546176,50000000
2021-08-28 12:00:00,ETHUSD,-27716888,170889
2021-08-28 12:00:00,XBTUSD,10265100,50000000
2021-08-28 20:00:00,ETHUSD,-27125209,170889
2021-08-28 20:00:00,XBTUSD,10269850,50000000
2021-08-29 04:00:00,ETHUSD,-12410658,200000
2021-08-29 04:00:00,XBTUSD,10361250,50000000
2021-08-29 12:00:00,ETHUSD,-18797113,166784
2021-08-29 12:00:00,XBTUSD,10378100,50000000
2021-08-29 20:00:00,ETHUSD,-4833660,150000
2021-08-29 20:00:00,XBTUSD,8191960,50000000
2021-08-30 04:00:00,XBTUSD,10751479,60000000
2021-08-30 12:00:00,XBTUSD,12516660,60000000
2021-08-30 20:00:00,XBTUSD,12334080,60000000
2021-08-31 04:00:00,XBTUSD,12721980,60000000
2021-08-31 12:00:00,XBTUSD,8338120,40000000
2021-08-31 20:00:00,XBTUSD,8452840,40000000
2021-09-01 04:00:00,XBTUSD,8502240,40000000
2021-09-01 12:00:00,XBTUSD,8378680,40000000
2021-09-01 20:00:00,XBTUSD,8304760,40000000
2021-09-02 04:00:00,ETHUSD,31297787,100000
2021-09-02 04:00:00,XBTUSD,10083750,50000000
2021-09-02 12:00:00,ETHUSD,58486817,140290
2021-09-02 12:00:00,XBTUSD,9980100,50000000
2021-09-02 20:00:00,ETHUSD,104138455,190290
2021-09-02 20:00:00,XBTUSD,21645156,60000000
2021-09-03 04:00:00,ETHUSD,91695918,200000
2021-09-03 04:00:00,XBTUSD,27150950,70000000
2021-09-03 12:00:00,ETHUSD,59739526,100000
2021-09-03 12:00:00,XBTUSD,13939100,70000000
2021-09-03 20:00:00,ETHUSD,71386396,100000
2021-09-03 20:00:00,XBTUSD,11985979,60593700
2021-09-04 04:00:00,ETHUSD,61770847,100000
2021-09-04 04:00:00,XBTUSD,37899117,70593700
2021-09-04 12:00:00,ETHUSD,49162774,100000
2021-09-04 12:00:00,XBTUSD,14136318,70593700
2021-09-04 20:00:00,ETHUSD,31848053,100000
2021-09-04 20:00:00,XBTUSD,14115704,70593700
2021-09-05 04:00:00,ETHUSD,25479321,100000
2021-09-05 04:00:00,XBTUSD,14201970,70593700
2021-09-05 12:00:00,ETHUSD,31133101,100000
2021-09-05 12:00:00,XBTUSD,14056688,70593700
2021-09-05 20:00:00,ETHUSD,40870128,100000
2021-09-05 20:00:00,XBTUSD,13922490,70593700
2021-09-06 04:00:00,ETHUSD,66483864,100000
2021-09-06 04:00:00,XBTUSD,13673647,70593700
2021-09-06 12:00:00,ETHUSD,67838137,100000
2021-09-06 12:00:00,XBTUSD,21657503,50593700
2021-09-06 20:00:00,ETHUSD,30655456,100000
2021-09-06 20:00:00,XBTUSD,142350,657700
2021-09-07 04:00:00,ETHUSD,17652862,100000
2021-09-07 04:00:00,XBTUSD,124864,657700
2021-09-07 12:00:00,ETHUSD,20593704,100000
2021-09-07 12:00:00,XBTUSD,-5843024,29780200
2021-09-07 20:00:00,ETHUSD,9114766,150000
2021-09-07 20:00:00,XBTUSD,8746768,40863200
2021-09-08 04:00:00,ETHUSD,5150010,150000
2021-09-08 04:00:00,XBTUSD,-37013303,40863200
2021-09-08 12:00:00,ETHUSD,55700258,152725
2021-09-08 12:00:00,XBTUSD,-19392092,50863200
2021-09-08 20:00:00,ETHUSD,74719097,152725
2021-09-08 20:00:00,XBTUSD,10948406,50863200
2021-09-09 04:00:00,ETHUSD,61522011,152725
2021-09-09 04:00:00,XBTUSD,-3349032,70012100
2021-09-09 12:00:00,ETHUSD,86099270,152725
2021-09-09 12:00:00,XBTUSD,15116102,70012100
2021-09-09 20:00:00,ETHUSD,57955067,152725
2021-09-09 20:00:00,XBTUSD,7836037,50012100
2021-09-10 04:00:00,ETHUSD,54352266,152725
2021-09-10 04:00:00,XBTUSD,-5566439,50012100
2021-09-10 12:00:00,ETHUSD,66460837,152725
2021-09-10 12:00:00,XBTUSD,10794612,50012100
2021-09-10 20:00:00,ETHUSD,41709915,152725
2021-09-10 20:00:00,XBTUSD,9675953,44166300
2021-09-11 04:00:00,ETHUSD,28795137,152725
2021-09-11 04:00:00,XBTUSD,-6450900,44166300
2021-09-11 12:00:00,ETHUSD,24496759,152725
2021-09-11 12:00:00,XBTUSD,9692825,44166300
2021-09-11 20:00:00,ETHUSD,46532886,152725
2021-09-11 20:00:00,XBTUSD,9731293,44166300
2021-09-12 04:00:00,ETHUSD,22721868,152725
2021-09-12 04:00:00,XBTUSD,5943740,44166300
2021-09-12 12:00:00,ETHUSD,45505700,152725
2021-09-12 12:00:00,XBTUSD,11753220,54166300
2021-09-12 20:00:00,ETHUSD,41077084,100000
2021-09-12 20:00:00,XBTUSD,11798341,54166300
2021-09-13 04:00:00,ETHUSD,27066501,100000
2021-09-13 04:00:00,XBTUSD,12142026,54166300
2021-09-13 12:00:00,ETHUSD,17110885,100000
2021-09-13 12:00:00,XBTUSD,11581622,54166300
2021-09-13 20:00:00,ETHUSD,3287560,100000
2021-09-13 20:00:00,XBTUSD,-15766682,69196200
2021-09-14 04:00:00,ETHUSD,3291020,100000
2021-09-14 04:00:00,XBTUSD,-23268684,69196200
2021-09-14 12:00:00,ETHUSD,7826135,100000
2021-09-14 12:00:00,XBTUSD,15045468,69196200
2021-09-14 20:00:00,ETHUSD,33671822,100000
2021-09-14 20:00:00,XBTUSD,10583824,49196200
2021-09-15 04:00:00,ETHUSD,25391501,100000
2021-09-15 04:00:00,XBTUSD,1952372,9196200
2021-09-15 12:00:00,ETHUSD,24559704,100000
2021-09-15 12:00:00,XBTUSD,-1798053,9196200
2021-09-15 20:00:00,XBTUSD,15337276,65272100
2021-09-16 04:00:00,XBTUSD,46592517,65272100
2021-09-16 12:00:00,ETHUSD,-5597323,154559
2021-09-16 12:00:00,XBTUSD,8874000,80272100
2021-09-16 20:00:00,ETHUSD,-15865899,154559
2021-09-16 20:00:00,XBTUSD,-13375379,63460500
2021-09-17 04:00:00,ETHUSD,-21919517,154559
2021-09-17 04:00:00,XBTUSD,-6667524,60272100
2021-09-17 12:00:00,ETHUSD,-24635230,154559
2021-09-17 12:00:00,XBTUSD,-12711868,60272100
2021-09-17 20:00:00,ETHUSD,-8007550,92394
2021-09-17 20:00:00,XBTUSD,-8677879,50272100
2021-09-18 04:00:00,ETHUSD,-3188609,92394
2021-09-18 04:00:00,XBTUSD,13513522,30272100
2021-09-18 12:00:00,LTCUSD,-1500751,200000
2021-09-18 12:00:00,ETHUSD,-12620513,242394
2021-09-18 12:00:00,DOGEUSDT,-5359022,300000
2021-09-18 12:00:00,XRPUSD,-2881485,800000
2021-09-18 12:00:00,XBTUSD,6495046,40272100
2021-09-18 20:00:00,LTCUSD,-724960,200000
2021-09-18 20:00:00,ETHUSD,-8349237,242394
2021-09-18 20:00:00,DOGEUSDT,-2902117,300000
2021-09-18 20:00:00,XRPUSD,-1722880,800000
2021-09-18 20:00:00,XBTUSD,-8344339,40272100
2021-09-19 04:00:00,LTCUSD,-717980,200000
2021-09-19 04:00:00,ETHUSD,-8276373,242394
2021-09-19 04:00:00,DOGEUSDT,-717540,300000
2021-09-19 04:00:00,XRPUSD,-1708240,800000
2021-09-19 04:00:00,XBTUSD,-8415016,40272100
2021-09-19 12:00:00,LTCUSD,-706620,200000
2021-09-19 12:00:00,ETHUSD,-8061103,242394
2021-09-19 12:00:00,DOGEUSDT,-703800,300000
2021-09-19 12:00:00,XRPUSD,-1694160,800000
2021-09-19 12:00:00,XBTUSD,13187470,40272100
2021-09-19 20:00:00,LTCUSD,-700820,200000
2021-09-19 20:00:00,ETHUSD,-8090554,242394
2021-09-19 20:00:00,DOGEUSDT,-1497780,300000
2021-09-19 20:00:00,XRPUSD,-1700560,800000
2021-09-19 20:00:00,XBTUSD,9434274,40272100
2021-09-20 04:00:00,ETHUSD,-7736829,242394
2021-09-20 04:00:00,LTCUSD,-837417,250334
2021-09-20 04:00:00,DOGEUSDT,-949879,427546
2021-09-20 04:00:00,XRPUSD,-1726558,879058
2021-09-20 04:00:00,XBTUSD,21827061,40272100
2021-09-20 12:00:00,ETHUSD,-6084080,200000
2021-09-20 12:00:00,LTCUSD,-788227,250334
2021-09-20 12:00:00,XBTUSD,-13066,272100
2021-09-20 12:00:00,DOGEUSDT,-887500,427546
2021-09-20 12:00:00,XRPUSD,1195689,879058
2021-09-20 20:00:00,LTCUSD,-802796,250334
2021-09-20 20:00:00,DOGEUSDT,-2998514,427546
2021-09-20 20:00:00,XRPUSD,-1623181,879058
2021-09-20 20:00:00,XBTUSD,4915026,21561200
2021-09-21 04:00:00,LTCUSD,-798490,250334
2021-09-21 04:00:00,DOGEUSDT,-2756379,427546
2021-09-21 04:00:00,XRPUSD,-1665375,879058
2021-09-21 04:00:00,XBTUSD,-6729143,31561200
2021-09-21 12:00:00,ETHUSD,-21739277,100000
2021-09-21 12:00:00,LTCUSD,-801194,250334
2021-09-21 12:00:00,DOGEUSDT,-2979014,427546
2021-09-21 12:00:00,XRPUSD,-1667925,879058
2021-09-21 12:00:00,XBTUSD,22191767,50038800
2021-09-21 20:00:00,LTCUSD,-501729,163286
2021-09-21 20:00:00,DOGEUSDT,-3062189,308795
2021-09-21 20:00:00,XRPUSD,-860101,479058
2021-09-21 20:00:00,XBTUSD,-25927627,19961200
2021-09-22 04:00:00,ETHUSD,35844046,133509
2021-09-22 04:00:00,LTCUSD,-494512,163286
2021-09-22 04:00:00,DOGEUSDT,-4443427,308795
2021-09-22 04:00:00,XRPUSD,-2368622,479058
2021-09-22 04:00:00,XBTUSD,-1015784,10173700
2021-09-22 12:00:00,ETHUSD,22663301,75684
2021-09-22 12:00:00,LTCUSD,-810394,263286
2021-09-22 12:00:00,DOGEUSDT,-4412277,308795
2021-09-22 12:00:00,XRPUSD,-6125195,479058
2021-09-22 12:00:00,XBTUSD,4457881,10001400
2021-09-22 20:00:00,ETHUSD,-7461258,246491
2021-09-22 20:00:00,LTCUSD,-1279036,400412
2021-09-22 20:00:00,DOGEUSDT,-6610550,440826
2021-09-22 20:00:00,XRPUSD,-10778106,1079058
2021-09-22 20:00:00,XBTUSD,59363377,62745800
2021-09-23 04:00:00,ETHUSD,-7690371,246491
