date,symbol,fills,contracts,turnover_usd_proxy,maker_usd_proxy,known_liquidity_usd_proxy,forced_fills,fee_sat
2020-04-30,XBTUSD,5916,65000936,65000936.0,51872773.0,65000936.0,0,-34735224
2020-05-01,XBTUSD,1315,14000056,14000056.0,9598098.0,14000056.0,0,10181618
2020-05-02,XBTUSD,2007,10000000,10000000.0,7418275.0,10000000.0,0,749495
2020-05-03,XBTUSD,227,4000000,4000000.0,2161183.0,4000000.0,0,9412760
2020-05-04,XBTUSD,3355,20994710,20994710.0,13100776.0,20994710.0,0,29833357
2020-05-05,XBTUSD,98,539757,539757.0,539757.0,539757.0,0,-1540433
2020-05-06,XBTUSD,1351,22566327,22566327.0,11195762.0,22566327.0,0,62355404
2020-05-07,XBTUSD,742,11033199,11033199.0,6117405.0,11033199.0,0,23027509
2020-05-09,XBTUSD,367,6000324,6000324.0,5071891.0,6000324.0,0,-5897367
2020-05-10,XBTUSD,1503,38173080,38173080.0,32586832.0,38173080.0,0,-45941367
2020-05-11,XBTUSD,1499,37634962,37634962.0,28769618.0,37634962.0,0,-6009299
2020-05-12,XBTUSD,197,1370000,1370000.0,277341.0,1370000.0,0,8593884
2020-05-14,XBTUSD,1842,32001000,32001000.0,16782544.0,32001000.0,0,75192457
2020-05-15,XBTUSD,126,4000000,4000000.0,4000000.0,4000000.0,0,-10548463
2020-05-19,XBTUSD,908,9002000,9002000.0,5792114.0,9002000.0,0,10246990
2020-05-20,XBTUSD,490,8260583,8260583.0,5200539.0,8260583.0,0,10316530
2020-05-21,XBTUSD,1180,17986507,17986507.0,10373171.0,17986507.0,0,34488535
2020-05-22,XBTUSD,574,7500000,7500000.0,5659268.0,7500000.0,0,-562274
2020-05-23,XBTUSD,162,4500000,4500000.0,4500000.0,4500000.0,0,-12285497
2020-05-24,XBTUSD,643,9007504,9007504.0,6559488.0,9007504.0,0,2221624
2020-05-25,XBTUSD,269,5425856,5425856.0,4962932.0,5425856.0,0,-10182754
2020-05-26,XBTUSD,151,3000000,3000000.0,1500000.0,3000000.0,0,8633101
2020-05-27,XBTUSD,142,4500000,4500000.0,1864209.0,4500000.0,0,16563422
2020-05-28,XBTUSD,495,4506767,4506767.0,2331858.0,4506767.0,0,11347061
2020-05-29,XBTUSD,175,4506804,4506804.0,2942915.0,4506804.0,0,4619659
2020-06-02,XBTUSD,1477,25241291,25241291.0,13316480.0,25241291.0,0,58276708
2020-06-03,XBTUSD,210,4500000,4500000.0,103617.0,4500000.0,0,34362809
2020-06-05,XBTUSD,352,4500000,4500000.0,0.0,4500000.0,0,34315444
2020-06-06,XBTUSD,584,9000000,9000000.0,3956780.0,9000000.0,0,28886240
2020-06-07,XBTUSD,752,12000000,12000000.0,3641876.0,12000000.0,0,55194966
2020-06-11,XBTUSD,2488,44039143,44039143.0,29200329.0,44039143.0,0,41457154
2020-06-12,XBTUSD,1382,23993531,23993531.0,15530763.0,23993531.0,0,25979565
2020-06-13,XBTUSD,205,3000000,3000000.0,3000000.0,3000000.0,0,-7957032
2020-06-15,XBTUSD,807,13533971,13533971.0,4406963.0,13533971.0,0,62089603
2020-06-16,XBTUSD,326,3000047,3000047.0,2864047.0,3000047.0,0,-6437006
2020-06-17,XBTUSD,113,3000000,3000000.0,49311.0,3000000.0,0,23465729
2020-06-18,XBTUSD,149,3000000,3000000.0,792589.0,3000000.0,0,15534049
2020-06-19,XBTUSD,481,6000000,6000000.0,1210337.0,6000000.0,0,35184843
2020-06-21,XBTUSD,629,6000000,6000000.0,1040380.0,6000000.0,0,36982633
2020-06-22,XBTUSD,394,4501000,4501000.0,1308362.0,4501000.0,0,19223968
2020-06-23,XBTUSD,149,3000000,3000000.0,0.0,3000000.0,0,23327960
2020-06-24,XBTUSD,885,13104383,13104383.0,6684225.0,13104383.0,0,33769322
2020-06-25,XBTUSD,143,3000000,3000000.0,0.0,3000000.0,0,24901944
2020-06-26,XBTUSD,771,10499117,10499117.0,9213171.0,10499117.0,0,-14517853
2020-06-27,XBTUSD,1314,15001000,15001000.0,6000000.0,15001000.0,0,57696852
2020-06-28,XBTUSD,2,2000,2000.0,0.0,2000.0,0,16428
2020-06-29,XBTUSD,102,957392,957392.0,957392.0,957392.0,0,-2633621
2020-06-30,XBTUSD,511,4501000,4501000.0,178264.0,4501000.0,0,34938029
2020-07-01,XBTUSD,1680,22508156,22508156.0,10860470.0,22508156.0,0,65150943
2020-07-02,XBTUSD,539,10499946,10499946.0,6362489.0,10499946.0,0,16752374
2020-07-03,XBTUSD,634,4500000,4500000.0,1914965.0,4500000.0,0,16121670
2020-07-05,XBTUSD,1582,18000000,18000000.0,1942559.0,18000000.0,0,127486726
2020-07-06,XBTUSD,844,13000851,13000851.0,6644807.0,13000851.0,0,33648743
2020-07-08,ETHUSD,36,787645,1736591.3905576435,1736591.3905576435,1736591.3905576435,0,-4692379
2020-07-09,XBTUSD,1209,15000000,15000000.0,6359876.0,15000000.0,0,52848567
2020-07-14,ETHUSD,133,787645,1738341.3188621262,0.0,1738341.3188621262,0,14115011
2020-07-14,XBTUSD,1,1000,1000.0,0.0,1000.0,0,8168
2020-07-21,XBTUSD,358,9000877,9000877.0,7820233.0,9000877.0,0,-11303778
2020-07-22,XBTUSD,441,6000000,6000000.0,1151993.0,6000000.0,0,35920491
2020-07-23,XBTUSD,534,15000000,15000000.0,10541383.0,15000000.0,0,7062176
2020-07-24,XBTUSD,81,3000000,3000000.0,0.0,3000000.0,0,23665470
2020-07-25,XBTUSD,2,3000000,3000000.0,3000000.0,3000000.0,0,-7781999
2020-07-27,XBTUSD,307,7501000,7501000.0,6600641.0,7501000.0,0,-8972839
2020-07-28,XBTUSD,3551,111280967,111280967.0,83179057.0,111280967.0,0,-20614525
2020-07-29,XBTUSD,384,15019475,15019475.0,14908039.0,15019475.0,0,-33035750
2020-07-30,XBTUSD,701,12001000,12001000.0,3671160.0,12001000.0,0,48390715
2020-07-31,XBTUSD,672,15065581,15065581.0,10220872.0,15065581.0,0,8941844
2020-08-01,XBTUSD,1299,18825364,18825364.0,6772759.0,18825364.0,0,62350930
2020-08-02,XBTUSD,1983,58151242,58151242.0,41469486.0,58151242.0,0,90768777
2020-08-03,XBTUSD,1014,19011503,19011503.0,12698340.0,19011503.0,0,14186852
2020-08-04,XBTUSD,293,5762870,5762870.0,1264960.0,5762870.0,0,27519519
2020-08-05,XBTUSD,905,18001000,18001000.0,4195714.0,18001000.0,0,80728972
2020-08-06,XBTUSD,2042,45000000,45000000.0,17702174.0,45000000.0,0,136900756
2020-08-07,XBTUSD,1496,39001000,39001000.0,13608574.0,39001000.0,0,134580240
2020-08-08,XBTUSD,1339,12000000,12000000.0,5694863.0,12000000.0,0,28000768
2020-08-11,XBTUSD,1568,32035418,32035418.0,7766174.0,32035418.0,0,143781784
2020-08-12,XBTUSD,2713,43897902,43897902.0,11190357.0,43897902.0,0,189689375
2020-08-13,XBTUSD,1443,24120792,24120792.0,13069722.0,24120792.0,0,44080829
2020-08-17,XBTUSD,721,9002000,9002000.0,2742895.0,9002000.0,0,32396830
2020-08-18,XBTUSD,3066,42002329,42002329.0,12565831.0,42002329.0,0,154534637
2020-08-19,XBTUSD,2273,58814575,58814575.0,30842859.0,58814575.0,0,95742013
2020-08-20,XBTUSD,1408,21326544,21326544.0,7136825.0,21326544.0,0,75211566
2020-08-21,XBTUSD,594,15037854,15037854.0,10500000.0,15037854.0,0,6725615
2020-08-22,XBTUSD,308,6000000,6000000.0,2038359.0,6000000.0,0,21174421
2020-08-23,XBTUSD,410,6002711,6002711.0,2414694.0,6002711.0,0,18140689
2020-08-24,XBTUSD,361,10502000,10502000.0,6000000.0,10502000.0,0,15974228
2020-08-25,XBTUSD,1866,34335631,34335631.0,16283051.0,34335631.0,0,83045656
2020-08-26,XBTUSD,2656,57340574,57340574.0,38551402.0,57340574.0,0,37677807
2020-08-27,XBTUSD,2157,64934790,64934790.0,50053571.0,64934790.0,0,-12925339
2020-08-28,XBTUSD,5,4000,4000.0,0.0,4000.0,0,26201
2020-08-29,XBTUSD,142,838295,838295.0,51516.0,838295.0,0,5037833
2020-08-30,XBTUSD,480,9838000,9838000.0,6961677.0,9838000.0,0,3570512
2020-08-31,XBTUSD,198,12000000,12000000.0,8996254.0,12000000.0,0,79926
2020-09-01,XBTUSD,878,28556314,28556314.0,11914833.0,28556314.0,0,80571103
2020-09-02,XBTUSD,1431,60523752,60523752.0,44859250.0,60523752.0,0,58113945
2020-09-03,XBTUSD,3654,100675773,100675773.0,65599129.0,100675773.0,0,92028033
2020-09-04,XBTUSD,3630,79914284,79914284.0,61491141.0,79914284.0,0,-14246195
2020-09-05,XBTUSD,4048,101576393,101576393.0,76322673.0,101576393.0,0,-1339739
2020-09-06,XBTUSD,560,21000000,21000000.0,19643371.0,21000000.0,0,-38129224
2020-09-07,XBTUSD,1970,34000471,34000471.0,10292734.0,34000471.0,0,149244893
2020-09-08,XBTUSD,2848,49948415,49948415.0,33503255.0,49948415.0,0,37427028
2020-09-09,XBTUSD,255,3000000,3000000.0,1072678.0,3000000.0,0,11655716
2020-09-10,XBTUSD,595,9000000,9000000.0,2770773.0,9000000.0,0,38656796
2020-09-13,XBTUSD,1155,18019245,18019245.0,4712273.0,18019245.0,0,84078173
2020-09-14,XBTUSD,1041,15149112,15149112.0,14286349.0,15149112.0,0,-27773629
2020-09-16,XBTUSD,428,12000000,12000000.0,7775473.0,12000000.0,0,11098918
2020-09-17,XBTUSD,335,6000000,6000000.0,5924551.0,6000000.0,0,-13129788
2020-09-18,XBTUSD,86,3000000,3000000.0,3000000.0,3000000.0,0,-6844466
2020-09-20,XBTUSD,168,3000000,3000000.0,942954.0,3000000.0,0,11912143
2020-09-21,XBTUSD,1449,25034226,25034226.0,14809646.0,25034226.0,0,36996768
2020-09-22,XBTUSD,1216,22982294,22982294.0,18539020.0,22982294.0,0,-12357783
2020-09-23,XBTUSD,1337,33002000,33002000.0,25120528.0,33002000.0,0,-3448296
2020-09-24,XBTUSD,513,18561150,18561150.0,12238058.0,18561150.0,0,16579854
2020-09-25,XBTUSD,569,19081596,19081596.0,19076596.0,19081596.0,0,-44718027
2020-10-01,XBTUSD,445,9000748,9000748.0,4322845.0,9000748.0,0,23036967
2020-10-05,XBTUSD,223,9000000,9000000.0,9000000.0,9000000.0,0,-20966828
2020-10-06,XBTUSD,49,3000000,3000000.0,3000000.0,3000000.0,0,-7050737
2020-10-07,XBTUSD,9,3000000,3000000.0,3000000.0,3000000.0,0,-7072499
2020-10-08,BCHUSD,156,250001,597714.4479985145,321433.8049079691,597714.4479985145,0,1189234
2020-10-08,XBTUSD,293,9001000,9001000.0,5734900.0,9001000.0,0,9600041
2020-10-12,XBTUSD,869,24592686,24592686.0,18168867.0,24592686.0,0,2324282
2020-10-13,BCHUSD,260,250001,727585.5958525289,604683.6828104572,727585.5958525289,0,-510753
2020-10-13,XBTUSD,206,5409000,5409000.0,4290508.0,5409000.0,0,-2029809
2020-10-14,XBTUSD,234,6000000,6000000.0,2952381.0,6000000.0,0,13593235
2020-10-15,XBTUSD,1306,24002500,24002500.0,18114797.0,24002500.0,0,-928376
2020-10-16,XBTUSD,1130,27001065,27001065.0,16286492.0,27001065.0,0,34772048
2020-10-19,XBTUSD,920,15000607,15000607.0,7359335.0,15000607.0,0,33310104
2020-10-20,XBTUSD,1099,22224391,22224391.0,10336534.0,22224391.0,0,52000866
2020-10-21,XBTUSD,4198,124665306,124665306.0,102791086.0,124665306.0,0,57453519
2020-10-22,XBTUSD,1350,37049231,37049231.0,30301847.0,37049231.0,0,-19552905
2020-10-27,XBTUSD,480,17031599,17031599.0,10035057.0,17031599.0,0,20928451
2020-10-28,XBTUSD,1366,56495116,56495116.0,49231734.0,56495116.0,0,-51831042
2020-10-29,XBTUSD,1807,72526754,72526754.0,72523754.0,72526754.0,0,-135367438
2020-10-30,XBTUSD,1995,90892759,90892759.0,75724717.0,90892759.0,0,-55520107
2020-10-31,XBTUSD,749,22094765,22094765.0,19997014.0,22094765.0,0,-25279798
2020-11-02,XBTUSD,2237,69415826,69415826.0,50794621.0,69415826.0,0,-2055481
2020-11-03,XBTUSD,1078,54405932,54405932.0,40303154.0,54405932.0,0,3584187
2020-11-04,XBTUSD,657,17668447,17668447.0,12966349.0,17668447.0,0,1853328
2020-11-05,XBTUSD,1835,67517254,67517254.0,52497472.0,67517254.0,0,-10601034
2020-11-06,ETHUSD,83,385175,2674364.467350276,1167440.893140971,2674364.467350276,0,5371670
2020-11-06,XBTUSD,1373,63953027,63953027.0,56435045.0,63953027.0,0,-54547147
2020-11-07,ETHUSD,217,1010885,7094303.269941589,6418322.711511247,7094303.269941589,0,-7048789
2020-11-07,LINKUSDT,68,45422,937537.0631633666,526826.4498471618,937537.0631633666,0,1128946
2020-11-07,XBTUSD,5363,197839059,197839059.0,148059825.0,197839059.0,0,1065923
2020-11-07,YFIUSDTZ20,11,6316,164342.28324152937,43850.88997224704,164342.28324152937,0,508395
2020-11-08,XBTUSD,1667,69908627,69908627.0,58342767.0,69908627.0,0,-38912067
2020-11-09,XBTUSD,2119,113465731,113465731.0,103799677.0,113465731.0,0,-99615408
2020-11-10,XBTUSD,475,14800015,14800015.0,13392136.0,14800015.0,0,-15049782
2020-11-15,XBTUSD,333,10000000,10000000.0,5560852.0,10000000.0,0,12178516
2020-11-18,XBTUSD,956,54521642,54521642.0,39706913.0,54521642.0,0,6850001
2020-11-19,XBTUSD,205,10001642,10001642.0,7801609.0,10001642.0,0,-1670677
2020-11-20,XBTUSD,581,20001791,20001791.0,6056923.0,20001791.0,0,48178252
2020-11-21,XBTUSD,391,16171540,16171540.0,10672911.0,16171540.0,0,7805875
2020-11-22,XBTUSD,384,25260333,25260333.0,19572729.0,25260333.0,0,-10768045
2020-11-23,XBTUSD,273,13083000,13083000.0,10881849.0,13083000.0,0,-5846421
2020-11-24,XBTUSD,660,20000000,20000000.0,17368303.0,20000000.0,0,-12273713
2020-11-24,XRPUSD,67,1015090,2697819.679529863,2697819.679529863,2697819.679529863,0,3330146
2020-11-25,XBTUSD,280,15003000,15003000.0,14705869.0,15003000.0,0,-18280563
2020-11-26,XBTUSD,6257,273449496,273449496.0,211121523.0,273449496.0,0,-38432772
2020-11-27,XBTUSD,3209,98960480,98960480.0,78528965.0,98960480.0,0,-25047839
2020-11-28,XBTUSD,1005,25001524,25001524.0,11509137.0,25001524.0,0,42007470
2020-11-29,XBTUSD,351,11612265,11612265.0,8050454.0,11612265.0,0,-1973980
2020-11-30,XBTUSD,4152,165711227,165711227.0,131215290.0,165711227.0,0,-36195880
2020-12-01,XBTUSD,1095,38204741,38204741.0,25166993.0,38204741.0,0,18973837
2020-12-02,XBTUSD,171,6798056,6798056.0,4679236.0,6798056.0,0,2268055
2020-12-04,XBTUSD,583,37881740,37881740.0,35347254.0,37881740.0,0,-36747329
2020-12-05,XBTUSD,248,20001000,20001000.0,19260405.0,20001000.0,0,-22509270
2020-12-06,XBTUSD,284,10060859,10060859.0,7675271.0,10060859.0,0,-689057
2020-12-07,XBTUSD,233,10000000,10000000.0,6901502.0,10000000.0,0,3097135
2020-12-09,XBTUSD,859,38676378,38676378.0,33003238.0,38676378.0,0,-22022453
2020-12-10,XBTUSD,1050,33378958,33378958.0,28938213.0,33378958.0,0,-21456676
2020-12-11,XBTUSD,503,20000000,20000000.0,11166926.0,20000000.0,0,21326390
2020-12-12,XBTUSD,69,5047456,5047456.0,5047456.0,5047456.0,0,-6685074
2020-12-13,XBTUSD,347,24952544,24952544.0,24515601.0,24952544.0,0,-30295552
2020-12-16,XBTUSD,501,15001000,15001000.0,11994248.0,15001000.0,0,-3575572
2020-12-17,XBTUSD,3351,200051339,200051339.0,178220083.0,200051339.0,0,-101704361
2020-12-18,XBTUSD,49,5000000,5000000.0,5000000.0,5000000.0,0,-5417478
2020-12-19,XBTUSD,53,5000000,5000000.0,4617638.0,5000000.0,0,-3769023
2020-12-20,XBTUSD,1746,85187436,85187436.0,77966427.0,85187436.0,0,-59529818
2020-12-21,XBTUSD,1533,94340751,94340751.0,71493645.0,94340751.0,0,-1927940
2020-12-23,XBTUSD,352,30164798,30164798.0,18816792.0,30164798.0,0,17174755
2020-12-23,XRPUSD,1642,7658182,9019614.107020834,7840863.566144179,9019614.107020834,0,-3034883
2020-12-24,XBTUSD,153,10000000,10000000.0,10000000.0,10000000.0,0,-10964311
2020-12-24,XRPUSD,850,4290875,5697610.133519377,5571109.6009240355,5697610.133519377,0,-5568338
2020-12-25,XBTUSD,364,17911484,17911484.0,10013787.0,17911484.0,0,13840242
2020-12-27,BCHUSD,20,40000,373221.60897686915,373221.60897686915,373221.60897686915,0,-352379
2020-12-27,ETHUSD,421,500000,9210395.990394376,9210395.990394376,9210395.990394376,0,-8696073
2020-12-27,XBTUSD,553,28124164,28124164.0,22646636.0,28124164.0,0,-5689528
2020-12-27,XRPUSD,1,333,515.6296617897991,0.0,515.6296617897991,0,1460
2020-12-28,XBTUSD,218,10180000,10180000.0,10180000.0,10180000.0,0,-9488856
2020-12-29,XBTUSD,190,10000000,10000000.0,10000000.0,10000000.0,0,-9339929
2020-12-29,XRPH21,493,20561867,3462866.0368584855,2927585.7299367907,3462866.0368584855,0,9604889
2020-12-29,XRPUSD,739,3854458,4475803.152951159,4474371.635735342,4475803.152951159,0,-4132619
2020-12-30,ETHUSD,296,500000,9977512.946018,9977512.946018,9977512.946018,0,-9159885
2020-12-30,XRPH21,445,9500331,1564064.1327902356,1528429.5656654516,1564064.1327902356,0,4244382
2020-12-30,XRPUSD,589,3061702,3439706.675979634,3439706.675979634,3439706.675979634,0,-3157682
2020-12-31,XBTUSD,1464,73164757,73164757.0,72832569.0,73164757.0,0,-62607869
2021-01-02,XBTUSD,656,20000597,20000597.0,10706291.0,20000597.0,0,14424053
2021-01-03,XBTUSD,807,55100427,55100427.0,54071550.0,55100427.0,0,-38624029
2021-01-04,XBTUSD,224,35099000,35099000.0,27447842.0,35099000.0,0,-2981763
2021-01-05,ETHUSD,1197,873000,30135264.653187104,27943747.840087026,30135264.653187104,0,-16797995
2021-01-05,XBTUSD,421,39669239,39669239.0,35757781.0,39669239.0,0,-18954587
2021-01-05,XRPUSD,315,1420472,2124720.5331188515,1609612.0056882591,2124720.5331188515,0,-50450
2021-01-06,XBTUSD,375,20244450,20244450.0,12416639.0,20244450.0,0,7825970
2021-01-07,XBTUSD,171,20000000,20000000.0,19429378.0,20000000.0,0,-11392572
2021-01-07,XRPH21,871,5000000,1348538.2405990658,1250160.530523393,1348538.2405990658,0,1668095
2021-01-08,XBTUSD,70,5250000,5250000.0,4275401.0,5250000.0,0,-890212
2021-01-10,XBTUSD,1986,101000627,101000627.0,96054921.0,101000627.0,0,-54110015
2021-01-11,EOSH21,5,500000,1042879.6740240228,1042879.6740240228,1042879.6740240228,0,2040627
2021-01-11,ETHUSD,812,350364,14465780.065621102,14465780.065621102,14465780.065621102,0,-9434916
2021-01-11,XBTUSD,2845,223773275,223773275.0,216294071.0,223773275.0,0,-138070899
2021-01-12,EOSH21,2015,500000,1202246.6461714231,910930.9096931107,1202246.6461714231,0,-25354
2021-01-12,XBTUSD,995,65822825,65822825.0,61963510.0,65822825.0,0,-35959230
2021-01-13,XBTUSD,521,30002000,30002000.0,30000000.0,30002000.0,0,-20970539
2021-01-14,XBTUSD,837,45031004,45031004.0,39178507.0,45031004.0,0,-14083914
2021-01-15,XBTUSD,3424,214026313,214026313.0,176881608.0,214026313.0,0,-45118735
2021-01-16,XBTUSD,1214,80829689,80829689.0,66168918.0,80829689.0,0,-14898047
2021-01-17,XBTUSD,480,35993203,35993203.0,32751180.0,35993203.0,0,-16078978
2021-01-18,XBTUSD,327,15000000,15000000.0,12130222.0,15000000.0,0,-2531703
2021-01-19,XBTUSD,62,5000000,5000000.0,4197141.0,5000000.0,0,-1214006
2021-01-20,XBTUSD,374,15000000,15000000.0,14220900.0,15000000.0,0,-8291300
2021-01-21,XBTUSD,1308,80429207,80429207.0,67686476.0,80429207.0,0,-23089451
2021-01-22,XBTUSD,1169,107404868,107404868.0,101173683.0,107404868.0,0,-66830122
2021-01-23,XBTUSD,521,50070221,50070221.0,21507071.0,50070221.0,0,49904077
2021-01-24,XBTUSD,243,12183261,12183261.0,10526138.0,12183261.0,0,-4245726
2021-01-25,XBTUSD,539,37000372,37000372.0,33162074.0,37000372.0,0,-16216106
2021-01-26,XBTUSD,289,30070179,30070179.0,27644928.0,30070179.0,0,-15755178
2021-01-27,XBTUSD,417,30069652,30069652.0,19193967.0,30069652.0,0,11264058
2021-01-28,XBTUSD,596,30878023,30878023.0,24189667.0,30878023.0,0,-3358075
2021-01-29,XBTUSD,4205,254665297,254665297.0,211974240.0,254665297.0,0,-56122240
2021-01-30,XBTUSD,309,20000000,20000000.0,15915547.0,20000000.0,0,-2729986
2021-01-31,XBTUSD,248,10000000,10000000.0,7125311.0,10000000.0,0,1162817
2021-02-01,XBTUSD,296,20000000,20000000.0,12587419.0,20000000.0,0,7130863
2021-02-01,XRPUSD,1194,2853534,12222998.954998894,12071603.660962591,12222998.954998894,0,-8759152
2021-02-02,XBTUSD,312,20000000,20000000.0,20000000.0,20000000.0,0,-14233600
2021-02-03,XBTUSD,356,15000000,15000000.0,9657430.0,15000000.0,0,4324231
2021-02-04,XBTUSD,992,74998002,74998002.0,66846387.0,74998002.0,0,-28533909
2021-02-04,XRPUSD,292,1200417,4055430.4607264544,4015733.22117591,4055430.4607264544,0,-2592225
2021-02-05,XBTUSD,141,10000000,10000000.0,8628049.0,10000000.0,0,-2949410
2021-02-06,XBTUSD,465,15000000,15000000.0,8785163.0,15000000.0,0,6092121
2021-02-07,XBTUSD,1709,130000000,130000000.0,117165970.0,130000000.0,0,-50646556
2021-02-08,XBTUSD,2578,145460393,145460393.0,133469118.0,145460393.0,0,-57745191
2021-02-09,XBTUSD,896,50170660,50170660.0,40009529.0,50170660.0,0,-5202950
2021-02-09,XRPUSD,503,1200417,5039236.75180801,4112880.2638848694,5039236.75180801,0,-722828
2021-02-10,XBTUSD,669,45000000,45000000.0,39855071.0,45000000.0,0,-13365686
2021-02-11,XBTUSD,44,5000000,5000000.0,5000000.0,5000000.0,0,-2827482
2021-02-12,XBTUSD,2216,75004539,75004539.0,67827804.0,75004539.0,0,-24185315
2021-02-13,XBTUSD,49,5000000,5000000.0,5000000.0,5000000.0,0,-2666228
2021-02-14,XBTUSD,1037,61024523,61024523.0,57680021.0,61024523.0,0,-24261053
2021-02-15,XBTUSD,332,45498594,45498594.0,45173916.0,45498594.0,0,-23706964
2021-02-16,XBTUSD,983,48159708,48159708.0,31419888.0,48159708.0,0,9884502
2021-02-17,ETHUSD,408,92642,8427850.961834162,8427850.961834162,8427850.961834162,0,-4287460
2021-02-17,XBTUSD,69,3680000,3680000.0,3680000.0,3680000.0,0,-1756246
2021-02-18,ETHUSD,373,109836,10782057.3432876,10251241.356988963,10782057.3432876,0,-4144791
2021-02-19,ETHUSD,46,20000,2019737.2477862942,2019737.2477862942,2019737.2477862942,0,-977592
2021-02-19,XBTUSD,1870,86427418,86427418.0,83739139.0,86427418.0,0,-35924080
2021-02-20,XBTUSD,569,20015217,20015217.0,19531075.0,20015217.0,0,-8083695
2021-02-21,ETHUSD,103,59397,6337622.603103374,5685598.137743647,6337622.603103374,0,-1669056
2021-02-22,ETHUSD,162,93081,9600947.685221026,6698485.323263105,9600947.685221026,0,873439
2021-02-22,XBTUSD,1236,75445460,75445460.0,64500599.0,75445460.0,0,-14558735
2021-02-23,XBTUSD,429,25008619,25008619.0,15785152.0,25008619.0,0,6048893
2021-02-24,XBTUSD,1151,62001790,62001790.0,46665436.0,62001790.0,0,-585870
2021-02-25,ETHUSD,1642,458914,34357306.438705266,33086603.79869684,34357306.438705266,0,-14764418
2021-02-25,XBTUSD,3554,140714491,140714491.0,131336679.0,140714491.0,0,-52994757
2021-02-26,ETHUSD,3159,1005839,69666293.96896884,62596208.293726556,69666293.96896884,0,-21749737
2021-02-26,XBTUSD,4718,252334926,252334926.0,199684709.0,252334926.0,0,-22756119
2021-02-27,XBTUSD,938,45543658,45543658.0,41370231.0,45543658.0,0,-15358975
2021-03-01,ETHUSD,187,50802,3546924.962989909,2634704.475979381,3546924.962989909,0,55929
2021-03-01,XBTUSD,182,10000000,10000000.0,5477122.0,10000000.0,0,4187604
2021-03-03,ETHUSD,703,156605,12266242.799864095,9521142.06299018,12266242.799864095,0,-665315
2021-03-03,XBTUSD,2512,126935654,126935654.0,100620500.0,126935654.0,0,-10604483
2021-03-06,XBTUSD,110,5000000,5000000.0,1884683.0,5000000.0,0,3857424
2021-03-08,XBTUSD,495,23436186,23436186.0,16543574.0,23436186.0,0,2052587
2021-03-10,XBTUSD,710,30000000,30000000.0,17859941.0,30000000.0,0,8532495
2021-03-11,XBTUSD,218,10000000,10000000.0,10000000.0,10000000.0,0,-4581156
2021-03-12,XBTUSD,595,40000000,40000000.0,28964382.0,40000000.0,0,1492630
2021-03-13,XBTUSD,1969,44997419,44997419.0,44997419.0,44997419.0,0,-19563942
2021-03-14,XBTUSD,170,10000000,10000000.0,10000000.0,10000000.0,0,-4088677
2021-03-15,XBTUSD,314,15506959,15506959.0,13606434.0,15506959.0,0,-3462764
2021-03-16,XBTUSD,361,20000000,20000000.0,14000332.0,20000000.0,0,1873034
2021-03-17,XBTUSD,289,20000000,20000000.0,11198391.0,20000000.0,0,6754872
2021-03-18,XBTUSD,492,20000000,20000000.0,8909585.0,20000000.0,0,10383976
2021-03-20,XBTUSD,3967,147932470,147932470.0,133026885.0,147932470.0,0,-37499969
2021-03-21,XBTUSD,625,30433198,30433198.0,17523595.0,30433198.0,0,9405842
2021-03-23,XBTUSD,87,10000000,10000000.0,10000000.0,10000000.0,0,-4580759
2021-03-24,XBTUSD,637,40000000,40000000.0,32220177.0,40000000.0,0,-4165431
2021-03-25,XBTUSD,268,10000000,10000000.0,6831247.0,10000000.0,0,1335613
2021-03-27,XBTUSD,2494,80169906,80169906.0,45726841.0,80169906.0,0,25718481
2021-03-29,XBTUSD,295,10170000,10170000.0,5955577.0,10170000.0,0,3013887
2021-03-30,XBTUSD,248,10000000,10000000.0,4755269.0,10000000.0,0,4792507
2021-04-03,XBTUSD,255,20000000,20000000.0,9706736.0,20000000.0,0,9256196
2021-04-04,XBTUSD,917,40000000,40000000.0,21832407.0,40000000.0,0,14111950
2021-04-08,XBTUSD,737,20729392,20729392.0,4558392.0,20729392.0,0,19351990
2021-04-09,XBTUSD,658,20000000,20000000.0,12067064.0,20000000.0,0,5047946
2021-04-10,XBTUSD,236,18523084,18523084.0,10476424.0,18523084.0,0,5629593
2021-04-16,XBTUSD,931,49250000,49250000.0,39477889.0,49250000.0,0,-4161642
2021-04-18,XBTUSD,1714,90000000,90000000.0,69393480.0,90000000.0,0,-4082449
2021-04-19,XBTUSD,306,25000000,25000000.0,25000000.0,25000000.0,0,-11273606
2021-04-20,XBTUSD,770,44993605,44993605.0,30553860.0,44993605.0,0,5837323
2021-04-21,XBTUSD,1545,71341454,71341454.0,44833892.0,71341454.0,0,15694002
2021-04-22,ETHUSD,2111,217975,29302022.40286363,29302022.40286363,29302022.40286363,0,-13558316
2021-04-22,XBTUSD,2233,92366094,92366094.0,72166685.0,92366094.0,0,-5493360
2021-04-23,ETHUSD,1225,217975,26266190.281699494,17974868.501772363,26266190.281699494,0,3324591
2021-04-23,XBTUSD,4939,154993310,154993310.0,128644195.0,154993310.0,0,-24834626
2021-04-24,ETHUSD,282,100000,11601006.479535036,10387676.780190704,11601006.479535036,0,-3310522
2021-04-24,XBTUSD,2239,77644646,77644646.0,49390130.0,77644646.0,0,17784652
2021-04-25,ETHUSD,334,80814,9141475.076879386,6773751.811581665,9141475.076879386,0,163883
