date,execid,orderid,symbol,side,lastqty,lastpx,exectype,cumqty,execcost,execcomm,transacttime,timestamp,source_row,source_file,time,fill_count,batch_key
2021-12-24,bbfac126-289c-96c8-5d01-62bbf405586c,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,100,51043.5,Trade,2281600,195911,78,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292174,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,a094cc59-a233-cad1-7297-81dece8d4049,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,49300,51043.0,Trade,2330900,96585109,38634,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292175,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,f8cdc488-7254-b681-32c8-cce0d152d73c,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,30000,51041.5,Trade,2360900,58775700,23510,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292176,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,4c3efe62-7f56-809c-ccd2-576881bff713,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,600,51040.0,Trade,2361500,1175550,470,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292177,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,35582b5b-2943-e69f-0a4b-c32892412ec2,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,18200,51039.0,Trade,2379700,35659078,14263,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292178,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,3c7edc9b-c2ec-c51a-4b2b-b922774afb5c,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,5600,51035.5,Trade,2385300,10972752,4389,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292179,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,14db8966-b302-a452-1c06-1b5f7e91b160,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,13900,51035.0,Trade,2399200,27236216,10894,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292180,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,0ded3f6e-05ca-62de-abc0-6294ec2ea479,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,4000,51033.0,Trade,2403200,7838080,3135,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292181,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,ab66f877-53e4-56f9-2228-f2e75615e8ce,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,8300,51032.5,Trade,2411500,16264182,6505,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292182,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,e639ffdf-bc01-4ec4-a702-59e2aa7e3d55,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,61800,51029.5,Trade,2473300,121106370,48442,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292183,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,da11b4c5-ea52-e986-07ea-17d5f52289a2,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,100,51028.5,Trade,2473400,195969,78,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292184,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,d72a6532-ca36-1dd7-e466-52a74c8efa39,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,49700,51027.0,Trade,2523100,97399575,38959,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292185,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,025cedc5-b573-e99e-d5bf-37ad57503355,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,600,51026.5,Trade,2523700,1175862,470,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292186,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,e019a103-116c-193d-6b72-4d211e210c1b,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,331600,51026.5,Trade,2855300,649859732,259943,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292187,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
2021-12-24,cdacb5ea-2817-7e23-f65b-14f33c073907,7623ce3f-8206-4be4-8ad0-b3a312832fb8,XBTUSD,Sell,200,51025.0,Trade,2855500,391964,156,2021-12-24 03:28:15.683307,2021-12-24 03:28:15.683307,292188,aoa-execution-2021-07-01-2021-12-31.csv,2021-12-24 03:28:15.683307,1,7623ce3f-8206-4be4-8ad0-b3a312832fb8
