posting_date,wallet_present,wallet_sat,model_sat,difference_sat,cumulative_difference_sat,within_wallet_period
2019-08-28,True,-521299811,-521299810.21108925,0.7889107465744019,0.07610019762068987,True
2019-08-29,True,365186834,365186833.62281924,-0.3771807551383972,-0.30108055751770735,True
2019-08-30,True,-13478279,-13478279.0,0.0,-0.30108055751770735,True
2019-08-31,True,-9715142,-9715142.0,0.0,-0.30108055751770735,True
2019-09-01,True,-440968988,-440968987.3721593,0.6278406977653503,0.326760140247643,True
2019-09-02,True,1316,1316.0,0.0,0.326760140247643,True
2019-09-03,True,533,533.0,0.0,0.326760140247643,True
2019-09-04,True,286315145,286315144.35983586,-0.6401641368865967,-0.3134039966389537,True
2019-09-05,True,160274065,160274068.6164993,3.6164993047714233,3.3030953081324697,True
2019-09-06,True,146550444,146550440.56479102,-3.4352089762687683,-0.13211366813629866,True
2019-09-07,True,926673486,926673486.6079718,0.6079717874526978,0.4758581193163991,True
2019-09-08,True,-188831109,-188831109.47782975,-0.4778297543525696,-0.0019716350361704826,True
2019-09-09,True,-1037387603,-1037387602.5258461,0.47415387630462646,0.472182241268456,True
2019-09-10,True,-35092129,-35092129.17634819,-0.17634818702936172,0.29583405423909426,True
2019-09-11,True,53203482,53203482.35316992,0.35316991806030273,0.649003972299397,True
2019-09-12,True,-88589720,-88589720.49588373,-0.4958837330341339,0.15312023926526308,True
2019-09-13,True,1524,1524.0,0.0,0.15312023926526308,True
2019-09-14,True,2106,2106.0,0.0,0.15312023926526308,True
2019-09-15,True,2406,2406.0,0.0,0.15312023926526308,True
2019-09-16,True,2146,2146.0,0.0,0.15312023926526308,True
2019-09-17,True,2712,2712.0,0.0,0.15312023926526308,True
2019-09-18,True,2283,2283.0,0.0,0.15312023926526308,True
2019-09-19,True,-168000077,-168000076.95766288,0.042337119579315186,0.19545735884457827,True
2019-09-20,True,10073035,10073035.261592457,0.2615924570709467,0.45704981591552496,True
2019-09-21,True,-75084832,-75084832.04928608,-0.04928608238697052,0.40776373352855444,True
2019-09-22,True,-1732,-1732.0,0.0,0.40776373352855444,True
2019-09-23,True,4868016,4868015.590865791,-0.4091342091560364,-0.0013704756274819374,True
2019-09-24,True,237607954,237607954.00000215,2.1457672119140625e-06,-0.0013683298602700233,True
2019-09-25,True,373351135,373351134.6351616,-0.3648384213447571,-0.3662067512050271,True
2019-09-26,True,19089240,19089240.0,0.0,-0.3662067512050271,True
2019-09-27,True,2398742968,2398742968.110881,0.11088085174560547,-0.25532589945942163,True
2019-09-28,True,2097720,2097720.0,0.0,-0.25532589945942163,True
2019-09-29,True,-616395369,-616395368.2892531,0.7107468843460083,0.45542098488658667,True
2019-09-30,True,239204953,239204955.48767948,2.4876794815063477,2.9431004663929343,True
2019-10-01,True,-465597851,-465597853.66376966,-2.6637696623802185,0.2793308040127158,True
2019-10-02,True,-1565,-1565.0,0.0,0.2793308040127158,True
2019-10-03,True,333,333.0,0.0,0.2793308040127158,True
2019-10-04,True,-1343,-1343.0,0.0,0.2793308040127158,True
2019-10-05,True,-1077,-1077.0,0.0,0.2793308040127158,True
2019-10-06,True,947,947.0,0.0,0.2793308040127158,True
2019-10-07,True,792931110,792931109.6922975,-0.30770254135131836,-0.028371737338602543,True
2019-10-08,True,212028964,212028964.44761652,0.4476165175437927,0.4192447802051902,True
2019-10-09,True,7354849,7354849.0,0.0,0.4192447802051902,True
2019-10-10,True,-1009644506,-1009644506.4207269,-0.4207268953323364,-0.001482115127146244,True
2019-10-11,True,67566805,67566804.92288762,-0.07711237668991089,-0.07859449181705713,True
2019-10-12,True,-1791,-1791.0,0.0,-0.07859449181705713,True
2019-10-13,True,-15586141,-15586140.922917068,0.07708293199539185,-0.001511559821665287,True
2019-10-14,True,280689838,280689837.99999636,-3.635883331298828e-06,-0.0015151957049965858,True
2019-10-15,True,303992543,303992542.7204708,-0.2795292139053345,-0.28104440961033106,True
2019-10-16,True,-357949631,-357949630.27951735,0.7204826474189758,0.43943823780864477,True
2019-10-17,True,-1866,-1866.0,0.0,0.43943823780864477,True
2019-10-18,True,471250273,471250273.2599027,0.2599027156829834,0.6993409534916282,True
2019-10-19,True,-276,-276.0,0.0,0.6993409534916282,True
2019-10-20,True,1899,1899.0,0.0,0.6993409534916282,True
2019-10-21,True,85920821,85920820.71415988,-0.28584012389183044,0.4135008295997977,True
2019-10-22,True,-17162669,-17162669.0,0.0,0.4135008295997977,True
2019-10-23,True,7376255,7376255.0,0.0,0.4135008295997977,True
