posting_date,wallet_present,wallet_sat,model_sat,difference_sat,cumulative_difference_sat,within_wallet_period
2021-05-10,True,-32225580,-32225580,0,0,True
2021-05-11,True,-5053751618,-5053751928,-310,-310,True
2021-05-12,True,-20263665,-20263665,0,-310,True
2021-05-13,True,-7141088674,-7141088367,307,-3,True
2021-05-14,True,2497177311,2497177314,3,0,True
2021-05-15,True,6228385,6228385,0,0,True
2021-05-16,True,6446030,6446030,0,0,True
2021-05-17,True,4325586928,4325586927,-1,-1,True
2021-05-18,True,3243764432,3243764482,50,49,True
2021-05-19,True,1394199609,1394199484,-125,-76,True
2021-05-20,True,-13409976516,-13409976401,115,39,True
2021-05-21,True,2999639213,2999639174,-39,0,True
2021-05-22,True,1955080756,1955080756,0,0,True
2021-05-23,True,-431344827,-431344836,-9,-9,True
2021-05-24,True,-16451479,-16451470,9,0,True
2021-05-25,True,2310979753,2310979753,0,0,True
2021-05-26,True,-1540352,-1540352,0,0,True
2021-05-27,True,-16089505,-16089505,0,0,True
2021-05-28,True,2062474038,2062474037,-1,-1,True
2021-05-29,True,2771927673,2771927243,-430,-431,True
2021-05-30,True,-79255252,-79255261,-9,-440,True
2021-05-31,True,80865464,80865545,81,-359,True
2021-06-01,True,4089810793,4089811152,359,0,True
2021-06-02,True,775180714,775180905,191,191,True
2021-06-03,True,-355587624,-355587629,-5,186,True
2021-06-04,True,215192034,215192073,39,225,True
2021-06-05,True,6188979257,6188979264,7,232,True
2021-06-06,True,1642472545,1642472547,2,234,True
2021-06-07,True,-55932924,-55932924,0,234,True
2021-06-08,True,12673333736,12673333589,-147,87,True
2021-06-09,True,4730741440,4730741353,-87,0,True
2021-06-10,True,-12002183815,-12002183613,202,202,True
2021-06-11,True,-4457625402,-4457625374,28,230,True
2021-06-12,True,1727572407,1727572154,-253,-23,True
2021-06-13,True,451031058,451031021,-37,-60,True
2021-06-14,True,6937300071,6937300131,60,0,True
2021-06-15,True,14618196,14618196,0,0,True
2021-06-16,True,306325181,306325228,47,47,True
2021-06-17,True,969522397,969522447,50,97,True
2021-06-18,True,7782782876,7782782883,7,104,True
2021-06-19,True,525427428,525427203,-225,-121,True
2021-06-20,True,-5597505961,-5597505936,25,-96,True
2021-06-21,True,1369723167,1369723213,46,-50,True
2021-06-22,True,4237243246,4237243296,50,0,True
2021-06-23,True,-6220006265,-6220005866,399,399,True
2021-06-24,True,-1665072163,-1665072562,-399,0,True
2021-06-25,True,14580933,14580933,0,0,True
2021-06-26,True,-6573199470,-6573199470,0,0,True
2021-06-27,True,-40411439,-40411439,0,0,True
2021-06-28,True,-4372476437,-4372476437,0,0,True
2021-06-29,True,-19021,-19021,0,0,True
2021-06-30,True,-12332,-12332,0,0,True
2021-07-01,True,2499316916,2499316932,16,16,True
2021-07-02,True,804992813,804992797,-16,0,True
2021-07-03,True,414990,414990,0,0,True
2021-07-04,True,127878784,127878742,-42,-42,True
2021-07-05,True,105155016,105155032,16,-26,True
2021-07-06,True,-219363279,-219363253,26,0,True
2021-07-07,True,-11649351,-11649351,0,0,True
2021-07-08,True,2242121664,2242121681,17,17,True
2021-07-09,True,33710038,33710020,-18,-1,True
2021-07-10,True,-43943581,-43943581,0,-1,True
2021-07-11,True,-13827150,-13827150,0,-1,True
2021-07-12,True,-23095321,-23095321,0,-1,True
2021-07-13,True,-1883263773,-1883263772,1,0,True
2021-07-14,True,508844144,508844172,28,28,True
2021-07-15,True,-49323935,-49323935,0,28,True
2021-07-16,True,1330236173,1330236183,10,38,True
2021-07-17,True,7483216,7483216,0,38,True
2021-07-18,True,687141140,687141261,121,159,True
2021-07-19,True,-8797274,-8797274,0,159,True
2021-07-20,True,-1538308,-1538308,0,159,True
2021-07-21,True,-10074921,-10074921,0,159,True
2021-07-22,True,1180849063,1180848904,-159,0,True
2021-07-23,True,1130234749,1130234746,-3,-3,True
2021-07-24,True,-5874335,-5874335,0,-3,True
2021-07-25,True,156021197,156021192,-5,-8,True
2021-07-26,True,4291299202,4291299210,8,0,True
2021-07-27,True,1711018751,1711018793,42,42,True
2021-07-28,True,-1173948812,-1173948611,201,243,True
2021-07-29,True,-144042993,-144043051,-58,185,True
2021-07-30,True,1599230973,1599231095,122,307,True
2021-07-31,True,-448013105,-448013119,-14,293,True
2021-08-01,True,28648528,28648528,0,293,True
2021-08-02,True,23926463,23926420,-43,250,True
2021-08-03,True,499452907,499452656,-251,-1,True
2021-08-04,True,-33733468,-33733468,0,-1,True
2021-08-05,True,814210938,814210880,-58,-59,True
2021-08-06,True,4841040300,4841040359,59,0,True
2021-08-07,True,1709695873,1709695873,0,0,True
2021-08-08,True,662399597,662399683,86,86,True
2021-08-09,True,-108374445,-108374484,-39,47,True
2021-08-10,True,-434019471,-434019316,155,202,True
2021-08-11,True,385690880,385690920,40,242,True
2021-08-12,True,696278893,696278968,75,317,True
2021-08-13,True,3423349196,3423348879,-317,0,True
2021-08-14,True,21337215,21337215,0,0,True
2021-08-15,True,6768902,6768903,1,1,True
2021-08-16,True,296520,296520,0,1,True
2021-08-17,True,28824944,28824944,0,1,True
2021-08-18,True,3884239291,3884239398,107,108,True
2021-08-19,True,412703674,412703565,-109,-1,True
2021-08-20,True,2662044533,2662044460,-73,-74,True
2021-08-21,True,2110756671,2110756611,-60,-134,True
2021-08-22,True,270809698,270809704,6,-128,True
2021-08-23,True,174564656,174564657,1,-127,True
2021-08-24,True,1091020742,1091020623,-119,-246,True
2021-08-25,True,319777528,319777467,-61,-307,True
2021-08-26,True,2141264158,2141264266,108,-199,True
2021-08-27,True,-44795940,-44795940,0,-199,True
2021-08-28,True,181782216,181782180,-36,-235,True
2021-08-29,True,-30896200,-30896200,0,-235,True
2021-08-30,True,-29021083,-29021083,0,-235,True
2021-08-31,True,-361392064,-361392224,-160,-395,True
2021-09-01,True,-25293200,-25293200,0,-395,True
2021-09-02,True,-28275893,-28275893,0,-395,True
2021-09-03,True,-61700274,-61700274,0,-395,True
2021-09-04,True,701483631,701483607,-24,-419,True
2021-09-05,True,-42453992,-42453992,0,-419,True
2021-09-06,True,2548006035,2548005962,-73,-492,True
2021-09-07,True,5830880515,5830881007,492,0,True
2021-09-08,True,-2430246984,-2430247138,-154,-154,True
2021-09-09,True,10731240,10731240,0,-154,True
2021-09-10,True,-914963528,-914963607,-79,-233,True
2021-09-11,True,-1412532331,-1412532278,53,-180,True
2021-09-12,True,-26568911,-26568911,0,-180,True
2021-09-13,True,-35693587,-35693587,0,-180,True
2021-09-14,True,27995224,27995224,0,-180,True
2021-09-15,True,3008779669,3008779702,33,-147,True
2021-09-16,True,742645231,742645379,148,1,True
2021-09-17,True,533982113,533982161,48,49,True
2021-09-18,True,873894274,873894318,44,93,True
2021-09-19,True,10264309,10264309,0,93,True
2021-09-20,True,5295209025,5295208943,-82,11,True
2021-09-21,True,811236732,811236721,-11,0,True
2021-09-22,True,2884329398,2884329399,1,1,True
2021-09-23,True,-145306495,-145306495,0,1,True
2021-09-24,True,594173570,594173690,120,121,True
2021-09-25,True,2256657351,2256657230,-121,0,True
2021-09-26,True,2468524220,2468524213,-7,-7,True
2021-09-27,True,1472558914,1472558916,2,-5,True
2021-09-28,True,13785852,13785858,6,1,True
2021-09-29,True,-9169163,-9169163,0,1,True
2021-09-30,True,-10507193,-10507193,0,1,True
2021-10-01,True,3940999,3940999,0,1,True
2021-10-02,True,11105483,11105483,0,1,True
2021-10-03,True,17332269,17332269,0,1,True
2021-10-04,True,18716944,18716944,0,1,True
2021-10-05,True,18469469,18469469,0,1,True
2021-10-06,True,11991847,11991847,0,1,True
2021-10-07,True,16765860,16765860,0,1,True
2021-10-08,True,16656529,16656529,0,1,True
2021-10-09,True,16414455,16414455,0,1,True
2021-10-10,True,16415085,16415085,0,1,True
2021-10-11,True,16157975,16157975,0,1,True
2021-10-12,True,22717167,22717167,0,1,True
2021-10-13,True,-8993049023,-8993048873,150,151,True
2021-10-14,True,15839291,15839291,0,151,True
2021-10-15,True,30644784,30644784,0,151,True
2021-10-16,True,49420457,49420457,0,151,True
2021-10-17,True,22627911,22627911,0,151,True
2021-10-18,True,34244694,34244694,0,151,True
2021-10-19,True,39055279,39055279,0,151,True
2021-10-20,True,18927916,18927916,0,151,True
2021-10-21,True,-5675215710,-5675215719,-9,142,True
2021-10-22,True,-3053055214,-3053055202,12,154,True
2021-10-23,True,-1722840117,-1722840272,-155,-1,True
2021-10-24,True,-9802136,-9802136,0,-1,True
2021-10-25,True,-14970210,-14970210,0,-1,True
2021-10-26,True,-9572902,-9572902,0,-1,True
2021-10-27,True,-9476053,-9476053,0,-1,True
2021-10-28,True,-17843976,-17843976,0,-1,True
2021-10-29,True,-17117657,-17117657,0,-1,True
2021-10-30,True,1270780350,1270780259,-91,-92,True
2021-10-31,True,603363133,603363226,93,1,True
2021-11-01,True,4959510,4959510,0,1,True
2021-11-02,True,9660226,9660226,0,1,True
2021-11-03,True,10977657,10977657,0,1,True
2021-11-04,True,9935755,9935755,0,1,True
2021-11-05,True,4857115,4857115,0,1,True
2021-11-06,True,4893740,4893740,0,1,True
2021-11-07,True,4889815,4889815,0,1,True
2021-11-08,True,4744505,4744505,0,1,True
2021-11-09,True,17215336,17215336,0,1,True
2021-11-10,True,-1369864266,-1369864268,-2,-1,True
2021-11-11,True,-11707493,-11707493,0,-1,True
2021-11-12,True,-6584772,-6584772,0,-1,True
2021-11-13,True,-13566023,-13566023,0,-1,True
2021-11-14,True,-16058361,-16058361,0,-1,True
2021-11-15,True,-15874779,-15874779,0,-1,True
2021-11-16,True,-550179387,-550179566,-179,-180,True
2021-11-17,True,-538110434,-538110438,-4,-184,True
2021-11-18,True,-17873495,-17873495,0,-184,True
2021-11-19,True,-20573108,-20573108,0,-184,True
2021-11-20,True,-17781929,-17781929,0,-184,True
2021-11-21,True,-16458296,-16458296,0,-184,True
2021-11-22,True,-26124179,-26124179,0,-184,True
2021-11-23,True,-26938696,-26938696,0,-184,True
2021-11-24,True,-26922089,-26922089,0,-184,True
2021-11-25,True,-26770026,-26770026,0,-184,True
2021-11-26,True,-197099693,-197099711,-18,-202,True
2021-11-27,True,-38461588,-38461588,0,-202,True
2021-11-28,True,-28807374,-28807374,0,-202,True
2021-11-29,True,-1874189656,-1874189786,-130,-332,True
2021-11-30,True,-25877036,-25877036,0,-332,True
2021-12-01,True,-83779387,-83779407,-20,-352,True
2021-12-02,True,-26390664,-26390664,0,-352,True
2021-12-03,True,-26642132,-26642132,0,-352,True
2021-12-04,True,-8252559183,-8252559130,53,-299,True
2021-12-05,True,76831029,76831029,0,-299,True
2021-12-06,True,53513862,53513862,0,-299,True
2021-12-07,True,-8398394122,-8398393832,290,-9,True
2021-12-08,True,58590,58590,0,-9,True
2021-12-09,True,-86276,-86276,0,-9,True
2021-12-10,True,-87775,-87775,0,-9,True
2021-12-11,True,-79885,-79885,0,-9,True
2021-12-12,True,-31991,-31991,0,-9,True
2021-12-13,True,29472,29472,0,-9,True
2021-12-14,True,46617,46617,0,-9,True
2021-12-15,True,-39829,-39829,0,-9,True
2021-12-16,True,-65852,-65852,0,-9,True
2021-12-17,True,-88906,-88906,0,-9,True
2021-12-18,True,-4167,-4167,0,-9,True
2021-12-19,True,-40889,-40889,0,-9,True
2021-12-20,True,-56803,-56803,0,-9,True
2021-12-21,True,-6613647,-6613647,0,-9,True
2021-12-22,True,-6696377,-6696377,0,-9,True
2021-12-23,True,379139846,379139828,-18,-27,True
2021-12-24,True,751853058,751853085,27,0,True
2021-12-25,True,-3980434,-3980434,0,0,True
2021-12-26,True,3549546,3549546,0,0,True
2021-12-27,True,-7959854,-7959854,0,0,True
2021-12-28,True,12797939,12797939,0,0,True
2021-12-29,True,5419287,5419287,0,0,True
2021-12-30,True,11769340,11769340,0,0,True
2021-12-31,True,-159371,-159371,0,0,True
2022-01-01,False,0,1958048,1958048,1958048,False
