episode_id,start,end,closed,direction,gross_sat,trade_fee_sat,funding_credit_sat,entry_contracts,exit_contracts,entry_cost_sat,exit_cost_sat,peak_contracts,opening_batches,closing_batches,net_sat,duration_hours,entry_harmonic_usd,exit_harmonic_usd
2026,2019-05-24 21:44:27.570604,2019-05-26 22:02:32.866316,True,long,-26922810,8668350,-33602,1400823,1400823,17331315354,17358238164,1400823,2,10,-35624762,48.301471031111106,8082.612146784898,8070.075930316634
2027,2019-05-26 22:02:32.866316,2019-06-04 00:05:52.014806,True,short,-951671345,4838644,67023533,20046335,20046335,237780224289,236828552944,4200637,484,562,-889486456,194.05531902500002,8430.614892361917,8464.49245701388
2028,2019-06-04 00:05:52.014806,2019-06-04 00:14:18.128726,True,long,143642746,3361158,0,2798520,2798520,35970733400,35827090654,2798520,2,37,140281588,0.1405872,7779.991497198665,7811.184075834392
2029,2019-06-04 00:14:18.128726,2019-06-04 04:03:21.310154,True,short,309572942,-24643107,1018,4313803,4313803,54183637538,54493210480,1513803,146,153,334217067,3.817550396666667,7961.449611009687,7916.221052131337
2030,2019-06-04 04:03:21.310154,2019-06-04 04:33:12.191905,True,long,55181623,403556,0,811991,811991,10324418657,10269237034,811991,16,26,54778067,0.4974671530555555,7864.762433374073,7907.023640720455
2031,2019-06-04 04:33:12.191905,2019-06-04 07:21:42.024838,True,short,350181050,-8874510,0,1400663,1400663,17607759104,17957940154,1400663,40,2,359055560,2.8082869258333334,7954.805558884593,7799.686311394754
2032,2019-06-04 07:21:42.024838,2019-06-04 07:38:08.152929,True,long,141454803,9052120,0,1399337,1399337,18024966498,17883511695,1399337,1,17,132402683,0.27392446972222223,7763.3264958093905,7824.732769857705
2033,2019-06-04 07:38:08.152929,2019-06-12 03:08:51.504390,True,short,321680386,-1348075,204042,3659552,3659552,46256767435,46578447821,1400663,28,135,323232503,187.5120420725,7911.3872475901,7856.749572385026
2034,2019-06-12 03:08:51.504390,2019-06-12 03:09:50.356862,True,long,4381,6282,0,337,337,4190595,4186214,337,1,1,-1901,0.016347908888888887,8041.817450743868,8050.233456770246
2035,2019-06-12 03:09:50.356862,2019-06-12 03:13:30.975986,True,short,13260,12363,0,663,663,8235786,8249046,663,1,1,897,0.06128309,8050.233456770246,8037.293039704227
2036,2019-06-12 03:13:30.975986,2019-06-12 03:30:09.898614,True,long,7692760,807673,0,248958,248958,3115933390,3108240630,248958,3,9,6885087,0.27747850777777777,7989.837035637017,8009.611533840609
2037,2019-06-12 03:30:09.898614,2019-06-15 06:57:57.730289,True,short,13351959,12982943,3441180,4905350,4905350,60978290622,60991642581,1400162,74,99,3810196,75.4632865763889,8044.420317401005,8042.6592766139165
2038,2019-06-15 06:57:57.730289,2019-06-16 04:53:29.916563,True,long,760968748,-4349975,-7077828,4200338,4200338,47815517322,47054548574,2800338,150,102,758240895,21.925607298333336,8784.46628887024,8926.529160925576
2039,2019-06-16 04:53:29.916563,2019-06-16 17:38:34.596306,True,short,94300168,-5791117,4606,6348702,6348702,68616369820,68710669988,3200662,188,155,100095891,12.751299928611111,9252.459750719001,9239.761453510453
2040,2019-06-16 17:38:34.596306,2019-06-17 04:58:02.251649,True,long,428612635,-13564248,-32474441,5947230,5947230,65901772087,65473159452,3200338,88,200,409702442,11.32434870638889,9024.385553925295,9083.462673525113
2041,2019-06-17 04:58:02.251649,2019-06-18 07:24:37.187516,True,short,184938352,41733585,7302,8360164,8360164,89273132160,89458070512,4800662,83,94,143212069,26.443037740833333,9364.703352198369,9345.343524795293
2042,2019-06-18 07:24:37.187516,2019-06-18 08:13:02.543435,True,long,30565540,-2766149,0,1600338,1600338,17578260718,17547695178,1600338,22,14,33331689,0.8070433108333334,9104.074775505329,9119.932753370284
2043,2019-06-18 08:13:02.543435,2019-06-18 17:29:02.428791,True,short,-52064552,5378432,5843,4800662,4800662,52421608170,52369543618,3200662,44,53,-57437141,9.266634821111111,9157.792306622401,9166.896765451205
2044,2019-06-18 17:29:02.428791,2019-06-19 07:18:57.676241,True,long,250067802,-126516,-5352,2547236,2547236,28375519685,28125451883,1600338,52,66,250188966,13.832013180555556,8976.878761260297,9056.69359765785
2045,2019-06-19 07:18:57.676241,2019-06-24 20:45:29.189270,True,short,-1265637210,-8855274,235877389,12489941,12489941,128101220548,126835583338,4800627,215,204,-1020904547,133.4420869525,9750.056202875892,9847.347779933305
2046,2019-06-24 20:45:29.189270,2019-06-26 16:45:15.650771,True,long,1728376960,-471814,-2904268,10254303,10254303,87310533043,85582156083,3600373,49,261,1725944506,43.996239305833335,11744.634516146874,11981.823629279785
2047,2019-06-26 16:45:15.650771,2019-06-26 17:03:48.561705,True,short,53144765,13438235,0,3600627,3600627,26893910083,26947054848,3599627,3,13,39706530,0.30914192611111113,13388.261464724701,13361.857243064309
2048,2019-06-26 17:03:48.561705,2019-06-27 02:26:09.424269,True,long,-95894307,-90635,-4362,1800373,1800373,13416057242,13511951549,1800373,12,48,-95808034,9.372461823333333,13419.53874767166,13324.300294232797
2049,2019-06-27 02:26:09.424269,2019-06-27 02:26:49.996928,True,short,-10032,7434,0,627,627,4961451,4951419,627,1,1,-17466,0.011270183055555556,12637.432073802604,12663.036596175763
2050,2019-06-27 02:26:49.996928,2019-06-27 02:35:50.192426,True,long,16412,4406,0,373,373,2945581,2929169,373,1,1,12006,0.150054305,12663.036596175763,12733.987011333249
2051,2019-06-27 02:35:50.192426,2019-06-27 05:13:35.581493,True,short,489505673,2099769,6845,3627113,3627113,28005948620,28495454293,3600627,52,66,487412749,2.6292747408333335,12951.223503315847,12728.742495925086
2052,2019-06-27 05:13:35.581493,2019-06-27 18:13:04.099459,True,long,11586864,47969886,-23214024,25806284,25806284,223710665122,223699078258,5400373,386,465,-59597046,12.991254990555555,11535.562681344054,11536.160184905504
2053,2019-06-27 18:13:04.099459,2019-06-28 05:19:46.708225,True,short,332829345,12415923,29018,3062749,3062749,27841377710,28174207055,1800627,72,49,320442440,11.111835768333332,11000.709203050426,10870.75492141122
2054,2019-06-28 05:19:46.708225,2019-06-28 06:01:32.958819,True,long,236918171,-2414406,0,1993712,1993712,18451552983,18214634812,1800373,50,58,239332577,0.6961807205555556,10805.11760628967,10945.66001777055
2055,2019-06-28 06:01:32.958819,2019-06-28 06:14:03.474830,True,short,2891147,-342477,0,1800627,1800627,15932656549,15935547696,1800627,36,146,3233624,0.20847666972222223,11301.486318130763,11299.435917423643
2056,2019-06-28 06:14:03.474830,2019-06-28 06:38:16.703891,True,long,34219769,-7968591,0,1800373,1800373,15967500304,15933280535,1800373,58,14,42188360,0.4036747391666667,11275.233854537586,11299.44957691037
2057,2019-06-28 06:38:16.703891,2019-06-28 10:24:54.202676,True,short,267746881,25722547,0,10913126,10913126,93472877020,93740623901,5400627,146,252,242024334,3.777082995833333,11675.17931181787,11641.83205301195
2058,2019-06-28 10:24:54.202676,2019-06-28 13:43:02.198117,True,long,9979322,3229070,-2174,1892192,1892192,16212408388,16202429066,1666965,57,65,6748078,3.302220955833333,11671.257932291855,11678.446437211516
2059,2019-06-28 13:43:02.198117,2019-07-01 05:13:24.977076,True,short,939962754,2152581,17421716,3600309,3600309,30580883249,31520846003,1800309,279,50,955231889,63.506327488611106,11773.070681723135,11421.993558349735
2060,2019-07-01 05:13:24.977076,2019-07-01 15:20:40.028085,True,long,-1940037516,21625803,-1642410,7200691,7200691,67025321306,68965358822,3600691,103,117,-1963305729,10.1208475025,10743.239808020742,10441.025933882293
2061,2019-07-01 15:20:40.028085,2019-07-01 16:14:47.340273,True,short,98441571,6303797,0,3347633,3347633,32678409829,32776851400,1800633,44,33,92137774,0.9020311633333333,10244.17350023314,10213.406282215381
2062,2019-07-01 16:14:47.340273,2019-07-01 16:20:52.172308,True,long,25690,5320,0,367,367,3559533,3533843,367,1,1,20370,0.10134223194444444,10310.341272296113,10385.294423096895
2063,2019-07-01 16:20:52.172308,2019-07-01 16:30:01.984993,True,short,27519545,9660983,0,968995,968995,9316491011,9344010556,968995,10,4,17858562,0.15272574583333334,10400.85799316401,10370.225870279935
2064,2019-07-01 16:30:01.984993,2019-07-01 16:32:02.769817,True,long,-5872,5305,0,367,367,3534210,3540082,367,1,1,-11177,0.03355134,10384.215991692627,10366.991499066971
2065,2019-07-01 16:32:02.769817,2019-07-01 16:47:02.231992,True,short,47475,9194,0,633,633,6105918,6153393,633,1,1,38281,0.24985060416666666,10366.991499066971,10287.007509515483
2066,2019-07-01 16:47:02.231992,2019-07-01 17:59:04.016903,True,long,-54412689,8792343,0,1800367,1800367,17495967607,17550380296,1800367,2,2,-63205032,1.200495808611111,10290.182517711608,10258.279134899038
2067,2019-07-01 17:59:04.016903,2019-07-01 19:57:34.884427,True,short,231838766,906738,0,1800633,1800633,17603794722,17835633488,1800633,55,49,230932028,1.975240978888889,10228.663924089582,10095.705326146586
2068,2019-07-01 19:57:34.884427,2019-07-01 20:02:07.948108,True,long,22888520,-847713,-2485242,174062,174062,1712853806,1689965286,174062,5,2,21250991,0.07585102249999999,10162.104867927064,10299.738192373734
2069,2019-07-01 20:02:07.948108,2019-07-01 20:02:57.371542,True,short,1511655,845196,0,173446,173446,1682482249,1683993904,173446,1,2,666459,0.013728731666666667,10308.934914652998,10299.68098981907
2070,2019-07-01 20:02:57.371542,2019-07-01 20:53:47.639730,True,long,113896,7922,0,554,554,5387096,5273200,554,1,1,105974,0.8472967188888889,10283.833813245577,10505.954638549647
2071,2019-07-01 20:53:47.639730,2019-07-02 04:27:02.591270,True,short,37922298,256012,1558,1800446,1800446,17142194344,17180116642,1800446,39,51,37667844,7.554153205555555,10503.007747256,10479.824075224693
2072,2019-07-02 04:27:02.591270,2019-07-02 04:32:41.617193,True,long,91195845,9139772,0,1800554,1800554,18222776287,18131580442,1800554,2,56,82056073,0.0941738675,9880.788589192649,9930.4856835822
2073,2019-07-02 04:32:41.617193,2019-07-02 04:36:33.023313,True,short,136139624,-5402942,0,1600446,1600446,16162704227,16298843851,1600446,25,11,141542566,0.06427947777777777,9902.092976040698,9819.383599418963
2074,2019-07-02 04:36:33.023313,2019-07-02 04:41:01.903279,True,long,69862335,-860094,0,1600554,1600554,16318651087,16248788752,1600554,22,74,70722429,0.07468887944444445,9808.126857219568,9850.297301717299
2075,2019-07-02 04:41:01.903279,2019-07-02 04:54:43.922792,True,short,164851290,-16228795,0,3200446,3200446,32393299248,32558150538,1600446,28,35,181080085,0.2283387536111111,9879.963061180313,9829.937963658665
2076,2019-07-02 04:54:43.922792,2019-07-02 04:56:26.047503,True,long,42658,8446,0,554,554,5652462,5609804,554,1,1,34212,0.02836797527777778,9801.038910124473,9875.567845151096
2077,2019-07-02 04:56:26.047503,2019-07-02 05:49:54.391979,True,short,131250398,-8081978,0,1600446,1600446,16116516196,16247766594,1600446,13,29,139332376,0.891206798888889,9930.471204423317,9850.25228384937
2078,2019-07-02 05:49:54.391979,2019-07-02 07:08:47.730901,True,long,152892482,1700827,0,1600554,1600554,16385648841,16232756359,1600554,30,28,151191655,1.3148163672222222,9768.02332047487,9860.026015314384
2079,2019-07-02 07:08:47.730901,2019-07-03 01:15:05.894379,True,short,-347405159,14059738,2004,6800304,6800304,62633674672,62286269513,5100446,175,103,-361462893,18.105045410555554,10857.264938727974,10917.821942411694
2080,2019-07-03 01:15:05.894379,2019-07-03 01:34:44.526775,True,long,40995787,-7334209,0,1699554,1699554,15134673367,15093677580,1699554,13,57,48329996,0.3273978877777778,11229.538681064289,11260.039118975272
2081,2019-07-03 01:34:44.526775,2019-07-16 16:19:00.870472,True,short,4670161310,118994448,60440620,37596033,37596033,335603440245,340273601555,4000874,617,663,4611607482,326.7378732491667,11202.517165066554,11048.765707416529
2082,2019-07-16 16:19:00.870472,2019-07-16 16:19:23.612924,True,long,59996880,-9240141,0,1999896,1999896,20220948456,20160951576,1999896,49,31,69237021,0.006317347777777778,9890.218573830482,9919.650828290843
2083,2019-07-16 16:19:23.612924,2019-07-16 17:04:09.687858,True,short,464433639,-7631229,0,3076095,3076095,30888870034,31353303673,2000104,53,63,472064868,0.7461319261111111,9958.587014073615,9811.071369327467
2084,2019-07-16 17:04:09.687858,2019-07-16 17:12:33.855359,True,long,314911183,6144206,0,4004870,4004870,42129674319,41814763136,4000170,31,146,308766977,0.14004652805555556,9506.05497131472,9577.6460265347
2085,2019-07-16 17:12:33.855359,2019-07-17 11:33:01.745356,True,short,1088119026,-6867330,2062060,4841771,4841771,50039836418,51127955444,2000406,267,76,1097048416,18.341080554722225,9675.83298945068,9469.909285348109
2086,2019-07-17 11:33:01.745356,2019-07-17 12:24:59.529488,True,long,94062400,-10882912,1603,2000650,2000650,21841058350,21746995950,2000650,62,61,104946915,0.8660511477777778,9160.041459254651,9199.661436456929
2087,2019-07-17 12:24:59.529488,2019-07-17 19:42:22.525291,True,short,-537379900,108881833,0,18971760,18971760,195161350093,194623970193,8000350,372,459,-646261733,7.289721056388889,9721.064130248848,9747.905143023516
2088,2019-07-17 19:42:22.525291,2019-07-17 19:46:05.202884,True,long,21308,11597,0,761,761,7742414,7721106,761,1,1,9711,0.061854886944444444,9828.97582071948,9856.100926473488
2089,2019-07-17 19:46:05.202884,2019-07-17 19:58:58.588428,True,short,20554,3652,0,239,239,2424894,2445448,239,1,1,16902,0.21482931777777778,9856.100926473488,9773.260359655982
2090,2019-07-17 19:58:58.588428,2019-07-18 02:38:57.004938,True,long,451834052,29544940,-194891,6000761,6000761,61949776864,61497942812,4000761,170,27,422094221,6.666226808333333,9686.493323734856,9757.66135518452
2091,2019-07-18 02:38:57.004938,2019-07-19 01:10:02.115428,True,short,548333116,32191320,-7314374,14017882,14017882,142491910472,143040243588,10001384,224,403,508827422,22.518086247222225,9837.6686462875,9799.956745302967
2092,2019-07-19 01:10:02.115428,2019-07-19 09:16:20.672660,True,long,-301426407,117580233,-3772581,18142119,18142119,173389189438,173690615845,8000616,214,438,-422779221,8.105154786666667,10463.23537171111,10445.077249417936
2093,2019-07-19 09:16:20.672660,2019-07-21 17:01:32.627516,True,short,44238866,26131025,13379017,2018408,2018408,19401195695,19445434561,2018408,9,3,31486858,55.75332079333333,10403.523740138224,10379.85545485388
2094,2019-07-21 17:01:32.627516,2019-07-24 06:07:09.419522,True,long,706080294,8815971,2282939,4000592,4000592,38645934974,37939854680,2000592,65,187,699547262,61.093553335,10351.908946416994,10544.563319344796
2095,2019-07-24 06:07:09.419522,2019-07-27 10:27:55.905488,True,short,-563583918,83662034,9743401,10036318,10036318,102053736663,101490152745,4000408,154,128,-637502551,76.34624610166667,9834.346421965662,9888.957429413711
2096,2019-07-27 10:27:55.905488,2019-07-27 10:28:27.217479,True,long,65986536,-10496307,0,1999592,1999592,21025709880,20959723344,1999592,1,143,76482843,0.008697775277777778,9510.223490252021,9540.164090822362
2097,2019-07-27 10:28:27.217479,2019-08-01 01:45:54.125961,True,short,-889848105,52976767,6603386,8631968,8631968,90108005291,89218157186,6000408,32,206,-936221486,111.29080791166666,9579.579496986338,9675.124741709547
2098,2019-08-01 01:45:54.125961,2019-08-02 07:07:35.478450,True,long,-163400092,19808256,-2001132,4000592,4000592,40067908672,40231308764,2000592,3,105,-185209480,29.3614868025,9984.529097211574,9943.976775569956
2099,2019-08-02 07:07:35.478450,2019-08-02 18:06:33.999058,True,short,-17972896,-9495627,389,2000408,2000408,19015873960,18997901064,2000408,51,43,-8476880,10.98292239111111,10519.674269023184,10529.62636904487
2100,2019-08-02 18:06:33.999058,2019-08-05 09:00:17.324920,True,long,292618521,10471187,-959463,1000592,1000592,9563836361,9271217840,1000592,3,7,281187871,62.895368295,10462.245089013397,10792.45485617885
2101,2019-08-05 09:00:17.324920,2019-08-05 11:11:01.563862,True,short,165180824,23963723,0,2000408,2000408,16975830870,17141011694,2000408,2,12,141217101,2.1789552616666668,11783.859154341351,11670.302988593246
2102,2019-08-05 11:11:01.563862,2019-08-05 17:12:54.551255,True,long,34415461,4314807,-501,457453,457453,3926813182,3892397721,457453,29,2,30100153,6.031385386944445,11649.471945772846,11752.473225744137
2103,2019-08-05 17:12:54.551255,2019-08-06 01:34:24.731685,True,short,137332932,24456128,3188329,2644165,2644165,22335794096,22473127028,2001408,28,4,116065133,8.358383452777778,11838.24039850694,11765.897094363187
2104,2019-08-06 01:34:24.731685,2019-08-06 08:44:30.973054,True,long,7467898,-1408893,-2483,328951,328951,2830952306,2823484408,328951,6,2,8874308,7.168400380277777,11619.800139437602,11650.533612580162
2105,2019-08-06 08:44:30.973054,2019-08-07 05:56:13.189098,True,short,623638640,25019888,17661054,2000424,2000424,16369469592,16993108232,2000424,2,2,616279806,21.19506001222222,12220.457045093486,11771.972335425775
2106,2019-08-07 05:56:13.189098,2019-08-08 03:13:26.534126,True,long,942010309,7197361,-17975179,8735877,8735877,75497611239,74555600930,6000576,134,361,916837769,21.287040285555555,11571.064112671269,11717.264552936922
2107,2019-08-08 03:13:26.534126,2019-08-08 06:12:05.778659,True,short,25831622,23180537,10449223,2000424,2000424,16691537856,16717369478,2000424,2,36,13100308,2.977567925833333,11984.659635666347,11966.140980688086
2108,2019-08-08 06:12:05.778659,2019-08-08 23:53:08.322738,True,long,-221984783,52410587,-31875151,10000576,10000576,84534856747,84756841530,6000576,123,39,-306270521,17.684040021944444,11830.121188860834,11799.137178159546
2109,2019-08-08 23:53:08.322738,2019-08-09 00:31:26.578056,True,short,37312,5300,0,424,424,3514960,3552272,424,1,1,32012,0.638404255,12062.726176115802,11936.022917164
2110,2019-08-09 00:31:26.578056,2019-08-14 05:23:34.683352,True,long,197340097,59705971,-63286208,8093152,8093152,68623222460,68425882363,6000576,58,179,74347918,124.86891813777778,11793.60529843588,11827.618030653586
2111,2019-08-14 05:23:34.683352,2019-08-14 08:39:40.446544,True,short,114350638,15973869,0,2000424,2000424,18904562373,19018913011,2000424,12,2,98376769,3.2682675533333336,10581.699594681222,10518.077446608077
2112,2019-08-14 08:39:40.446544,2019-08-14 12:48:14.055726,True,long,107764408,17963403,-547,4000576,4000576,38498858463,38391094055,2000576,53,90,89800458,4.142669217222222,10391.414602188332,10420.583467271548
2113,2019-08-14 12:48:14.055726,2019-08-15 02:13:11.594886,True,short,413981663,-553273,419,2276129,2276129,21633271126,22047252789,2000424,74,62,414535355,13.4159831,10521.427789366671,10323.866750126916
2114,2019-08-15 02:13:11.594886,2019-08-15 03:02:52.009275,True,long,-22464,8647,0,576,576,5753664,5776128,576,1,1,-31111,0.8278928858333333,10011.012113324658,9972.07818109294
2115,2019-08-15 03:02:52.009275,2019-08-15 03:08:35.634128,True,short,5936,6382,0,424,424,4251872,4257808,424,1,1,-446,0.09545134805555555,9972.07818109294,9958.175662218682
2116,2019-08-15 03:08:35.634128,2019-08-15 08:09:47.817367,True,long,-32956,8605,-587,576,576,5784192,5817148,576,1,1,-42148,5.020050899722222,9958.175662218682,9901.759418876742
2117,2019-08-15 08:09:47.817367,2019-08-18 20:10:54.594969,True,short,42511319,110459608,-5622174,21762452,21762452,213184554821,213227066140,10000424,338,450,-73570463,84.01854933388888,10208.268614146462,10206.23338019915
2118,2019-08-18 20:10:54.594969,2019-08-19 03:18:00.619864,True,long,8281,8325,0,576,576,5565888,5557607,576,1,1,-44,7.118340248611111,10348.75297526648,10364.172925505527
2119,2019-08-19 03:18:00.619864,2019-08-21 03:45:40.549386,True,short,48625871,61416836,9382584,14000424,14000424,131874671311,131923297182,6000424,91,342,-3408381,48.46109153388888,10616.46172143459,10612.54857865261
2120,2019-08-21 03:45:40.549386,2019-08-21 03:48:45.824916,True,long,16850886,-2154420,0,443217,443217,4328457222,4311606336,443217,1,2,19005306,0.051465425,10239.606799098914,10279.625862392275
2121,2019-08-21 03:48:45.824916,2019-08-21 04:20:44.541006,True,short,1039979,871573,412,66901,66901,650806568,651846547,66901,11,2,168818,0.5329766916666666,10279.705720486829,10263.30511496903
2122,2019-08-21 04:20:44.541006,2019-08-21 04:54:06.643914,True,long,39994400,-7693219,0,1999576,1999576,19623838864,19583844464,1999576,2,30,47687619,0.5561396966666667,10189.525168127166,10210.334358382595
2123,2019-08-21 04:54:06.643914,2019-08-21 10:44:49.187539,True,short,400011176,37513975,0,6000424,6000424,58893992994,59294004170,2000424,175,5,362497201,5.845151006944444,10188.516171099676,10119.7820656476
2124,2019-08-21 10:44:49.187539,2019-08-21 10:50:10.902219,True,long,29029832,-4944974,0,1000576,1000576,9935716680,9906686848,1000576,16,23,33974806,0.08936518888888889,10070.496494873885,10100.006342705787
2125,2019-08-21 10:50:10.902219,2019-08-21 13:57:47.071810,True,short,82256,6340,417,424,424,4186152,4268408,424,1,1,76333,3.1267137752777776,10128.633647320976,9933.445912387007
2126,2019-08-21 13:57:47.071810,2019-08-21 15:55:59.877903,True,long,18432,8684,0,576,576,5798592,5780160,576,1,1,9748,1.9702239147222222,9933.445912387007,9965.122072745391
2127,2019-08-21 15:55:59.877903,2019-08-21 16:06:17.617398,True,short,25189,6401,0,424,424,4254840,4280029,424,1,1,18788,0.17159430416666668,9965.122072745391,9906.474932763305
2128,2019-08-21 16:06:17.617398,2019-08-21 16:11:03.109476,True,long,90616507,8834164,0,1741717,1741717,17611547673,17520931166,1741717,4,54,81782343,0.07930335499999999,9889.630555696138,9940.778737718374
2129,2019-08-21 16:11:03.109476,2019-08-23 02:33:16.517808,True,short,211536437,32911906,1966685,6000424,6000424,59289551905,59501088342,2000424,126,30,180591216,34.370391203333334,10120.541996361373,10084.561757107364
2130,2019-08-23 02:33:16.517808,2019-08-23 06:42:41.900976,True,long,184093312,9989464,-1970567,2000576,2000576,19875722560,19691629248,2000576,2,21,172133281,4.15705088,10065.425264217412,10159.525018495819
2131,2019-08-23 06:42:41.900976,2019-08-25 03:28:17.965517,True,short,491783692,4928501,5824468,2000424,2000424,19572407972,20064191664,2000424,18,17,492679659,44.760017928055554,10220.633060897653,9970.120070120956
2132,2019-08-25 03:28:17.965517,2019-08-26 23:45:18.895460,True,long,1319205944,71227766,3536161,16005562,16005562,156118976924,154799770980,4000576,158,205,1251514339,44.28359165083333,10252.156602199384,10339.525632804654
2133,2019-08-26 23:45:18.895460,2019-08-27 02:26:29.263323,True,short,61800939,-4599740,0,2000424,2000424,19284321613,19346122552,2000424,43,97,66400679,2.6862132952777777,10373.317973765117,10340.180543274788
2134,2019-08-27 02:26:29.263323,2019-08-28 18:23:23.425759,True,long,-510459608,58194348,-14535867,9227107,9227107,92011748416,92522208024,4000576,145,215,-583189823,39.948378454444445,10028.183529654014,9972.856460155506
2135,2019-08-28 18:23:23.425759,2019-08-29 07:21:11.372467,True,short,601404130,62234643,881,12000424,12000424,124120361401,124721765531,4000424,465,72,539170368,12.96331853,9668.376618103624,9621.756033446509
2136,2019-08-29 07:21:11.372467,2019-08-29 08:27:13.168801,True,long,-178797523,3571630,0,4000576,4000576,42563317293,42742114816,4000576,35,208,-182369153,1.1004989816666666,9399.11702008701,9359.798917816841
2137,2019-08-29 08:27:13.168801,2019-09-04 15:22:45.853114,True,short,-154556232,-1563465,-11507922,6319928,6319928,61932039631,61777483399,2000424,347,477,-164500689,150.92574564249998,10204.617896738167,10230.148028500464
2138,2019-09-04 15:22:45.853114,2019-09-05 10:26:07.173597,True,long,146112758,-9534277,-2344,2000576,2000576,19163515200,19017402442,2000576,39,49,155644691,19.05592235638889,10439.50433477883,10519.71217468544
2139,2019-09-05 10:26:07.173597,2019-09-05 17:57:56.606852,True,short,4487310,-99350,401,249704,249704,2342278370,2346765680,249704,28,7,4587061,7.530398126388889,10660.731158098855,10640.346504470783
2140,2019-09-05 17:57:56.606852,2019-09-06 04:34:52.316976,True,long,96282608,-1396987,-2829888,2000576,2000576,19035477760,18939195152,2000576,72,64,94849707,10.615475034444444,10509.723082463888,10563.152150574555
2141,2019-09-06 04:34:52.316976,2019-09-08 15:18:35.268741,True,short,838141206,62649013,13993154,6000424,6000424,56213366087,57051507293,2000424,50,4,789485347,58.728597712500004,10674.372338267905,10517.555599685671
2142,2019-09-08 15:18:35.268741,2019-09-09 11:21:37.487753,True,long,-1086644730,48517386,-10771311,12000576,12000576,116769218613,117855863343,8000576,155,111,-1145933427,20.050616392222224,10277.174192432223,10182.41745433938
2143,2019-09-09 11:21:37.487753,2019-09-11 06:42:35.814138,True,short,57914452,3598691,19256669,8000424,8000424,77066043373,77123957825,4000424,107,274,73572430,43.349535106944444,10381.256971086359,10373.461406316255
2144,2019-09-11 06:42:35.814138,2019-09-11 07:07:01.617942,True,long,40008258,-10031346,0,2000576,2000576,20105767488,20065759230,2000576,18,22,50039604,0.4071677233333333,9950.259303426397,9970.098699325417
2145,2019-09-11 07:07:01.617942,2019-09-19 23:04:43.337948,True,short,-273092726,-17355962,2003188,7733212,7733212,77500154469,77227061743,3733212,230,370,-253733576,207.96158889055556,9978.31817624735,10013.603813822365
2146,2019-09-19 23:04:43.337948,2019-09-23 07:30:24.509975,True,long,-48257541,14733386,-1976132,4000576,4000576,39128023672,39176281213,2000576,33,402,-64967059,80.42810334083333,10224.32421717944,10211.729842985902
2147,2019-09-23 07:30:24.509975,2019-09-24 03:20:34.318940,True,short,258446594,17824042,2019461,4000424,4000424,40355371902,40613818496,2000424,61,34,242642013,19.836058045833333,9912.990046813917,9849.908597966469
2148,2019-09-24 03:20:34.318940,2019-09-24 19:45:00.887980,True,long,-1187712,9807,-1186,576,576,5944896,7132608,576,1,1,-1198705,16.407380288888888,9688.983625617673,8075.5874989905515
2149,2019-09-25 00:11:51.126085,2019-10-10 10:55:25.803972,True,short,2042109037,92335091,13336638,48560503,48560503,589385787601,591427896638,6557503,1115,1439,1963110584,370.72629941305553,8239.171018639203,8210.722435658596
2150,2019-10-10 10:55:25.803972,2019-10-13 01:26:45.796533,True,long,55823110,-4060080,-1189248,4000497,4000497,47023774188,46967951078,4000497,220,204,58693942,62.52222015583333,8507.39241815449,8517.503761993677
2151,2019-10-13 01:26:45.796533,2019-10-13 21:04:51.627490,True,short,295645809,30171403,6966152,2000503,2000503,23954024922,24249670731,2000503,2,49,272440558,19.634953043611112,8351.427396916022,8249.608921256902
2152,2019-10-13 21:04:51.627490,2019-10-17 16:09:29.390981,True,long,-2777457,45297961,-13262192,4000497,4000497,48409471345,48412248802,4000497,70,3,-61337610,91.07715652527777,8263.87252091567,8263.39841464818
2153,2019-10-17 16:09:29.390981,2019-10-25 15:59:18.162368,True,short,-1548324116,46079068,-10209535,14000503,14000503,179633871352,178085547236,6000503,247,359,-1604612719,191.83021427416665,7793.910410451175,7861.672784398642
2154,2019-10-25 15:59:18.162368,2019-10-25 16:05:32.412455,True,long,202088526,-11974404,0,2000497,2000497,24073990898,23871902372,2000497,11,48,214062930,0.1039583575,8309.785479590739,8380.132294552432
2155,2019-10-25 16:05:32.412455,2019-10-25 16:23:58.881673,True,short,158054198,-11900575,0,2000503,2000503,23757952628,23916006826,2000503,71,22,169954773,0.30735256055555554,8420.350992881018,8364.70324897707
2156,2019-10-25 16:23:58.881673,2019-10-27 15:40:56.011308,True,long,246733572,-10816213,-11130495,2000497,2000497,21767935174,21521201602,2000497,47,259,246419290,47.28253600972222,9190.109139930866,9295.47075017452
2157,2019-10-27 15:40:56.011308,2019-10-28 06:35:16.612710,True,short,788921563,-9432553,1037,9005139,9005139,93069330192,93858251755,4000503,191,278,798355153,14.905722611666667,9675.732039139633,9594.40308296631
2158,2019-10-28 06:35:16.612710,2019-11-02 19:44:34.840505,True,long,-528078682,-38938721,-32803002,12870499,12870499,137374767575,137902846257,6000497,395,765,-521942963,133.1550632763889,9368.89592404466,9333.019114061026
2159,2019-11-02 19:44:34.840505,2019-11-13 04:10:44.372264,True,short,1443476420,10566914,26831313,19099053,19099053,212325932226,213769408646,4000512,756,701,1459740819,248.43598104416668,8995.157962933583,8934.418222407043
