time,orderid,side,quantity,fill_count,gross_sat,fee_sat,net_sat,position_before,position_after,held_cost_sat,case_date,price_min_usd,price_max_usd
2020-10-21 12:11:38.396753,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,122,1,8240,-247,8487,4619184,4619062,37832626361,2020-10-21,12310.0,12310.0
2020-10-21 12:11:38.877594,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,400,1,27017,-812,27829,4619062,4618662,37829350144,2020-10-21,12310.0,12310.0
2020-10-21 12:11:39.839762,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,1000,1,67543,-2030,69573,4618662,4617662,37821159601,2020-10-21,12310.0,12310.0
2020-10-21 12:11:40.000223,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,20000,1,1350862,-40615,1391477,4617662,4597662,37657348739,2020-10-21,12310.0,12310.0
2020-10-21 12:11:40.536278,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,25000,1,1688577,-50768,1739345,4597662,4572662,37452585162,2020-10-21,12310.0,12310.0
2020-10-21 12:11:40.539716,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,1500,1,101315,-3046,104361,4572662,4571162,37440299347,2020-10-21,12310.0,12310.0
2020-10-21 12:11:46.008711,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,1,1,68,-2,70,4571162,4571161,37440291156,2020-10-21,12310.0,12310.0
2020-10-21 12:11:49.277075,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,10500,1,709202,-21322,730524,4571161,4560661,37354290454,2020-10-21,12310.0,12310.0
2020-10-21 12:16:13.470596,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,11,1,699,-22,721,4560661,4560650,37354200358,2020-10-21,12305.0,12305.0
2020-10-21 12:16:15.285229,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,53,1,3368,-107,3475,4560650,4560597,37353766259,2020-10-21,12305.0,12305.0
2020-10-21 12:16:16.622981,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,7500,1,476573,-15238,491811,4560597,4553097,37292337186,2020-10-21,12305.0,12305.0
2020-10-21 12:16:17.573030,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,3,1,191,-6,197,4553097,4553094,37292312614,2020-10-21,12305.0,12305.0
2020-10-21 12:16:17.744568,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1000,1,63543,-2031,65574,4553094,4552094,37284122071,2020-10-21,12305.0,12305.0
2020-10-21 12:16:18.355413,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,78,1,4956,-158,5114,4552094,4552016,37283483209,2020-10-21,12305.0,12305.0
2020-10-21 12:16:18.705219,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,340,1,21605,-690,22295,4552016,4551676,37280698424,2020-10-21,12305.0,12305.0
2020-10-21 12:16:18.730817,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2857,1,181543,-5804,187347,4551676,4548819,37257298042,2020-10-21,12305.0,12305.0
2020-10-21 12:16:19.011780,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,161,1,10230,-327,10557,4548819,4548658,37255979365,2020-10-21,12305.0,12305.0
2020-10-21 12:16:19.074926,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2000,1,127086,-4063,131149,4548658,4546658,37239598279,2020-10-21,12305.0,12305.0
2020-10-21 12:16:19.759078,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,379925,1,24141610,-771912,24913522,4546658,4166733,34127806194,2020-10-21,12305.0,12305.0
2020-10-21 12:16:19.805574,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,503,1,31962,-1021,32983,4166733,4166230,34123686351,2020-10-21,12305.0,12305.0
2020-10-21 12:16:19.880176,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,4012,1,254935,-8151,263086,4166230,4162218,34090825892,2020-10-21,12305.0,12305.0
2020-10-21 12:16:20.763069,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,150000,1,9531464,-304762,9836226,4162218,4012218,32862244428,2020-10-21,12305.0,12305.0
2020-10-21 12:16:20.853825,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2412,1,153266,-4900,158166,4012218,4009806,32842488838,2020-10-21,12305.0,12305.0
2020-10-21 12:16:21.067421,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,40999,1,2605203,-83299,2688502,4009806,3968807,32506684762,2020-10-21,12305.0,12305.0
2020-10-21 12:16:21.151788,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1969,1,125116,-4000,129116,3968807,3966838,32490557583,2020-10-21,12305.0,12305.0
2020-10-21 12:16:21.248561,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,32,1,2033,-65,2098,3966838,3966806,32490295486,2020-10-21,12305.0,12305.0
2020-10-21 12:16:21.492301,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,498,1,31644,-1011,32655,3966806,3966308,32486216596,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.001001,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2500,1,158858,-5079,163937,3966308,3963808,32465740238,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.015902,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,609,1,38698,-1237,39935,3963808,3963199,32460752197,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.566470,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1994,1,126705,-4051,130756,3963199,3961205,32444420254,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.592964,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1000,1,63543,-2031,65574,3961205,3960205,32436229711,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.663960,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,250000,1,15885773,-507937,16393710,3960205,3710205,30388593938,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.878311,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,13471,1,855989,-27369,883358,3710205,3696734,30278259132,2020-10-21,12305.0,12305.0
2020-10-21 12:16:22.892405,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,3025,1,192218,-6146,198364,3696734,3693709,30253482739,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.022964,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,3040,1,193171,-6176,199347,3693709,3690669,30228583488,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.027896,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2649,1,168326,-5382,173708,3690669,3688020,30206886739,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.067833,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,250000,1,15885773,-507937,16393710,3688020,3438020,28159250966,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.099367,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2640,1,167754,-5363,173117,3438020,3435380,28137627932,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.123294,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,150000,1,9531464,-304762,9836226,3435380,3285380,26909046468,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.189138,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,6656,1,422943,-13523,436466,3285380,3278724,26854530213,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.262143,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1564,1,99381,-3177,102558,3278724,3277160,26841720204,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.420347,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,200000,1,12708619,-406350,13114969,3277160,3077160,25203611585,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.440732,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,632440,1,40187194,-1284959,41472153,3077160,2444720,20023584511,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.454187,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,16330,1,1037659,-33178,1070837,2444720,2428390,19889832942,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.460398,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,22117,1,1405383,-44936,1450319,2428390,2406273,19708682700,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.462996,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,11483,1,729665,-23330,752995,2406273,2394790,19614630694,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.471812,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,15035,1,955370,-30547,985917,2394790,2379755,19491485879,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.485385,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,10000,1,635431,-20317,655748,2379755,2369755,19409580448,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.489753,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,13502,1,857959,-27432,885391,2369755,2356253,19298991735,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.493563,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,6616,1,420401,-13442,433843,2356253,2349637,19244803102,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.538434,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,23304,1,1480808,-47347,1528155,2349637,2326333,19053930686,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.548566,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,5000,1,317715,-10158,327873,2326333,2321333,19012977971,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.577073,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,2408,1,153012,-4892,157904,2321333,2318925,18993255143,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.581361,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,4676,1,297128,-9500,306628,2318925,2314249,18954956163,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.618971,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,687,1,43654,-1395,45049,2314249,2313562,18949329260,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.621856,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,3812,1,242226,-7745,249971,2313562,2309750,18918106910,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.685501,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,3017,1,191710,-6129,197839,2309750,2306733,18893396041,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.719997,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,4470,1,284038,-9081,293119,2306733,2302263,18856784313,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.734116,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,12349,1,784694,-25090,809784,2302263,2289914,18755639296,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.736857,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,19128,1,1215452,-38863,1254315,2289914,2270786,18598970588,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.740241,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,7801,1,495700,-15849,511549,2270786,2262985,18535076161,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.758969,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,7571,1,481085,-15382,496467,2262985,2255414,18473065559,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.773748,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,6069,1,385643,-12330,397973,2255414,2249345,18423357153,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.776388,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,766,1,48674,-1556,50230,2249345,2248579,18417083197,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.786614,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,17241,1,1095546,-35029,1130575,2248579,2231338,18275870044,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.802325,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,342,1,21732,-694,22426,2231338,2230996,18273068878,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.807462,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,7763,1,493285,-15772,509057,2230996,2223233,18209485692,2020-10-21,12305.0,12305.0
2020-10-21 12:16:23.905722,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,499,1,31708,-1013,32721,2223233,2222734,18205398611,2020-10-21,12305.0,12305.0
2020-10-21 12:16:24.069108,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,1160,1,73710,-2356,76066,2222734,2221574,18195897581,2020-10-21,12305.0,12305.0
2020-10-21 12:16:24.072352,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,8285,1,526455,-16833,543288,2221574,2213289,18128038931,2020-10-21,12305.0,12305.0
2020-10-21 12:16:24.113251,d4d1878a-9a3d-4b79-a989-53880a4f7f99,Sell,4628,1,294077,-9402,303479,2213289,2208661,18090133098,2020-10-21,12305.0,12305.0
2020-10-21 12:16:32.245445,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,29831,1,2014878,-60579,2075457,2208661,2178830,17845801007,2020-10-21,12310.0,12310.0
2020-10-21 12:16:32.285017,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,10,1,675,-20,695,2178830,2178820,17845719102,2020-10-21,12310.0,12310.0
2020-10-21 12:16:32.339492,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,13,1,878,-26,904,2178820,2178807,17845612625,2020-10-21,12310.0,12310.0
2020-10-21 12:16:32.351845,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,12,1,811,-24,835,2178807,2178795,17845514338,2020-10-21,12310.0,12310.0
2020-10-21 12:16:32.367822,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,11,1,743,-22,765,2178795,2178784,17845424242,2020-10-21,12310.0,12310.0
2020-10-21 12:16:33.305177,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,60000,1,4052586,-121845,4174431,2178784,2118784,17353991656,2020-10-21,12310.0,12310.0
2020-10-21 12:16:35.841659,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,50,1,3377,-101,3478,2118784,2118734,17353582129,2020-10-21,12310.0,12310.0
2020-10-21 12:16:36.211731,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,3800,1,256664,-7716,264380,2118734,2114934,17322458065,2020-10-21,12310.0,12310.0
2020-10-21 12:16:36.534921,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,100,1,6754,-203,6957,2114934,2114834,17321639011,2020-10-21,12310.0,12310.0
2020-10-21 12:16:38.528000,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,3,1,203,-6,209,2114834,2114831,17321614439,2020-10-21,12310.0,12310.0
2020-10-21 12:16:38.714862,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,100000,1,6754309,-203075,6957384,2114831,2014831,16502560130,2020-10-21,12310.0,12310.0
2020-10-21 12:16:41.632301,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,100,1,6754,-203,6957,2014831,2014731,16501741076,2020-10-21,12310.0,12310.0
2020-10-21 12:16:42.338059,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,1,1,68,-2,70,2014731,2014730,16501732885,2020-10-21,12310.0,12310.0
2020-10-21 12:16:47.447883,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,10,1,675,-20,695,2014730,2014720,16501650980,2020-10-21,12310.0,12310.0
2020-10-21 12:16:47.515482,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,10,1,675,-20,695,2014720,2014710,16501569075,2020-10-21,12310.0,12310.0
2020-10-21 12:22:56.840155,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,1824714,1,123246827,-3705537,126952364,2014710,189996,1556170426,2020-10-21,12310.0,12310.0
2020-10-21 12:22:56.844971,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,5000,1,337715,-10153,347868,189996,184996,1515217711,2020-10-21,12310.0,12310.0
2020-10-21 12:22:57.298134,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,30000,1,2026293,-60922,2087215,184996,154996,1269501418,2020-10-21,12310.0,12310.0
2020-10-21 12:22:58.075126,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,18000,1,1215776,-36553,1252329,154996,136996,1122071642,2020-10-21,12310.0,12310.0
2020-10-21 12:22:58.591531,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,18000,1,1215776,-36553,1252329,136996,118996,974641866,2020-10-21,12310.0,12310.0
2020-10-21 12:22:59.135362,2fcd154b-8886-499e-8757-89e18b7fd76b,Sell,118395,1,7996765,-240430,8237195,118996,601,4922516,2020-10-21,12310.0,12310.0
2020-10-21 14:21:41.858046,ff3636e7-cc3d-44e9-a378-ee0b8f73b9d3,Sell,1000,1,166803,5934,160869,601,-399,3157287,2020-10-21,12637.0,12637.0
2020-10-21 14:22:21.412341,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,987459,1,0,-1940110,1940110,-399,-987858,7763597568,2020-10-21,12725.0,12725.0
2020-10-21 14:22:21.425951,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,32,1,0,-62,62,-987858,-987890,7763849056,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.569801,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,669787,1,0,-1315964,1315964,-987890,-1657677,13027705089,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.738996,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,1298104,1,0,-2550449,2550449,-1657677,-2955781,23229504425,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.755939,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,3000,1,0,-5894,5894,-2955781,-2958781,23253081425,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.772454,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,1272,1,0,-2499,2499,-2958781,-2960053,23263078073,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.777058,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,3000,1,0,-5894,5894,-2960053,-2963053,23286655073,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.900219,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,100,1,0,-196,196,-2963053,-2963153,23287440973,2020-10-21,12725.0,12725.0
2020-10-21 14:22:24.956300,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,1500,1,0,-2947,2947,-2963153,-2964653,23299229473,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.005138,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,300,1,0,-589,589,-2964653,-2964953,23301587173,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.015161,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,300,1,0,-589,589,-2964953,-2965253,23303944873,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.045780,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,80632,1,0,-158421,158421,-2965253,-3045885,23937631761,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.054684,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,3000,1,0,-5894,5894,-3045885,-3048885,23961208761,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.057762,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,500000,2,0,-982374,982374,-3048885,-3548885,27890708761,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.063573,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,233599,2,0,-458963,458963,-3548885,-3782484,29726563302,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.203313,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,4,1,0,-7,7,-3782484,-3782488,29726594738,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.231798,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,9671,1,0,-19001,19001,-3782488,-3792159,29802599127,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.263458,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,3000,1,0,-5894,5894,-3792159,-3795159,29826176127,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.283079,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,300,1,0,-589,589,-3795159,-3795459,29828533827,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.295651,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,500000,2,0,-982374,982374,-3795459,-4295459,33758033827,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.601261,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,3000,1,0,-5894,5894,-4295459,-4298459,33781610827,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.607502,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,120,1,0,-235,235,-4298459,-4298579,33782553907,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.613058,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,681,1,0,-1337,1337,-4298579,-4299260,33787905886,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.616164,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,265,1,0,-520,520,-4299260,-4299525,33789988521,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.625971,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,630,1,0,-1237,1237,-4299525,-4300155,33794939691,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.629927,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,7696,1,0,-15120,15120,-4300155,-4307851,33855422555,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.635712,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,693,1,0,-1361,1361,-4307851,-4308544,33860868842,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.640818,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,817,1,0,-1605,1605,-4308544,-4309361,33867289645,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.645591,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,782,1,0,-1536,1536,-4309361,-4310143,33873435383,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.649646,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,190,1,0,-373,373,-4310143,-4310333,33874928593,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.655769,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,324,1,0,-636,636,-4310333,-4310657,33877474909,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.661047,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,355,1,0,-697,697,-4310657,-4311012,33880264854,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.666934,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,436,1,0,-856,856,-4311012,-4311448,33883691378,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.669952,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,963,1,0,-1892,1892,-4311448,-4312411,33891259595,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.678056,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,309,1,0,-607,607,-4312411,-4312720,33893688026,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.682663,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,732,1,0,-1438,1438,-4312720,-4313452,33899440814,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.700513,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,2000,1,0,-3929,3929,-4313452,-4315452,33915158814,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.703389,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,5000,1,0,-9823,9823,-4315452,-4320452,33954453814,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.718434,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,500,1,0,-982,982,-4320452,-4320952,33958383314,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.764025,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,16934,1,0,-33271,33271,-4320952,-4337886,34091467620,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.872867,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,16934,1,0,-33271,33271,-4337886,-4354820,34224551926,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.887227,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,16934,1,0,-33271,33271,-4354820,-4371754,34357636232,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.893415,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,400000,2,0,-785900,785900,-4371754,-4771754,37501236232,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.896694,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,25000,1,0,-49118,49118,-4771754,-4796754,37697711232,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.909693,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,22500,1,0,-44206,44206,-4796754,-4819254,37874538732,2020-10-21,12725.0,12725.0
2020-10-21 14:22:25.975539,bd4bffb6-2a04-4881-be99-c19be8eadd9b,Sell,181145,2,0,-355904,355904,-4819254,-5000399,39298157287,2020-10-21,12725.0,12725.0
2020-10-21 14:23:27.205134,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,97911,4,0,573438,-573438,-5000399,-5098310,40062744286,2020-10-21,12805.0,12805.0
2020-10-21 14:23:30.999895,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,20000,1,0,-39045,39045,-5098310,-5118310,40218924286,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.024263,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,200000,1,0,-390450,390450,-5118310,-5318310,41780724286,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.176185,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,300,1,0,-585,585,-5318310,-5318610,41783066986,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.243551,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,362167,1,0,-707040,707040,-5318610,-5680777,44611229089,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.262790,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,200000,1,0,-390450,390450,-5680777,-5880777,46173029089,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.298820,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,200000,1,0,-390450,390450,-5880777,-6080777,47734829089,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.354444,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,1000,1,0,-1952,1952,-6080777,-6081777,47742638089,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.559877,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,12500,1,0,-24403,24403,-6081777,-6094277,47840250589,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.564173,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,500,1,0,-976,976,-6094277,-6094777,47844155089,2020-10-21,12805.0,12805.0
2020-10-21 14:23:31.613972,3d784ccc-701d-4f03-9ed3-1c7ba93f9f2c,Sell,130,1,0,-253,253,-6094777,-6094907,47845170259,2020-10-21,12805.0,12805.0
